steps,extrinsic,intrinsic,loss,td_std
313,0.0,0.00350884,0.00118228,0.01350428
363,0.0,0.00350708,3.5640000000000004e-05,0.0052732000000000005
413,0.0,0.00350436,2.5800000000000004e-05,0.004582000000000001
463,0.0,0.00350008,2.8960000000000004e-05,0.0045162399999999995
513,0.0,0.0034970000000000005,2.9e-05,0.0043468
563,0.0,0.0034961600000000003,3.2919999999999997e-05,0.00443296
613,0.0,0.0034972,3.3079999999999995e-05,0.0043310399999999995
663,0.0,0.00349988,3.14e-05,0.00422932
713,0.0,0.00350144,3.096e-05,0.00436512
763,1.2479999999999999e-05,0.00350332,3.1280000000000005e-05,0.00451912
813,3.12e-05,0.00343756,3.024e-05,0.0045064400000000004
863,4.9919999999999996e-05,0.00336456,3.096e-05,0.00463756
913,8.112e-05,0.00328984,2.716e-05,0.00436148
963,0.00011232000000000001,0.0032176,2.2839999999999998e-05,0.00396976
1013,0.00011232,0.00314368,2.2680000000000003e-05,0.0039124400000000005
1063,0.00011232,0.0031374399999999996,2.264e-05,0.00396464
1113,0.00010608000000000001,0.0031364,2.3520000000000002e-05,0.00403296
1163,8.735999999999999e-05,0.0031371199999999998,2.6360000000000002e-05,0.004219039999999999
1213,8.735999999999999e-05,0.00313612,2.6600000000000003e-05,0.00422212
1263,9.36e-05,0.0031366400000000004,2.688e-05,0.00417788
1313,8.112e-05,0.00313668,2.644e-05,0.004125
1363,6.864e-05,0.0031390000000000003,2.7e-05,0.00412504
1413,7.488e-05,0.0031398800000000003,2.3480000000000002e-05,0.0039008000000000003
1463,4.3679999999999995e-05,0.0031416,2.5240000000000002e-05,0.00400248
1513,4.3679999999999995e-05,0.0030932799999999995,2.776e-05,0.00417256
1563,3.744e-05,0.00303344,3.12e-05,0.004371560000000001
1613,4.3679999999999995e-05,0.00297244,3.4519999999999995e-05,0.0046466
1663,4.368e-05,0.00291188,4.248000000000001e-05,0.00517788
1713,5.6160000000000004e-05,0.00285128,4.4999999999999996e-05,0.00538096
1763,5.6160000000000004e-05,0.00283904,4.592e-05,0.00545908
1813,7.488e-05,0.00283868,4.288e-05,0.00528796
1863,8.736e-05,0.0028386400000000003,4.524e-05,0.005347719999999999
1913,8.736e-05,0.00283784,4.24e-05,0.005158439999999999
1963,8.735999999999999e-05,0.0028372000000000002,4.216e-05,0.00512796
2013,7.488e-05,0.0028374800000000003,4.3520000000000003e-05,0.0051426
2063,6.24e-05,0.0028378,4.4359999999999995e-05,0.00515384
2113,6.24e-05,0.0028373599999999997,4.068000000000001e-05,0.00492568
2163,5.912e-05,0.0028371200000000003,4.1240000000000005e-05,0.004991000000000001
2213,8.048e-05,0.0027998399999999996,4.184e-05,0.0050418
2263,8.048e-05,0.00274728,4.092000000000001e-05,0.0050436000000000005
2313,8.343999999999999e-05,0.0026943199999999996,3.956000000000001e-05,0.004988439999999999
2363,8.312e-05,0.0026418,4.192e-05,0.0051126
2413,7.392e-05,0.00258988,3.868e-05,0.004883159999999999
2463,5.256e-05,0.00257444,3.9399999999999995e-05,0.00493568
2513,5.552e-05,0.0025740399999999997,4.2e-05,0.005130599999999999
2563,4.632e-05,0.00257348,4.548e-05,0.00533048
2613,6.803999999999999e-05,0.00257296,4.3320000000000005e-05,0.00522188
2663,9.896e-05,0.00257248,4.972e-05,0.00561228
2713,9.271999999999999e-05,0.00257208,5.056000000000001e-05,0.0056546
2763,8.352e-05,0.00257192,4.3960000000000006e-05,0.005212800000000001
2813,0.00011148,0.0025714799999999997,4.736000000000001e-05,0.005393599999999999
2863,0.00013352,0.0025708,5.1319999999999997e-05,0.00557576
2913,0.00012431999999999998,0.0025397600000000003,5.084e-05,0.005497200000000001
2963,0.0001648,0.0024892399999999998,5.0159999999999994e-05,0.005388199999999999
3013,0.00024828,0.00243832,5.468e-05,0.005607279999999999
3063,0.00025780000000000003,0.00238776,4.808e-05,0.00521952
3113,0.00027968,0.00233744,5.132e-05,0.0053171600000000005
3163,0.0003076,0.00231776,5.0320000000000006e-05,0.00523836
3213,0.0003418,0.0023170800000000004,5.328e-05,0.005298720000000001
3263,0.00028331999999999994,0.00231744,5.504000000000001e-05,0.0054080000000000005
3313,0.00035435999999999996,0.00231712,6.78e-05,0.006015960000000001
3363,0.00033232,0.00231752,6.148e-05,0.0057278
3413,0.00030144,0.00231672,6.12e-05,0.005760079999999999
3463,0.00022675999999999998,0.00231628,5.4640000000000005e-05,0.00555116
3513,0.00024203999999999998,0.0023154000000000004,5.4919999999999996e-05,0.005520120000000001
3563,0.00022956,0.002315,5.176e-05,0.00537744
3613,0.00021407999999999998,0.00229084,5.1200000000000004e-05,0.00535132
3663,0.00026063999999999997,0.0022445200000000003,5.276e-05,0.005362840000000001
3713,0.0002636,0.002198,5.4e-05,0.005485799999999999
3763,0.00023252,0.0021515999999999996,5.4520000000000007e-05,0.005626119999999999
3813,0.00014568,0.0021054399999999997,4.2959999999999995e-05,0.005075199999999999
3863,0.00010836,0.00208152,4.04e-05,0.0049276
3913,7.411999999999999e-05,0.00208064,3.884e-05,0.00482804
3963,0.00015212,0.00208092,4.456e-05,0.005018120000000001
4013,0.00021428,0.0020804799999999996,4.836e-05,0.0052312
4063,0.00025788,0.0020808,6.132e-05,0.0059822
4113,0.00035771999999999996,0.00208116,6.98e-05,0.0065644
4163,0.00032664000000000006,0.0020822399999999995,6.736e-05,0.00654128
4213,0.00031428,0.00208152,7.016e-05,0.0067328
4263,0.00031447999999999996,0.0020819999999999996,7.452e-05,0.0069654
4313,0.00026792000000000005,0.0020660399999999995,6.816e-05,0.00671668
4363,0.00021148,0.00202688,6.44e-05,0.00652928
4413,0.00023928,0.00198708,6.88e-05,0.0067514
4463,0.00022348000000000002,0.0019481199999999998,6.948e-05,0.0068166799999999994
4513,0.00015192,0.0019083999999999998,6.416000000000001e-05,0.00650716
4563,0.00020455999999999998,0.00188452,6.552e-05,0.0064722
4613,0.00018616,0.0018846,6.58e-05,0.00644404
4663,0.00019552,0.00188476,6.424000000000001e-05,0.00641264
4713,0.00018008,0.0018847199999999999,5.208e-05,0.00576664
4763,0.00025772,0.00188476,4.968e-05,0.00562528
4813,0.00023636000000000002,0.0018846,4.76e-05,0.0055731999999999995
4863,0.00020216,0.0018841199999999998,5.204e-05,0.00584964
4913,0.000165,0.0018835199999999999,5.444e-05,0.00593808
4963,0.00019016,0.0018832,6.116e-05,0.0063118
5013,0.00015575999999999999,0.0018732,6.116e-05,0.00633572
5063,0.00016199999999999998,0.00183996,6.0320000000000005e-05,0.00624988
5113,0.00019307999999999996,0.00180684,5.792e-05,0.006066520000000001
5163,0.00023964,0.00177384,5.74e-05,0.00599928
5213,0.00018928,0.00174096,5.992000000000001e-05,0.0060924
5263,0.00020452,0.0017171999999999999,5.92e-05,0.0061589999999999995
5313,0.00020435999999999997,0.0017174399999999998,6.044e-05,0.006220519999999999
5363,0.00021371999999999998,0.0017174,6.1000000000000005e-05,0.00625432
5413,0.00016715999999999996,0.00171732,5.808e-05,0.00610112
5463,0.00020763999999999998,0.00171708,5.212e-05,0.00579908
5513,0.00022368,0.0017174,5.36e-05,0.00579964
5563,0.00020168000000000003,0.00171692,6.427999999999999e-05,0.0062528
5613,0.00017204,0.0017167999999999999,7.424e-05,0.00667312
5663,0.00019064000000000003,0.00171644,7.544e-05,0.00681204
5713,0.0001566,0.00171032,7.692e-05,0.006905199999999999
5763,0.00010708,0.00168004,7.636000000000001e-05,0.006819920000000001
