steps,rewards,epsilon
20853,0.955,0.22027
20870,0.9575,0.22005
20933,0.8425,0.21921
20948,0.9625,0.21901
20960,0.97,0.21886
20981,0.9475,0.21858
20998,0.9575,0.21836
21013,0.9625,0.21816
21028,0.9625,0.21796
21043,0.9625,0.21776
21059,0.96,0.21756
21072,0.9675,0.21739
21088,0.96,0.21718
21107,0.9525,0.21693
21124,0.9575,0.21671
21139,0.9625,0.21651
21154,0.9625,0.21632
21167,0.9675,0.21615
21179,0.97,0.21599
21196,0.9575,0.21577
21210,0.965,0.21559
21230,0.95,0.21533
21243,0.9675,0.21517
21262,0.9525,0.21492
21277,0.9625,0.21473
21292,0.9625,0.21454
21306,0.965,0.21436
21319,0.9675,0.21419
21339,0.95,0.21394
21352,0.9675,0.21377
21369,0.9575,0.21355
21393,0.94,0.21325
21408,0.9625,0.21306
21423,0.9625,0.21287
21441,0.955,0.21264
21458,0.9575,0.21242
21482,0.94,0.21212
21510,0.93,0.21177
21529,0.9525,0.21153
21547,0.955,0.2113
21559,0.97,0.21115
21582,0.9425,0.21087
21596,0.965,0.21069
21609,0.9675,0.21053
21625,0.96,0.21033
21647,0.945,0.21005
21664,0.9575,0.20984
21676,0.97,0.20969
21690,0.965,0.20952
21709,0.9525,0.20929
21722,0.9675,0.20913
21734,0.97,0.20898
21751,0.9575,0.20877
21772,0.9475,0.20851
21784,0.97,0.20836
21803,0.9525,0.20813
21818,0.9625,0.20794
21833,0.9625,0.20776
21845,0.97,0.20761
21867,0.945,0.20735
21881,0.965,0.20717
21896,0.9625,0.20699
21908,0.97,0.20685
21924,0.96,0.20665
21940,0.96,0.20646
21958,0.955,0.20624
21975,0.9575,0.20603
21988,0.9675,0.20588
22009,0.9475,0.20562
22025,0.96,0.20543
22041,0.96,0.20524
22053,0.97,0.20509
22067,0.965,0.20493
22081,0.965,0.20476
22099,0.955,0.20454
22116,0.9575,0.20434
22140,0.94,0.20405
22162,0.945,0.20379
22180,0.955,0.20358
22199,0.9525,0.20335
22226,0.9325,0.20303
22268,0.895,0.20254
22281,0.9675,0.20239
22297,0.96,0.2022
22326,0.9275,0.20186
22338,0.97,0.20172
22359,0.9475,0.20147
22375,0.96,0.20128
22388,0.9675,0.20113
22409,0.9475,0.20089
22424,0.9625,0.20071
22440,0.96,0.20053
22459,0.9525,0.20031
22472,0.9675,0.20016
22488,0.96,0.19997
22500,0.97,0.19983
22517,0.9575,0.19964
22532,0.9625,0.19946
22549,0.9575,0.19927
22569,0.95,0.19904
22581,0.97,0.1989
22614,0.9175,0.19852
22636,0.945,0.19827
22648,0.97,0.19813
22662,0.965,0.19798
22675,0.9675,0.19783
22691,0.96,0.19765
22705,0.965,0.19749
22717,0.97,0.19735
22732,0.9625,0.19718
22744,0.97,0.19705
22760,0.96,0.19686
22784,0.94,0.19659
22796,0.97,0.19646
22811,0.9625,0.19629
22830,0.9525,0.19608
22842,0.97,0.19594
22854,0.97,0.19581
22876,0.945,0.19556
22892,0.96,0.19538
22910,0.955,0.19518
22922,0.97,0.19505
22945,0.9425,0.19479
22959,0.965,0.19464
22980,0.9475,0.1944
23001,0.9475,0.19417
23017,0.96,0.194
23036,0.9525,0.19379
23053,0.9575,0.1936
23069,0.96,0.19342
23092,0.9425,0.19317
23106,0.965,0.19302
23123,0.9575,0.19283
23137,0.965,0.19268
23149,0.97,0.19255
23161,0.97,0.19242
23173,0.97,0.19229
23185,0.97,0.19215
23206,0.9475,0.19193
23224,0.955,0.19173
23237,0.9675,0.19159
23253,0.96,0.19142
23278,0.9375,0.19115
23297,0.9525,0.19094
23310,0.9675,0.1908
23330,0.95,0.19059
23346,0.96,0.19042
23361,0.9625,0.19025
23375,0.965,0.1901
23387,0.97,0.18998
23399,0.97,0.18985
23414,0.9625,0.18969
23430,0.96,0.18952
23446,0.96,0.18935
23458,0.97,0.18922
23473,0.9625,0.18906
23488,0.9625,0.1889
23502,0.965,0.18875
23518,0.96,0.18858
23533,0.9625,0.18843
23545,0.97,0.1883
23563,0.955,0.18811
23579,0.96,0.18794
23596,0.9575,0.18776
23613,0.9575,0.18758
23631,0.955,0.1874
23643,0.97,0.18727
23656,0.9675,0.18713
23668,0.97,0.18701
23681,0.9675,0.18687
23694,0.9675,0.18674
23711,0.9575,0.18656
23725,0.965,0.18642
23737,0.97,0.18629
23752,0.9625,0.18614
23765,0.9675,0.186
23778,0.9675,0.18587
23791,0.9675,0.18573
23805,0.965,0.18559
23820,0.9625,0.18543
23838,0.955,0.18525
23852,0.965,0.1851
23872,0.95,0.1849
23888,0.96,0.18474
23904,0.96,0.18457
23917,0.9675,0.18444
23930,0.9675,0.18431
23943,0.9675,0.18417
23963,0.95,0.18397
23979,0.96,0.18381
23993,0.965,0.18367
24017,0.94,0.18342
24031,0.965,0.18328
24046,0.9625,0.18313
24062,0.96,0.18297
24084,0.945,0.18275
24098,0.965,0.18261
24117,0.9525,0.18242
24131,0.965,0.18227
24145,0.965,0.18213
24164,0.9525,0.18194
24177,0.9675,0.18181
24191,0.965,0.18168
24211,0.95,0.18148
24225,0.965,0.18134
24240,0.9625,0.18119
24255,0.9625,0.18104
24269,0.965,0.1809
24288,0.9525,0.18071
24301,0.9675,0.18058
24315,0.965,0.18045
24335,0.95,0.18025
24350,0.9625,0.1801
24378,0.93,0.17983
24397,0.9525,0.17964
24426,0.9275,0.17936
24442,0.96,0.1792
24457,0.9625,0.17905
24524,0.8325,0.1784
24542,0.955,0.17823
24569,0.9325,0.17797
24585,0.96,0.17781
24648,0.8425,0.17721
24684,0.91,0.17686
24714,0.925,0.17658
24729,0.9625,0.17644
24753,0.94,0.17621
24800,0.8825,0.17576
24848,0.88,0.17531
24881,0.9175,0.175
24910,0.9275,0.17473
24934,0.94,0.1745
24961,0.9325,0.17425
24977,0.96,0.1741
24992,0.9625,0.17396
25005,0.9675,0.17384
25024,0.9525,0.17366
25042,0.955,0.1735
25058,0.96,0.17335
25077,0.9525,0.17317
25091,0.965,0.17305
25110,0.9525,0.17287
25128,0.955,0.1727
25142,0.965,0.17258
25155,0.9675,0.17246
25179,0.94,0.17224
25196,0.9575,0.17208
25214,0.955,0.17192
25248,0.915,0.17161
25274,0.935,0.17137
25289,0.9625,0.17124
25301,0.97,0.17113
25321,0.95,0.17095
25349,0.93,0.17069
25369,0.95,0.17051
25403,0.915,0.17021
25426,0.9425,0.17
25446,0.95,0.16982
25459,0.9675,0.16971
25472,0.9675,0.16959
25485,0.9675,0.16947
25497,0.97,0.16937
25515,0.955,0.16921
25529,0.965,0.16908
25543,0.965,0.16896
25559,0.96,0.16882
25577,0.955,0.16866
25597,0.95,0.16848
25609,0.97,0.16838
25622,0.9675,0.16826
25634,0.97,0.16816
25646,0.97,0.16805
25661,0.9625,0.16792
25677,0.96,0.16778
25698,0.9475,0.16759
25711,0.9675,0.16748
25725,0.965,0.16736
25741,0.96,0.16722
25757,0.96,0.16708
25771,0.965,0.16696
25788,0.9575,0.16681
25807,0.9525,0.16665
25824,0.9575,0.1665
25839,0.9625,0.16637
25854,0.9625,0.16624
25874,0.95,0.16607
25886,0.97,0.16596
25909,0.9425,0.16577
25935,0.935,0.16554
25948,0.9675,0.16543
25972,0.94,0.16523
25985,0.9675,0.16512
25998,0.9675,0.165
26012,0.965,0.16489
26034,0.945,0.1647
26052,0.955,0.16455
26067,0.9625,0.16442
26090,0.9425,0.16422
26103,0.9675,0.16411
26118,0.9625,0.16399
26136,0.955,0.16384
26154,0.955,0.16368
26168,0.965,0.16357
26182,0.965,0.16345
26198,0.96,0.16332
26212,0.965,0.1632
26224,0.97,0.1631
26278,0.865,0.16265
26313,0.9125,0.16236
26378,0.8375,0.16182
26394,0.96,0.16169
26410,0.96,0.16156
26424,0.965,0.16144
26441,0.9575,0.1613
26455,0.965,0.16119
26469,0.965,0.16107
26483,0.965,0.16096
26503,0.95,0.1608
26520,0.9575,0.16066
26557,0.9075,0.16036
26570,0.9675,0.16025
26589,0.9525,0.1601
26601,0.97,0.16
26616,0.9625,0.15988
26630,0.965,0.15977
26661,0.9225,0.15952
26674,0.9675,0.15941
26695,0.9475,0.15924
26709,0.965,0.15913
26722,0.9675,0.15903
26735,0.9675,0.15892
26752,0.9575,0.15879
26768,0.96,0.15866
26781,0.9675,0.15856
26797,0.96,0.15843
26809,0.97,0.15833
26832,0.9425,0.15815
26846,0.965,0.15804
26860,0.965,0.15793
26874,0.965,0.15782
26888,0.965,0.15771
26903,0.9625,0.15759
26916,0.9675,0.15749
26932,0.96,0.15736
26946,0.965,0.15725
26958,0.97,0.15716
26976,0.955,0.15702
26989,0.9675,0.15691
27005,0.96,0.15679
27031,0.935,0.15659
27045,0.965,0.15648
27058,0.9675,0.15638
27073,0.9625,0.15626
27088,0.9625,0.15614
27101,0.9675,0.15604
27116,0.9625,0.15593
27133,0.9575,0.1558
27150,0.9575,0.15566
27164,0.965,0.15556
27177,0.9675,0.15546
27192,0.9625,0.15534
27209,0.9575,0.15521
27223,0.965,0.1551
27241,0.955,0.15497
27256,0.9625,0.15485
27275,0.9525,0.15471
27291,0.96,0.15458
27304,0.9675,0.15449
27318,0.965,0.15438
27334,0.96,0.15426
27362,0.93,0.15404
27376,0.965,0.15394
27390,0.965,0.15383
27403,0.9675,0.15374
27426,0.9425,0.15356
27438,0.97,0.15347
27452,0.965,0.15337
27466,0.965,0.15326
27493,0.9325,0.15306
27507,0.965,0.15295
27522,0.9625,0.15284
27537,0.9625,0.15273
27550,0.9675,0.15263
27564,0.965,0.15253
27577,0.9675,0.15243
27590,0.9675,0.15234
27603,0.9675,0.15224
27618,0.9625,0.15213
27631,0.9675,0.15203
27645,0.965,0.15193
27661,0.96,0.15181
27673,0.97,0.15172
27685,0.97,0.15163
27705,0.95,0.15149
27718,0.9675,0.15139
27737,0.9525,0.15125
27749,0.97,0.15116
27762,0.9675,0.15107
27779,0.9575,0.15095
27791,0.97,0.15086
27804,0.9675,0.15076
27820,0.96,0.15065
27835,0.9625,0.15054
27849,0.965,0.15044
27867,0.955,0.15031
27884,0.9575,0.15018
27900,0.96,0.15007
27924,0.94,0.14989
27941,0.9575,0.14977
27958,0.9575,0.14965
27972,0.965,0.14955
27992,0.95,0.1494
28004,0.97,0.14932
28028,0.94,0.14915
28043,0.9625,0.14904
28068,0.9375,0.14886
28087,0.9525,0.14873
28100,0.9675,0.14863
28114,0.965,0.14854
28133,0.9525,0.1484
28149,0.96,0.14829
28169,0.95,0.14815
28181,0.97,0.14806
28195,0.965,0.14796
28208,0.9675,0.14787
28223,0.9625,0.14777
28237,0.965,0.14767
28249,0.97,0.14758
28267,0.955,0.14746
28279,0.97,0.14737
28292,0.9675,0.14728
28325,0.9175,0.14705
28341,0.96,0.14694
28357,0.96,0.14683
28371,0.965,0.14673
28385,0.965,0.14664
28408,0.9425,0.14648
28422,0.965,0.14638
28439,0.9575,0.14626
28451,0.97,0.14618
28464,0.9675,0.14609
28476,0.97,0.14601
28488,0.97,0.14593
28500,0.97,0.14584
28514,0.965,0.14575
28528,0.965,0.14565
28540,0.97,0.14557
28558,0.955,0.14545
28572,0.965,0.14535
28586,0.965,0.14526
28598,0.97,0.14517
28610,0.97,0.14509
28627,0.9575,0.14498
28641,0.965,0.14488
28655,0.965,0.14479
28674,0.9525,0.14466
28699,0.9375,0.14449
28712,0.9675,0.1444
28731,0.9525,0.14428
28748,0.9575,0.14416
28764,0.96,0.14405
28777,0.9675,0.14397
28818,0.8975,0.14369
28837,0.9525,0.14357
28860,0.9425,0.14341
28884,0.94,0.14325
28905,0.9475,0.14312
28917,0.97,0.14304
28954,0.9075,0.14279
28982,0.93,0.14261
29076,0.765,0.14199
29089,0.9675,0.14191
29105,0.96,0.1418
29117,0.97,0.14172
29133,0.96,0.14162
29147,0.965,0.14153
29164,0.9575,0.14142
29179,0.9625,0.14132
29193,0.965,0.14123
29206,0.9675,0.14115
29219,0.9675,0.14106
29234,0.9625,0.14097
29252,0.955,0.14085
29271,0.9525,0.14073
29308,0.9075,0.14049
29327,0.9525,0.14037
29340,0.9675,0.14029
29353,0.9675,0.14021
29370,0.9575,0.1401
29403,0.9175,0.13989
29419,0.96,0.13979
29431,0.97,0.13971
29448,0.9575,0.1396
29466,0.955,0.13949
29483,0.9575,0.13938
29509,0.935,0.13922
29524,0.9625,0.13913
29538,0.965,0.13904
29560,0.945,0.1389
29575,0.9625,0.13881
29590,0.9625,0.13871
29603,0.9675,0.13863
29665,0.845,0.13825
29679,0.965,0.13816
29695,0.96,0.13806
29712,0.9575,0.13796
29725,0.9675,0.13788
29740,0.9625,0.13778
29758,0.955,0.13767
29778,0.95,0.13755
29792,0.965,0.13746
29810,0.955,0.13735
29826,0.96,0.13726
29838,0.97,0.13718
29853,0.9625,0.13709
29868,0.9625,0.137
29880,0.97,0.13693
29896,0.96,0.13683
29909,0.9675,0.13675
29926,0.9575,0.13665
29938,0.97,0.13658
29954,0.96,0.13648
29966,0.97,0.13641
29978,0.97,0.13633
29990,0.97,0.13626
30006,0.96,0.13616
30024,0.955,0.13606
30039,0.9625,0.13597
30054,0.9625,0.13588
30072,0.955,0.13577
30087,0.9625,0.13568
30101,0.965,0.1356
30117,0.96,0.1355
30129,0.97,0.13543
30145,0.96,0.13533
30157,0.97,0.13526
30173,0.96,0.13517
30191,0.955,0.13506
30207,0.96,0.13497
30220,0.9675,0.13489
30234,0.965,0.13481
30247,0.9675,0.13473
30262,0.9625,0.13464
30274,0.97,0.13457
30286,0.97,0.1345
30302,0.96,0.13441
30315,0.9675,0.13433
30330,0.9625,0.13424
30345,0.9625,0.13416
30360,0.9625,0.13407
30373,0.9675,0.13399
30385,0.97,0.13392
30399,0.965,0.13384
30411,0.97,0.13377
30424,0.9675,0.1337
30439,0.9625,0.13361
30453,0.965,0.13353
30467,0.965,0.13345
30481,0.965,0.13337
30497,0.96,0.13327
30510,0.9675,0.1332
30525,0.9625,0.13311
30540,0.9625,0.13303
30553,0.9675,0.13295
30570,0.9575,0.13285
30583,0.9675,0.13278
30596,0.9675,0.13271
30614,0.955,0.1326
30630,0.96,0.13251
30642,0.97,0.13244
30654,0.97,0.13237
30667,0.9675,0.1323
30679,0.97,0.13223
30695,0.96,0.13214
30710,0.9625,0.13206
30723,0.9675,0.13198
30737,0.965,0.1319
30750,0.9675,0.13183
30766,0.96,0.13174
30786,0.95,0.13163
30799,0.9675,0.13156
30813,0.965,0.13148
30825,0.97,0.13141
30837,0.97,0.13134
30852,0.9625,0.13126
30864,0.97,0.13119
30878,0.965,0.13111
30891,0.9675,0.13104
30906,0.9625,0.13096
30918,0.97,0.13089
30932,0.965,0.13081
30946,0.965,0.13073
30958,0.97,0.13067
30972,0.965,0.13059
30987,0.9625,0.13051
31006,0.9525,0.1304
31018,0.97,0.13034
31034,0.96,0.13025
31051,0.9575,0.13016
31067,0.96,0.13007
31082,0.9625,0.12999
31097,0.9625,0.1299
31115,0.955,0.1298
31128,0.9675,0.12973
31143,0.9625,0.12965
31158,0.9625,0.12957
31177,0.9525,0.12947
31190,0.9675,0.1294
31202,0.97,0.12933
31216,0.965,0.12926
31229,0.9675,0.12919
31244,0.9625,0.1291
31256,0.97,0.12904
31272,0.96,0.12895
31284,0.97,0.12889
31297,0.9675,0.12882
31315,0.955,0.12872
31328,0.9675,0.12865
31343,0.9625,0.12857
31355,0.97,0.12851
31368,0.9675,0.12844
31387,0.9525,0.12834
31400,0.9675,0.12827
31412,0.97,0.1282
31426,0.965,0.12813
31440,0.965,0.12805
31457,0.9575,0.12796
31469,0.97,0.1279
31481,0.97,0.12784
31495,0.965,0.12776
31508,0.9675,0.12769
31521,0.9675,0.12763
31535,0.965,0.12755
31549,0.965,0.12748
31564,0.9625,0.1274
31576,0.97,0.12734
31589,0.9675,0.12727
31602,0.9675,0.1272
31614,0.97,0.12714
31627,0.9675,0.12707
31641,0.965,0.127
31654,0.9675,0.12693
31666,0.97,0.12687
31679,0.9675,0.1268
31694,0.9625,0.12672
31707,0.9675,0.12665
31728,0.9475,0.12654
31742,0.965,0.12647
31754,0.97,0.12641
31768,0.965,0.12634
31780,0.97,0.12627
31794,0.965,0.1262
31810,0.96,0.12612
31822,0.97,0.12606
31839,0.9575,0.12597
31851,0.97,0.12591
31866,0.9625,0.12583
31883,0.9575,0.12575
31898,0.9625,0.12567
31910,0.97,0.12561
31927,0.9575,0.12552
31941,0.965,0.12545
31953,0.97,0.12539
31967,0.965,0.12532
31979,0.97,0.12526
31991,0.97,0.1252
32003,0.97,0.12514
32017,0.965,0.12506
32029,0.97,0.125
32042,0.9675,0.12494
32054,0.97,0.12488
32069,0.9625,0.1248
32081,0.97,0.12474
32096,0.9625,0.12467
32108,0.97,0.12461
32121,0.9675,0.12454
32138,0.9575,0.12446
32154,0.96,0.12438
32168,0.965,0.12431
32181,0.9675,0.12424
32195,0.965,0.12417
32216,0.9475,0.12407
32228,0.97,0.12401
32240,0.97,0.12395
32254,0.965,0.12388
32267,0.9675,0.12382
32283,0.96,0.12374
32295,0.97,0.12368
32308,0.9675,0.12361
32322,0.965,0.12354
32337,0.9625,0.12347
32358,0.9475,0.12337
32371,0.9675,0.1233
32384,0.9675,0.12324
32403,0.9525,0.12315
32417,0.965,0.12308
32429,0.97,0.12302
32442,0.9675,0.12296
32455,0.9675,0.12289
32467,0.97,0.12284
32486,0.9525,0.12274
32501,0.9625,0.12267
32519,0.955,0.12258
32536,0.9575,0.1225
32548,0.97,0.12244
32562,0.965,0.12238
32575,0.9675,0.12231
32590,0.9625,0.12224
32602,0.97,0.12218
32618,0.96,0.12211
32631,0.9675,0.12204
32643,0.97,0.12199
32658,0.9625,0.12192
32671,0.9675,0.12185
32683,0.97,0.1218
32696,0.9675,0.12173
32713,0.9575,0.12165
32728,0.9625,0.12158
32740,0.97,0.12152
32753,0.9675,0.12146
32766,0.9675,0.1214
32779,0.9675,0.12134
32796,0.9575,0.12126
32814,0.955,0.12117
32830,0.96,0.1211
32848,0.955,0.12101
32862,0.965,0.12095
32875,0.9675,0.12089
32889,0.965,0.12082
32902,0.9675,0.12076
32916,0.965,0.1207
32928,0.97,0.12064
32942,0.965,0.12057
32958,0.96,0.1205
32970,0.97,0.12044
32988,0.955,0.12036
33001,0.9675,0.1203
33016,0.9625,0.12023
33031,0.9625,0.12016
33043,0.97,0.12011
33057,0.965,0.12004
33072,0.9625,0.11997
33084,0.97,0.11992
33104,0.95,0.11982
33117,0.9675,0.11977
33129,0.97,0.11971
33142,0.9675,0.11965
33155,0.9675,0.11959
33171,0.96,0.11952
33186,0.9625,0.11945
33199,0.9675,0.11939
33212,0.9675,0.11933
33227,0.9625,0.11926
33239,0.97,0.11921
33251,0.97,0.11915
33263,0.97,0.1191
33278,0.9625,0.11903
33292,0.965,0.11897
33306,0.965,0.1189
33323,0.9575,0.11883
33336,0.9675,0.11877
33351,0.9625,0.1187
33365,0.965,0.11864
33379,0.965,0.11858
33391,0.97,0.11852
33405,0.965,0.11846
33419,0.965,0.1184
33433,0.965,0.11833
33446,0.9675,0.11828
33460,0.965,0.11821
33483,0.9425,0.11811
33495,0.97,0.11806
33509,0.965,0.118
33534,0.9375,0.11788
33546,0.97,0.11783
33561,0.9625,0.11777
33578,0.9575,0.11769
33594,0.96,0.11762
33606,0.97,0.11757
33622,0.96,0.1175
33638,0.96,0.11743
33650,0.97,0.11737
33663,0.9675,0.11732
33675,0.97,0.11726
33689,0.965,0.1172
33711,0.945,0.11711
33726,0.9625,0.11704
33741,0.9625,0.11698
33756,0.9625,0.11691
33770,0.965,0.11685
33783,0.9675,0.11679
33797,0.965,0.11673
33811,0.965,0.11667
33830,0.9525,0.11659
33843,0.9675,0.11653
33859,0.96,0.11647
33873,0.965,0.11641
33887,0.965,0.11635
33899,0.97,0.11629
33919,0.95,0.11621
33931,0.97,0.11616
33945,0.965,0.1161
33958,0.9675,0.11604
33970,0.97,0.11599
33985,0.9625,0.11593
34017,0.92,0.11579
34031,0.965,0.11573
34045,0.965,0.11567
34060,0.9625,0.11561
34075,0.9625,0.11554
34091,0.96,0.11548
34103,0.97,0.11543
34119,0.96,0.11536
34132,0.9675,0.1153
34144,0.97,0.11525
34167,0.9425,0.11516
34180,0.9675,0.1151
34194,0.965,0.11504
34206,0.97,0.11499
34220,0.965,0.11494
34234,0.965,0.11488
34246,0.97,0.11483
34258,0.97,0.11478
34270,0.97,0.11473
34285,0.9625,0.11467
34297,0.97,0.11462
34309,0.97,0.11457
34322,0.9675,0.11451
34336,0.965,0.11445
34348,0.97,0.1144
34360,0.97,0.11436
34375,0.9625,0.11429
34393,0.955,0.11422
34406,0.9675,0.11417
34425,0.9525,0.11409
34437,0.97,0.11404
34449,0.97,0.11399
34461,0.97,0.11394
34473,0.97,0.11389
34493,0.95,0.11381
34505,0.97,0.11376
34520,0.9625,0.1137
34532,0.97,0.11365
34545,0.9675,0.1136
34557,0.97,0.11355
34571,0.965,0.11349
34584,0.9675,0.11344
34598,0.965,0.11338
34612,0.965,0.11333
34626,0.965,0.11327
34638,0.97,0.11322
34651,0.9675,0.11317
34663,0.97,0.11312
34675,0.97,0.11307
34691,0.96,0.11301
34707,0.96,0.11295
34720,0.9675,0.11289
34732,0.97,0.11285
34748,0.96,0.11278
34763,0.9625,0.11272
34775,0.97,0.11268
34787,0.97,0.11263
34801,0.965,0.11257
34814,0.9675,0.11252
34826,0.97,0.11247
34839,0.9675,0.11242
34857,0.955,0.11235
34869,0.97,0.1123
34881,0.97,0.11226
34895,0.965,0.1122
34907,0.97,0.11215
34922,0.9625,0.11209
34934,0.97,0.11205
34950,0.96,0.11198
34965,0.9625,0.11193
34977,0.97,0.11188
34990,0.9675,0.11183
35004,0.965,0.11177
35018,0.965,0.11172
35032,0.965,0.11167
35046,0.965,0.11161
35058,0.97,0.11156
35070,0.97,0.11152
35082,0.97,0.11147
35095,0.9675,0.11142
35109,0.965,0.11137
35122,0.9675,0.11132
35136,0.965,0.11126
35149,0.9675,0.11121
35161,0.97,0.11117
35175,0.965,0.11111
35188,0.9675,0.11106
35202,0.965,0.11101
35214,0.97,0.11096
35226,0.97,0.11092
35241,0.9625,0.11086
35258,0.9575,0.11079
35273,0.9625,0.11074
35289,0.96,0.11068
35303,0.965,0.11062
35315,0.97,0.11058
35329,0.965,0.11053
35341,0.97,0.11048
35355,0.965,0.11043
35374,0.9525,0.11035
35391,0.9575,0.11029
35404,0.9675,0.11024
35418,0.965,0.11019
35430,0.97,0.11014
35445,0.9625,0.11009
35460,0.9625,0.11003
35477,0.9575,0.10997
35492,0.9625,0.10991
35506,0.965,0.10986
35520,0.965,0.10981
35534,0.965,0.10976
35549,0.9625,0.1097
35565,0.96,0.10964
35581,0.96,0.10958
35596,0.9625,0.10953
35608,0.97,0.10948
35622,0.965,0.10943
35634,0.97,0.10938
35646,0.97,0.10934
35658,0.97,0.1093
35672,0.965,0.10924
35687,0.9625,0.10919
35702,0.9625,0.10913
35714,0.97,0.10909
35731,0.9575,0.10903
