steps,extrinsic,intrinsic,loss,td_std
313,6.88e-05,0.00438992,0.00039932,0.009461840000000001
363,0.0002236,0.00438016,3.332e-05,0.004230639999999999
413,0.0003956,0.0043784,4.6359999999999997e-05,0.00491688
463,0.000516,0.0043832,5.3200000000000006e-05,0.0056040000000000005
513,0.0006879999999999999,0.0043820000000000005,5.8800000000000006e-05,0.00624232
563,0.0007912,0.00437676,5.2159999999999995e-05,0.00617212
613,0.0006879999999999999,0.0043669600000000005,4.188e-05,0.00570072
663,0.0005676000000000001,0.004354719999999999,2.6920000000000003e-05,0.00472192
713,0.0005332000000000001,0.00434424,4.424e-05,0.0055288
763,0.0004128,0.00434072,5.208e-05,0.00596916
813,0.0002752,0.0042082,5.7119999999999995e-05,0.00625332
863,0.000344,0.00406572,6.0280000000000006e-05,0.00646748
913,0.0003784,0.00392672,6.272e-05,0.00670232
963,0.0003096,0.0037852000000000003,4.616e-05,0.005866639999999999
1013,0.000258,0.00364232,4.712e-05,0.0059039999999999995
1063,0.000344,0.0036310800000000005,4.8400000000000004e-05,0.006017080000000001
1113,0.0002752,0.00363232,5.5759999999999995e-05,0.006508719999999999
1163,0.00024080000000000003,0.00363352,5.9480000000000006e-05,0.006787639999999999
1213,0.000258,0.0036358,5.84e-05,0.0067237600000000005
1263,0.0003268,0.00363608,5.164e-05,0.006361079999999999
1313,0.000258,0.00363692,5.816e-05,0.0067996
1363,0.0003588,0.0036366000000000002,6.080000000000001e-05,0.007019320000000001
1413,0.00042615999999999997,0.0036376,6.136e-05,0.007069
1463,0.00047776,0.0036362,6.244e-05,0.0071769600000000005
1513,0.00046007999999999997,0.00356676,6.292e-05,0.00716484
1563,0.00047536,0.00347888,5.6080000000000005e-05,0.006688199999999999
1613,0.00045815999999999994,0.00339236,5.5559999999999997e-05,0.0066272399999999995
1663,0.00038983999999999997,0.0033038800000000004,5.396e-05,0.00655852
1713,0.00037168,0.00321692,5.292e-05,0.006491919999999999
1763,0.00038839999999999995,0.0031993200000000003,5.288e-05,0.006508600000000001
1813,0.00038936,0.00320016,5.136e-05,0.0063850800000000004
1863,0.00037216,0.00320008,4.144e-05,0.0057606
1913,0.0004228,0.00320068,5.152e-05,0.0062788
