steps,rewards,epsilon
13631,0.955,0.35408
13657,0.935,0.35344
13681,0.94,0.35284
13704,0.9425,0.35227
13726,0.945,0.35172
13745,0.9525,0.35125
13766,0.9475,0.35074
13785,0.9525,0.35027
13803,0.955,0.34983
13822,0.9525,0.34936
13847,0.9375,0.34875
13868,0.9475,0.34823
13898,0.925,0.3475
13915,0.9575,0.34709
13930,0.9625,0.34672
13953,0.9425,0.34616
13990,0.9075,0.34527
14009,0.9525,0.34481
14039,0.925,0.34409
14068,0.9275,0.34339
14110,0.895,0.34238
14127,0.9575,0.34197
14149,0.945,0.34145
14167,0.955,0.34102
14184,0.9575,0.34062
14206,0.945,0.34009
14225,0.9525,0.33964
14245,0.95,0.33917
14266,0.9475,0.33867
14286,0.95,0.3382
14308,0.945,0.33768
14333,0.9375,0.3371
14351,0.955,0.33668
14371,0.95,0.33621
14400,0.9275,0.33553
14420,0.95,0.33506
14440,0.95,0.3346
14458,0.955,0.33418
14486,0.93,0.33353
14509,0.9425,0.333
14527,0.955,0.33258
14548,0.9475,0.3321
14567,0.9525,0.33166
14584,0.9575,0.33127
14601,0.9575,0.33088
14614,0.9675,0.33058
14638,0.94,0.33003
14657,0.9525,0.3296
14676,0.9525,0.32917
14695,0.9525,0.32873
14719,0.94,0.32819
14733,0.965,0.32787
14751,0.955,0.32746
14787,0.91,0.32665
14811,0.94,0.32611
14834,0.9425,0.32559
14860,0.935,0.32501
14874,0.965,0.3247
14891,0.9575,0.32431
14919,0.93,0.32369
14934,0.9625,0.32336
14954,0.95,0.32291
14984,0.925,0.32224
15016,0.92,0.32154
15037,0.9475,0.32107
15052,0.9625,0.32074
15069,0.9575,0.32037
15118,0.8775,0.31929
15149,0.9225,0.31861
15163,0.965,0.31831
15182,0.9525,0.31789
15205,0.9425,0.31739
15225,0.95,0.31695
15241,0.96,0.31661
15256,0.9625,0.31628
15270,0.965,0.31598
15313,0.8925,0.31505
15330,0.9575,0.31468
15355,0.9375,0.31415
15376,0.9475,0.3137
15388,0.97,0.31344
15401,0.9675,0.31316
15420,0.9525,0.31276
15437,0.9575,0.31239
15453,0.96,0.31205
15468,0.9625,0.31173
15483,0.9625,0.31141
15509,0.935,0.31086
15536,0.9325,0.31029
15558,0.945,0.30983
15579,0.9475,0.30938
15604,0.9375,0.30886
15621,0.9575,0.3085
15645,0.94,0.308
15667,0.945,0.30754
15685,0.955,0.30716
15712,0.9325,0.3066
15727,0.9625,0.30629
15753,0.935,0.30575
15772,0.9525,0.30535
15785,0.9675,0.30508
15797,0.97,0.30484
15815,0.955,0.30446
15834,0.9525,0.30407
15852,0.955,0.3037
15871,0.9525,0.30331
15888,0.9575,0.30296
15908,0.95,0.30255
15937,0.9275,0.30196
15986,0.8775,0.30096
16001,0.9625,0.30066
16022,0.9475,0.30023
16037,0.9625,0.29993
16053,0.96,0.2996
16075,0.945,0.29916
16099,0.94,0.29868
16114,0.9625,0.29837
16132,0.955,0.29801
16151,0.9525,0.29763
16173,0.945,0.29719
16197,0.94,0.29671
16214,0.9575,0.29637
16230,0.96,0.29605
16244,0.965,0.29578
16259,0.9625,0.29548
16280,0.9475,0.29506
16293,0.9675,0.2948
16307,0.965,0.29453
16325,0.955,0.29417
16341,0.96,0.29386
16357,0.96,0.29354
16385,0.93,0.29299
16405,0.95,0.2926
16429,0.94,0.29213
16444,0.9625,0.29183
16461,0.9575,0.2915
16503,0.895,0.29068
16527,0.94,0.29022
16543,0.96,0.28991
16559,0.96,0.2896
16573,0.965,0.28933
16587,0.965,0.28906
16604,0.9575,0.28873
16620,0.96,0.28842
16653,0.9175,0.28779
16674,0.9475,0.28739
16687,0.9675,0.28714
16706,0.9525,0.28677
16726,0.95,0.28639
16753,0.9325,0.28588
16770,0.9575,0.28556
16799,0.9275,0.28501
16821,0.945,0.28459
16839,0.955,0.28425
16920,0.7975,0.28273
16938,0.955,0.28239
16970,0.92,0.28179
16985,0.9625,0.28151
16997,0.97,0.28129
17022,0.9375,0.28082
17045,0.9425,0.28039
17066,0.9475,0.28001
17087,0.9475,0.27962
17103,0.96,0.27932
17120,0.9575,0.27901
17139,0.9525,0.27866
17155,0.96,0.27836
17186,0.9225,0.2778
17200,0.965,0.27754
17231,0.9225,0.27697
17261,0.925,0.27643
17290,0.9275,0.2759
17309,0.9525,0.27556
17329,0.95,0.27519
17353,0.94,0.27476
17372,0.9525,0.27442
17385,0.9675,0.27418
17406,0.9475,0.2738
17429,0.9425,0.27339
17471,0.895,0.27264
17500,0.9275,0.27212
17518,0.955,0.2718
17545,0.9325,0.27132
17568,0.9425,0.27091
17584,0.96,0.27063
17600,0.96,0.27035
17623,0.9425,0.26994
17662,0.9025,0.26926
17706,0.89,0.26848
17766,0.85,0.26744
17790,0.94,0.26702
17813,0.9425,0.26662
17841,0.93,0.26613
17885,0.89,0.26537
17903,0.955,0.26506
17919,0.96,0.26479
17931,0.97,0.26458
17951,0.95,0.26424
17968,0.9575,0.26395
17987,0.9525,0.26362
18020,0.9175,0.26306
18038,0.955,0.26275
18055,0.9575,0.26247
18114,0.8525,0.26147
18133,0.9525,0.26114
18160,0.9325,0.26069
18181,0.9475,0.26034
18198,0.9575,0.26005
18212,0.965,0.25982
18224,0.97,0.25962
18243,0.9525,0.2593
18263,0.95,0.25896
18276,0.9675,0.25875
18296,0.95,0.25841
18313,0.9575,0.25813
18327,0.965,0.2579
18340,0.9675,0.25768
18353,0.9675,0.25747
18368,0.9625,0.25722
18383,0.9625,0.25697
18410,0.9325,0.25653
18425,0.9625,0.25628
18440,0.9625,0.25603
18452,0.97,0.25584
18471,0.9525,0.25553
18484,0.9675,0.25531
18503,0.9525,0.255
18519,0.96,0.25474
18542,0.9425,0.25437
18560,0.955,0.25407
18577,0.9575,0.2538
18595,0.955,0.2535
18613,0.955,0.25321
18631,0.955,0.25292
18647,0.96,0.25266
18659,0.97,0.25247
18676,0.9575,0.2522
18696,0.95,0.25188
18708,0.97,0.25168
18727,0.9525,0.25138
18745,0.955,0.25109
18762,0.9575,0.25082
18776,0.965,0.25059
18791,0.9625,0.25036
18806,0.9625,0.25012
18827,0.9475,0.24978
18840,0.9675,0.24958
18876,0.91,0.24901
18897,0.9475,0.24867
18919,0.945,0.24833
18937,0.955,0.24804
18969,0.92,0.24754
18988,0.9525,0.24724
19016,0.93,0.24681
19031,0.9625,0.24657
19046,0.9625,0.24634
19061,0.9625,0.2461
19075,0.965,0.24589
19095,0.95,0.24557
19115,0.95,0.24526
19128,0.9675,0.24506
19144,0.96,0.24482
19156,0.97,0.24463
19175,0.9525,0.24434
19187,0.97,0.24415
19208,0.9475,0.24383
19222,0.965,0.24361
19256,0.915,0.24309
19274,0.955,0.24282
19289,0.9625,0.24259
19302,0.9675,0.24239
19319,0.9575,0.24213
19338,0.9525,0.24184
19350,0.97,0.24166
19366,0.96,0.24142
19381,0.9625,0.24119
19393,0.97,0.24101
19423,0.925,0.24056
19446,0.9425,0.24021
19461,0.9625,0.23998
19478,0.9575,0.23973
19499,0.9475,0.23941
19516,0.9575,0.23916
19535,0.9525,0.23888
19559,0.94,0.23852
19573,0.965,0.23831
19587,0.965,0.2381
19603,0.96,0.23786
19621,0.955,0.2376
19635,0.965,0.23739
19647,0.97,0.23721
19671,0.94,0.23686
19684,0.9675,0.23666
19697,0.9675,0.23647
19713,0.96,0.23624
19727,0.965,0.23603
19744,0.9575,0.23578
19762,0.955,0.23552
19782,0.95,0.23523
19798,0.96,0.23499
19811,0.9675,0.2348
19828,0.9575,0.23455
19854,0.935,0.23418
19868,0.965,0.23397
19883,0.9625,0.23376
19902,0.9525,0.23348
19938,0.91,0.23296
19951,0.9675,0.23277
19966,0.9625,0.23256
19996,0.925,0.23213
20022,0.935,0.23175
20044,0.945,0.23144
20060,0.96,0.23121
20078,0.955,0.23095
20095,0.9575,0.23071
20109,0.965,0.23051
20123,0.965,0.23031
20138,0.9625,0.2301
20159,0.9475,0.2298
20174,0.9625,0.22959
20187,0.9675,0.22941
20206,0.9525,0.22914
20228,0.945,0.22883
20258,0.925,0.22841
20276,0.955,0.22816
20296,0.95,0.22788
20308,0.97,0.22771
20323,0.9625,0.2275
20342,0.9525,0.22723
20354,0.97,0.22707
20366,0.97,0.2269
20382,0.96,0.22668
20402,0.95,0.2264
20417,0.9625,0.22619
20438,0.9475,0.2259
20456,0.955,0.22566
20475,0.9525,0.22539
20487,0.97,0.22523
20502,0.9625,0.22502
20531,0.9275,0.22462
20550,0.9525,0.22436
20568,0.955,0.22412
20580,0.97,0.22395
20593,0.9675,0.22378
20608,0.9625,0.22357
20629,0.9475,0.22329
20649,0.95,0.22302
20668,0.9525,0.22276
20685,0.9575,0.22253
20705,0.95,0.22226
20722,0.9575,0.22203
20737,0.9625,0.22183
20750,0.9675,0.22165
20763,0.9675,0.22148
20786,0.9425,0.22117
20801,0.9625,0.22097
20821,0.95,0.2207
20835,0.965,0.22051
20847,0.97,0.22035
20859,0.97,0.22019
20878,0.9525,0.21994
20897,0.9525,0.21969
20911,0.965,0.2195
20925,0.965,0.21932
20941,0.96,0.21911
20958,0.9575,0.21888
20975,0.9575,0.21866
20995,0.95,0.21839
21010,0.9625,0.2182
21025,0.9625,0.218
21038,0.9675,0.21783
21053,0.9625,0.21763
21066,0.9675,0.21746
21080,0.965,0.21728
21098,0.955,0.21705
21120,0.945,0.21676
21133,0.9675,0.21659
21146,0.9675,0.21642
21163,0.9575,0.2162
21178,0.9625,0.21601
21191,0.9675,0.21584
21206,0.9625,0.21564
21227,0.9475,0.21537
21246,0.9525,0.21513
21265,0.9525,0.21488
21287,0.945,0.2146
21301,0.965,0.21442
21316,0.9625,0.21423
21333,0.9575,0.21401
21349,0.96,0.21381
21361,0.97,0.21365
21379,0.955,0.21343
21398,0.9525,0.21318
21413,0.9625,0.21299
21428,0.9625,0.2128
21449,0.9475,0.21254
21462,0.9675,0.21237
21481,0.9525,0.21213
21498,0.9575,0.21192
21523,0.9375,0.2116
21537,0.965,0.21143
21551,0.965,0.21125
21564,0.9675,0.21109
21577,0.9675,0.21093
21603,0.935,0.2106
21615,0.97,0.21045
21645,0.925,0.21008
21663,0.955,0.20986
21677,0.965,0.20968
21695,0.955,0.20946
21714,0.9525,0.20922
21732,0.955,0.209
21747,0.9625,0.20882
21761,0.965,0.20864
21778,0.9575,0.20844
21795,0.9575,0.20823
21815,0.95,0.20798
21829,0.965,0.20781
21848,0.9525,0.20758
21869,0.9475,0.20732
21886,0.9575,0.20711
21898,0.97,0.20697
21927,0.9275,0.20662
21943,0.96,0.20642
21956,0.9675,0.20626
21969,0.9675,0.20611
21984,0.9625,0.20593
22005,0.9475,0.20567
22041,0.91,0.20524
22071,0.925,0.20488
22088,0.9575,0.20468
22101,0.9675,0.20452
22118,0.9575,0.20432
22134,0.96,0.20413
22159,0.9375,0.20383
22173,0.965,0.20366
22198,0.9375,0.20337
22214,0.96,0.20318
22238,0.94,0.20289
22258,0.95,0.20266
22285,0.9325,0.20234
22299,0.965,0.20217
22321,0.945,0.20192
22343,0.945,0.20166
22358,0.9625,0.20148
22379,0.9475,0.20124
22398,0.9525,0.20102
22414,0.96,0.20083
22427,0.9675,0.20068
22441,0.965,0.20052
22459,0.955,0.20031
22477,0.955,0.2001
22490,0.9675,0.19995
22505,0.9625,0.19977
22517,0.97,0.19964
22531,0.965,0.19948
22546,0.9625,0.1993
22562,0.96,0.19912
22576,0.965,0.19896
22589,0.9675,0.19881
22604,0.9625,0.19864
22621,0.9575,0.19844
22639,0.955,0.19824
22657,0.955,0.19803
22669,0.97,0.1979
22687,0.955,0.19769
22701,0.965,0.19753
22715,0.965,0.19737
22727,0.97,0.19724
22740,0.9675,0.19709
22754,0.965,0.19693
22777,0.9425,0.19667
22795,0.955,0.19647
22809,0.965,0.19631
22826,0.9575,0.19612
22838,0.97,0.19599
22858,0.95,0.19576
22879,0.9475,0.19553
22894,0.9625,0.19536
22919,0.9375,0.19508
22935,0.96,0.1949
22957,0.945,0.19466
22977,0.95,0.19444
22990,0.9675,0.19429
23009,0.9525,0.19408
23022,0.9675,0.19394
23036,0.965,0.19379
23052,0.96,0.19361
23066,0.965,0.19346
23081,0.9625,0.19329
23096,0.9625,0.19313
23109,0.9675,0.19298
23122,0.9675,0.19284
23141,0.9525,0.19263
23158,0.9575,0.19245
23177,0.9525,0.19224
23192,0.9625,0.19208
23204,0.97,0.19195
23217,0.9675,0.19181
23229,0.97,0.19168
23242,0.9675,0.19154
23254,0.97,0.19141
23271,0.9575,0.19122
23287,0.96,0.19105
23303,0.96,0.19088
23317,0.965,0.19073
23332,0.9625,0.19057
23347,0.9625,0.1904
23364,0.9575,0.19022
23380,0.96,0.19005
23402,0.945,0.18982
23417,0.9625,0.18966
23436,0.9525,0.18945
23450,0.965,0.1893
23466,0.96,0.18913
23483,0.9575,0.18895
23500,0.9575,0.18877
23515,0.9625,0.18862
23528,0.9675,0.18848
23545,0.9575,0.1883
23560,0.9625,0.18814
23579,0.9525,0.18794
23599,0.95,0.18773
23616,0.9575,0.18755
23630,0.965,0.18741
23651,0.9475,0.18719
23671,0.95,0.18698
23684,0.9675,0.18684
23698,0.965,0.1867
23710,0.97,0.18657
23728,0.955,0.18638
23748,0.95,0.18618
23762,0.965,0.18603
23778,0.96,0.18587
23791,0.9675,0.18573
23804,0.9675,0.1856
23818,0.965,0.18545
23835,0.9575,0.18528
23850,0.9625,0.18513
23862,0.97,0.185
23875,0.9675,0.18487
23890,0.9625,0.18472
23904,0.965,0.18457
23921,0.9575,0.1844
23937,0.96,0.18424
23954,0.9575,0.18406
23979,0.9375,0.18381
23993,0.965,0.18367
24010,0.9575,0.18349
24023,0.9675,0.18336
24043,0.95,0.18316
24060,0.9575,0.18299
24073,0.9675,0.18286
24094,0.9475,0.18265
24115,0.9475,0.18244
24155,0.9,0.18203
24177,0.945,0.18181
24192,0.9625,0.18167
24209,0.9575,0.1815
24222,0.9675,0.18137
24240,0.955,0.18119
24252,0.97,0.18107
24268,0.96,0.18091
24282,0.965,0.18077
24298,0.96,0.18061
24312,0.965,0.18048
24328,0.96,0.18032
24349,0.9475,0.18011
24364,0.9625,0.17996
24389,0.9375,0.17972
24404,0.9625,0.17957
24419,0.9625,0.17942
24432,0.9675,0.1793
24446,0.965,0.17916
24460,0.965,0.17902
24480,0.95,0.17883
24492,0.97,0.17871
24506,0.965,0.17858
24521,0.9625,0.17843
24535,0.965,0.1783
24557,0.945,0.17808
24573,0.96,0.17793
24589,0.96,0.17778
24602,0.9675,0.17765
24620,0.955,0.17748
24634,0.965,0.17734
24647,0.9675,0.17722
24660,0.9675,0.17709
24675,0.9625,0.17695
24687,0.97,0.17684
24707,0.95,0.17665
24719,0.97,0.17653
24735,0.96,0.17638
24749,0.965,0.17625
24762,0.9675,0.17612
24778,0.96,0.17597
24799,0.9475,0.17577
24812,0.9675,0.17565
24824,0.97,0.17554
24840,0.96,0.17538
24853,0.9675,0.17526
24870,0.9575,0.1751
24888,0.955,0.17493
24900,0.97,0.17482
24917,0.9575,0.17466
24929,0.97,0.17455
24951,0.945,0.17434
24963,0.97,0.17423
24981,0.955,0.17406
24994,0.9675,0.17394
25010,0.96,0.17379
25023,0.9675,0.17367
25038,0.9625,0.17354
25053,0.9625,0.1734
25065,0.97,0.17329
25081,0.96,0.17314
25101,0.95,0.17295
25117,0.96,0.17281
25132,0.9625,0.17267
25149,0.9575,0.17251
25163,0.965,0.17238
25175,0.97,0.17227
25188,0.9675,0.17216
25205,0.9575,0.172
25217,0.97,0.17189
25233,0.96,0.17174
25250,0.9575,0.17159
25269,0.9525,0.17142
25283,0.965,0.17129
25297,0.965,0.17116
25319,0.945,0.17096
25338,0.9525,0.17079
25357,0.9525,0.17062
25372,0.9625,0.17049
25389,0.9575,0.17033
25406,0.9575,0.17018
25422,0.96,0.17004
25434,0.97,0.16993
25446,0.97,0.16982
25458,0.97,0.16972
25482,0.94,0.1695
25498,0.96,0.16936
25525,0.9325,0.16912
25540,0.9625,0.16899
25552,0.97,0.16888
25567,0.9625,0.16875
25604,0.9075,0.16842
25618,0.965,0.1683
25634,0.96,0.16816
25648,0.965,0.16803
25661,0.9675,0.16792
25683,0.945,0.16773
25696,0.9675,0.16761
25711,0.9625,0.16748
25734,0.9425,0.16728
25749,0.9625,0.16715
25772,0.9425,0.16695
25788,0.96,0.16681
25803,0.9625,0.16668
25818,0.9625,0.16655
25839,0.9475,0.16637
25860,0.9475,0.16619
25876,0.96,0.16605
25894,0.955,0.1659
25916,0.945,0.16571
25930,0.965,0.16559
25947,0.9575,0.16544
25964,0.9575,0.1653
25985,0.9475,0.16512
26000,0.9625,0.16499
26018,0.955,0.16483
26031,0.9675,0.16472
26046,0.9625,0.1646
26059,0.9675,0.16449
26073,0.965,0.16437
26087,0.965,0.16425
26101,0.965,0.16413
26116,0.9625,0.164
26129,0.9675,0.1639
26143,0.965,0.16378
26159,0.96,0.16364
26177,0.955,0.16349
26202,0.9375,0.16328
26216,0.965,0.16316
26229,0.9675,0.16306
26244,0.9625,0.16293
26259,0.9625,0.16281
26278,0.9525,0.16265
26293,0.9625,0.16252
26308,0.9625,0.1624
26324,0.96,0.16227
26342,0.955,0.16212
26355,0.9675,0.16201
26368,0.9675,0.1619
26381,0.9675,0.1618
26400,0.9525,0.16164
26414,0.965,0.16152
26434,0.95,0.16136
26452,0.955,0.16121
26464,0.97,0.16111
26479,0.9625,0.16099
26494,0.9625,0.16087
26511,0.9575,0.16073
26526,0.9625,0.16061
26543,0.9575,0.16047
26557,0.965,0.16036
26572,0.9625,0.16023
26586,0.965,0.16012
26598,0.97,0.16002
26611,0.9675,0.15992
26626,0.9625,0.1598
26641,0.9625,0.15968
26655,0.965,0.15956
26668,0.9675,0.15946
26683,0.9625,0.15934
26695,0.97,0.15924
26707,0.97,0.15915
26723,0.96,0.15902
26737,0.965,0.15891
26753,0.96,0.15878
26773,0.95,0.15862
26789,0.96,0.15849
26802,0.9675,0.15839
26818,0.96,0.15826
26831,0.9675,0.15816
26844,0.9675,0.15806
26862,0.955,0.15791
26874,0.97,0.15782
26887,0.9675,0.15772
26901,0.965,0.1576
26915,0.965,0.15749
26929,0.965,0.15738
26947,0.955,0.15724
26963,0.96,0.15712
26978,0.9625,0.157
26995,0.9575,0.15687
27009,0.965,0.15676
27022,0.9675,0.15666
27036,0.965,0.15655
27051,0.9625,0.15643
27063,0.97,0.15634
27084,0.9475,0.15617
27098,0.965,0.15607
27112,0.965,0.15596
27124,0.97,0.15587
27137,0.9675,0.15576
27150,0.9675,0.15566
27170,0.95,0.15551
27188,0.955,0.15537
27200,0.97,0.15528
27216,0.96,0.15516
27233,0.9575,0.15503
27248,0.9625,0.15491
27263,0.9625,0.1548
27275,0.97,0.15471
27289,0.965,0.1546
27303,0.965,0.15449
27318,0.9625,0.15438
27335,0.9575,0.15425
27349,0.965,0.15414
27363,0.965,0.15404
27378,0.9625,0.15392
27390,0.97,0.15383
27404,0.965,0.15373
27419,0.9625,0.15361
27431,0.97,0.15352
27446,0.9625,0.15341
27460,0.965,0.15331
27475,0.9625,0.15319
27491,0.96,0.15307
27508,0.9575,0.15295
27524,0.96,0.15283
27537,0.9675,0.15273
27551,0.965,0.15263
27565,0.965,0.15252
27578,0.9675,0.15243
27594,0.96,0.15231
27608,0.965,0.1522
27622,0.965,0.1521
27635,0.9675,0.152
27647,0.97,0.15191
27659,0.97,0.15183
27679,0.95,0.15168
27691,0.97,0.15159
27703,0.97,0.1515
27718,0.9625,0.15139
27736,0.955,0.15126
27750,0.965,0.15116
27766,0.96,0.15104
27778,0.97,0.15095
27793,0.9625,0.15084
27809,0.96,0.15073
27821,0.97,0.15064
27833,0.97,0.15055
27847,0.965,0.15045
27860,0.9675,0.15036
27875,0.9625,0.15025
27890,0.9625,0.15014
27904,0.965,0.15004
27919,0.9625,0.14993
27931,0.97,0.14984
27947,0.96,0.14973
27960,0.9675,0.14963
27974,0.965,0.14953
27989,0.9625,0.14943
28003,0.965,0.14933
28022,0.9525,0.14919
28035,0.9675,0.1491
28048,0.9675,0.149
28062,0.965,0.1489
28080,0.955,0.14878
28094,0.965,0.14868
28114,0.95,0.14854
28129,0.9625,0.14843
28142,0.9675,0.14834
28160,0.955,0.14821
28177,0.9575,0.14809
28191,0.965,0.14799
28205,0.965,0.14789
28221,0.96,0.14778
28234,0.9675,0.14769
28249,0.9625,0.14758
28262,0.9675,0.14749
28284,0.945,0.14734
28302,0.955,0.14721
28317,0.9625,0.14711
28334,0.9575,0.14699
28350,0.96,0.14688
28362,0.97,0.1468
28374,0.97,0.14671
28389,0.9625,0.14661
28402,0.9675,0.14652
28416,0.965,0.14642
28433,0.9575,0.1463
28446,0.9675,0.14621
28459,0.9675,0.14613
28472,0.9675,0.14604
28488,0.96,0.14593
28503,0.9625,0.14582
28520,0.9575,0.14571
28538,0.955,0.14558
28552,0.965,0.14549
