steps,rewards,epsilon
25172,0.9625,0.1723
25199,0.9325,0.17205
25214,0.9625,0.17192
25231,0.9575,0.17176
25253,0.945,0.17156
25267,0.965,0.17144
25282,0.9625,0.1713
25308,0.935,0.17106
25329,0.9475,0.17087
25346,0.9575,0.17072
25365,0.9525,0.17055
25395,0.925,0.17028
25451,0.86,0.16978
25480,0.9275,0.16952
25500,0.95,0.16934
25522,0.945,0.16915
25541,0.9525,0.16898
25556,0.9625,0.16884
25572,0.96,0.1687
25589,0.9575,0.16855
25608,0.9525,0.16838
25624,0.96,0.16824
25638,0.965,0.16812
25655,0.9575,0.16797
25669,0.965,0.16785
25688,0.9525,0.16768
25704,0.96,0.16754
25731,0.9325,0.16731
25747,0.96,0.16717
25767,0.95,0.16699
25785,0.955,0.16684
25806,0.9475,0.16665
25822,0.96,0.16652
25836,0.965,0.16639
25853,0.9575,0.16625
25870,0.9575,0.1661
25898,0.93,0.16586
25915,0.9575,0.16571
25932,0.9575,0.16557
25946,0.965,0.16545
25963,0.9575,0.1653
25978,0.9625,0.16518
25993,0.9625,0.16505
26013,0.95,0.16488
26029,0.96,0.16474
26054,0.9375,0.16453
26091,0.9075,0.16422
26107,0.96,0.16408
26129,0.945,0.1639
26159,0.925,0.16364
26174,0.9625,0.16352
26190,0.96,0.16338
26217,0.9325,0.16316
26235,0.955,0.16301
26252,0.9575,0.16286
26270,0.955,0.16271
26295,0.9375,0.16251
26355,0.85,0.16201
26370,0.9625,0.16189
26387,0.9575,0.16175
26401,0.965,0.16163
26417,0.96,0.1615
26433,0.96,0.16137
26454,0.9475,0.1612
26468,0.965,0.16108
26483,0.9625,0.16096
26504,0.9475,0.16079
26524,0.95,0.16062
26538,0.965,0.16051
26553,0.9625,0.16039
26574,0.9475,0.16022
26590,0.96,0.16009
26604,0.965,0.15997
26620,0.96,0.15985
26638,0.955,0.1597
26653,0.9625,0.15958
26669,0.96,0.15945
26685,0.96,0.15932
26699,0.965,0.15921
26715,0.96,0.15908
26734,0.9525,0.15893
26752,0.955,0.15879
26771,0.9525,0.15863
26792,0.9475,0.15847
26829,0.9075,0.15817
26843,0.965,0.15806
26859,0.96,0.15794
26881,0.945,0.15776
26918,0.9075,0.15747
26933,0.9625,0.15735
26951,0.955,0.15721
26969,0.955,0.15707
26993,0.94,0.15688
27008,0.9625,0.15677
27031,0.9425,0.15659
27051,0.95,0.15643
27066,0.9625,0.15631
27082,0.96,0.15619
27097,0.9625,0.15607
27115,0.955,0.15593
27133,0.955,0.1558
27148,0.9625,0.15568
27163,0.9625,0.15556
27180,0.9575,0.15543
27194,0.965,0.15533
27213,0.9525,0.15518
27228,0.9625,0.15507
27252,0.94,0.15488
27266,0.965,0.15477
27285,0.9525,0.15463
27313,0.93,0.15442
27328,0.9625,0.1543
27347,0.9525,0.15416
27362,0.9625,0.15404
27376,0.965,0.15394
27391,0.9625,0.15383
27406,0.9625,0.15371
27421,0.9625,0.1536
27436,0.9625,0.15349
27451,0.9625,0.15337
27468,0.9575,0.15325
27485,0.9575,0.15312
27506,0.9475,0.15296
27523,0.9575,0.15283
27537,0.965,0.15273
27556,0.9525,0.15259
27575,0.9525,0.15245
27600,0.9375,0.15226
27618,0.955,0.15213
27635,0.9575,0.152
27653,0.955,0.15187
27693,0.9,0.15158
27707,0.965,0.15147
27732,0.9375,0.15129
27750,0.955,0.15116
27790,0.9,0.15087
27809,0.9525,0.15073
27839,0.925,0.15051
27861,0.945,0.15035
27877,0.96,0.15023
27900,0.9425,0.15007
27918,0.955,0.14994
27941,0.9425,0.14977
27957,0.96,0.14966
27981,0.94,0.14948
27997,0.96,0.14937
28011,0.965,0.14927
28029,0.955,0.14914
28044,0.9625,0.14903
28058,0.965,0.14893
28075,0.9575,0.14881
28104,0.9275,0.14861
28125,0.9475,0.14846
28142,0.9575,0.14834
28157,0.9625,0.14823
28175,0.955,0.1481
28192,0.9575,0.14798
28210,0.955,0.14786
28224,0.965,0.14776
28238,0.965,0.14766
28260,0.945,0.14751
28274,0.965,0.14741
28295,0.9475,0.14726
28312,0.9575,0.14714
28328,0.96,0.14703
28352,0.94,0.14687
28384,0.92,0.14664
28398,0.965,0.14655
28467,0.8275,0.14607
28483,0.96,0.14596
28499,0.96,0.14585
28516,0.9575,0.14573
28531,0.9625,0.14563
28545,0.965,0.14554
28562,0.9575,0.14542
28576,0.965,0.14532
28591,0.9625,0.14522
28606,0.9625,0.14512
28623,0.9575,0.145
28642,0.9525,0.14488
28656,0.965,0.14478
28672,0.96,0.14467
28686,0.965,0.14458
28700,0.965,0.14448
28717,0.9575,0.14437
28735,0.955,0.14425
28749,0.965,0.14415
28777,0.93,0.14397
28798,0.9475,0.14383
28813,0.9625,0.14373
28829,0.96,0.14362
28845,0.96,0.14351
28859,0.965,0.14342
28876,0.9575,0.14331
28891,0.9625,0.14321
28909,0.955,0.14309
28925,0.96,0.14298
28944,0.9525,0.14286
28958,0.965,0.14277
28973,0.9625,0.14267
28995,0.945,0.14252
29013,0.955,0.1424
29027,0.965,0.14231
29043,0.96,0.14221
29058,0.9625,0.14211
29076,0.955,0.14199
29093,0.9575,0.14188
29118,0.9375,0.14172
29139,0.9475,0.14158
29155,0.96,0.14148
29172,0.9575,0.14137
29188,0.96,0.14126
29205,0.9575,0.14116
29221,0.96,0.14105
29246,0.9375,0.14089
29264,0.955,0.14078
29278,0.965,0.14069
29296,0.955,0.14057
29315,0.9525,0.14045
29332,0.9575,0.14034
29348,0.96,0.14024
29365,0.9575,0.14013
29379,0.965,0.14004
29394,0.9625,0.13995
29409,0.9625,0.13985
29425,0.96,0.13975
29439,0.965,0.13966
29456,0.9575,0.13955
29471,0.9625,0.13946
29490,0.9525,0.13934
29504,0.965,0.13925
29520,0.96,0.13915
29540,0.95,0.13903
29558,0.955,0.13891
29574,0.96,0.13881
29588,0.965,0.13873
29605,0.9575,0.13862
29620,0.9625,0.13853
29637,0.9575,0.13842
29653,0.96,0.13832
29669,0.96,0.13822
29684,0.9625,0.13813
29700,0.96,0.13803
29719,0.9525,0.13791
29737,0.955,0.1378
29754,0.9575,0.1377
29768,0.965,0.13761
29783,0.9625,0.13752
29799,0.96,0.13742
29824,0.9375,0.13727
29838,0.965,0.13718
29857,0.9525,0.13707
29874,0.9575,0.13696
29894,0.95,0.13684
29911,0.9575,0.13674
29927,0.96,0.13664
29943,0.96,0.13654
29958,0.9625,0.13645
29977,0.9525,0.13634
29991,0.965,0.13626
30005,0.965,0.13617
30022,0.9575,0.13607
30037,0.9625,0.13598
30058,0.9475,0.13585
30073,0.9625,0.13576
30090,0.9575,0.13566
30109,0.9525,0.13555
30125,0.96,0.13545
30142,0.9575,0.13535
30159,0.9575,0.13525
30174,0.9625,0.13516
30192,0.955,0.13506
30211,0.9525,0.13494
30227,0.96,0.13485
30246,0.9525,0.13474
30264,0.955,0.13463
30280,0.96,0.13454
30298,0.955,0.13443
30313,0.9625,0.13434
30330,0.9575,0.13424
30349,0.9525,0.13413
30365,0.96,0.13404
30381,0.96,0.13395
30398,0.9575,0.13385
30414,0.96,0.13375
30429,0.9625,0.13367
30443,0.965,0.13359
30459,0.96,0.13349
30473,0.965,0.13341
30491,0.955,0.13331
30509,0.955,0.1332
30535,0.935,0.13305
30549,0.965,0.13297
30566,0.9575,0.13288
30583,0.9575,0.13278
30601,0.955,0.13268
30615,0.965,0.1326
30636,0.9475,0.13248
30650,0.965,0.1324
30667,0.9575,0.1323
30681,0.965,0.13222
30700,0.9525,0.13211
30716,0.96,0.13202
30735,0.9525,0.13192
30750,0.9625,0.13183
30767,0.9575,0.13174
30783,0.96,0.13164
30799,0.96,0.13156
30813,0.965,0.13148
30829,0.96,0.13139
30843,0.965,0.13131
30861,0.955,0.13121
30880,0.9525,0.1311
30896,0.96,0.13101
30913,0.9575,0.13092
30927,0.965,0.13084
30944,0.9575,0.13075
30961,0.9575,0.13065
30975,0.965,0.13057
30989,0.965,0.1305
31011,0.945,0.13038
31026,0.9625,0.13029
31042,0.96,0.1302
31056,0.965,0.13013
31070,0.965,0.13005
31085,0.9625,0.12997
31101,0.96,0.12988
31123,0.945,0.12976
31138,0.9625,0.12968
31153,0.9625,0.1296
31168,0.9625,0.12952
31184,0.96,0.12943
31206,0.945,0.12931
31223,0.9575,0.12922
31243,0.95,0.12911
31261,0.955,0.12901
31277,0.96,0.12893
31304,0.9325,0.12878
31322,0.955,0.12868
31339,0.9575,0.12859
31355,0.96,0.12851
31370,0.9625,0.12843
31388,0.955,0.12833
31402,0.965,0.12826
31421,0.9525,0.12815
31435,0.965,0.12808
31451,0.96,0.128
31465,0.965,0.12792
31484,0.9525,0.12782
31500,0.96,0.12774
31515,0.9625,0.12766
31533,0.955,0.12756
31547,0.965,0.12749
31562,0.9625,0.12741
31582,0.95,0.1273
31597,0.9625,0.12723
31617,0.95,0.12712
31636,0.9525,0.12702
31653,0.9575,0.12693
31671,0.955,0.12684
31686,0.9625,0.12676
31702,0.96,0.12668
31717,0.9625,0.1266
31736,0.9525,0.1265
31756,0.95,0.1264
31771,0.9625,0.12632
31785,0.965,0.12625
31799,0.965,0.12618
31814,0.9625,0.1261
31830,0.96,0.12602
31848,0.955,0.12592
31865,0.9575,0.12584
31881,0.96,0.12576
31898,0.9575,0.12567
31914,0.96,0.12559
31934,0.95,0.12549
31948,0.965,0.12541
31963,0.9625,0.12534
31980,0.9575,0.12525
31999,0.9525,0.12516
32020,0.9475,0.12505
32034,0.965,0.12498
32048,0.965,0.12491
32064,0.96,0.12483
32078,0.965,0.12476
32093,0.9625,0.12468
32113,0.95,0.12458
32129,0.96,0.1245
32154,0.9375,0.12438
32169,0.9625,0.1243
32185,0.96,0.12422
32199,0.965,0.12415
32215,0.96,0.12407
32235,0.95,0.12397
32249,0.965,0.1239
32271,0.945,0.1238
32287,0.96,0.12372
32307,0.95,0.12362
32321,0.965,0.12355
32341,0.95,0.12345
32355,0.965,0.12338
32370,0.9625,0.12331
32387,0.9575,0.12323
32404,0.9575,0.12314
32419,0.9625,0.12307
32433,0.965,0.123
32447,0.965,0.12293
32462,0.9625,0.12286
32478,0.96,0.12278
32495,0.9575,0.1227
32511,0.96,0.12262
32528,0.9575,0.12254
32542,0.965,0.12247
32608,0.835,0.12215
32630,0.945,0.12205
32645,0.9625,0.12198
32660,0.9625,0.12191
32676,0.96,0.12183
32698,0.945,0.12172
32713,0.9625,0.12165
32730,0.9575,0.12157
32744,0.965,0.12151
32759,0.9625,0.12143
32776,0.9575,0.12135
32792,0.96,0.12128
32808,0.96,0.1212
32823,0.9625,0.12113
32841,0.955,0.12105
32855,0.965,0.12098
32869,0.965,0.12092
32890,0.9475,0.12082
32906,0.96,0.12074
32926,0.95,0.12065
32947,0.9475,0.12055
32964,0.9575,0.12047
32987,0.9425,0.12037
33003,0.96,0.12029
33017,0.965,0.12023
33033,0.96,0.12015
33050,0.9575,0.12007
33069,0.9525,0.11999
33083,0.965,0.11992
33104,0.9475,0.11982
33118,0.965,0.11976
33136,0.955,0.11968
33151,0.9625,0.11961
33166,0.9625,0.11954
33182,0.96,0.11947
33200,0.955,0.11939
33222,0.945,0.11929
33242,0.95,0.11919
33257,0.9625,0.11913
33273,0.96,0.11905
33288,0.9625,0.11899
33302,0.965,0.11892
33317,0.9625,0.11885
33332,0.9625,0.11879
33348,0.96,0.11872
33365,0.9575,0.11864
33381,0.96,0.11857
33395,0.965,0.1185
33415,0.95,0.11841
33431,0.96,0.11834
33446,0.9625,0.11828
33460,0.965,0.11821
33474,0.965,0.11815
33491,0.9575,0.11808
33512,0.9475,0.11798
33529,0.9575,0.11791
33543,0.965,0.11785
33557,0.965,0.11778
33572,0.9625,0.11772
33589,0.9575,0.11764
33605,0.96,0.11757
33619,0.965,0.11751
33637,0.955,0.11743
33654,0.9575,0.11736
33672,0.955,0.11728
33688,0.96,0.11721
33703,0.9625,0.11714
33722,0.9525,0.11706
33737,0.9625,0.11699
33751,0.965,0.11693
33769,0.955,0.11685
33784,0.9625,0.11679
33798,0.965,0.11673
33814,0.96,0.11666
33828,0.965,0.1166
33847,0.9525,0.11652
33862,0.9625,0.11645
33878,0.96,0.11638
33893,0.9625,0.11632
33911,0.955,0.11624
33926,0.9625,0.11618
33943,0.9575,0.11611
33959,0.96,0.11604
33975,0.96,0.11597
33989,0.965,0.11591
34004,0.9625,0.11585
34020,0.96,0.11578
34035,0.9625,0.11571
34049,0.965,0.11565
34067,0.955,0.11558
34081,0.965,0.11552
34098,0.9575,0.11545
34112,0.965,0.11539
34127,0.9625,0.11533
34142,0.9625,0.11526
34159,0.9575,0.11519
34177,0.955,0.11512
34191,0.965,0.11506
34213,0.945,0.11497
34228,0.9625,0.1149
34245,0.9575,0.11483
34272,0.9325,0.11472
34287,0.9625,0.11466
34302,0.9625,0.1146
34316,0.965,0.11454
34330,0.965,0.11448
34345,0.9625,0.11442
34359,0.965,0.11436
34376,0.9575,0.11429
34391,0.9625,0.11423
34409,0.955,0.11415
34423,0.965,0.1141
34437,0.965,0.11404
34452,0.9625,0.11398
34468,0.96,0.11391
34483,0.9625,0.11385
