steps,rewards,epsilon
14385,0.965,0.33588
14399,0.965,0.33555
14413,0.965,0.33523
14437,0.94,0.33467
14452,0.9625,0.33432
14467,0.9625,0.33397
14488,0.9475,0.33348
14502,0.965,0.33316
14529,0.9325,0.33254
14545,0.96,0.33217
14560,0.9625,0.33182
14574,0.965,0.3315
14588,0.965,0.33118
14604,0.96,0.33081
14622,0.955,0.3304
14640,0.955,0.32999
14654,0.965,0.32967
14669,0.9625,0.32933
14687,0.955,0.32892
14707,0.95,0.32846
14732,0.9375,0.32789
14751,0.9525,0.32746
14764,0.9675,0.32717
14783,0.9525,0.32674
14800,0.9575,0.32636
14820,0.95,0.32591
14833,0.9675,0.32561
14866,0.9175,0.32487
14909,0.8925,0.32391
14925,0.96,0.32356
14942,0.9575,0.32318
14954,0.97,0.32291
14969,0.9625,0.32258
14984,0.9625,0.32224
15000,0.96,0.32189
15018,0.955,0.32149
15033,0.9625,0.32116
15048,0.9625,0.32083
15065,0.9575,0.32045
15078,0.9675,0.32017
15105,0.9325,0.31957
15125,0.95,0.31914
15144,0.9525,0.31872
15161,0.9575,0.31835
15182,0.9475,0.31789
15201,0.9525,0.31748
15225,0.94,0.31695
15239,0.965,0.31665
15276,0.9075,0.31585
15291,0.9625,0.31553
15323,0.92,0.31484
15369,0.885,0.31385
15398,0.9275,0.31323
15423,0.9375,0.31269
15443,0.95,0.31227
15456,0.9675,0.31199
15477,0.9475,0.31154
15489,0.97,0.31129
15507,0.955,0.31091
15527,0.95,0.31048
15547,0.95,0.31006
15562,0.9625,0.30974
15580,0.955,0.30936
15680,0.75,0.30727
15706,0.935,0.30672
15720,0.965,0.30643
15739,0.9525,0.30604
15767,0.93,0.30546
15790,0.9425,0.30498
15822,0.92,0.30432
15848,0.935,0.30378
15870,0.945,0.30333
15912,0.895,0.30247
15948,0.91,0.30174
16035,0.7825,0.29997
16069,0.915,0.29928
16093,0.94,0.2988
16113,0.95,0.29839
16135,0.945,0.29795
16152,0.9575,0.29761
16190,0.905,0.29685
16223,0.9175,0.29619
16271,0.88,0.29524
16308,0.9075,0.29451
16341,0.9175,0.29386
16362,0.9475,0.29344
16389,0.9325,0.29291
16408,0.9525,0.29254
16419,0.9725,0.29232
16432,0.9675,0.29207
16456,0.94,0.2916
16476,0.95,0.29121
16499,0.9425,0.29076
16523,0.94,0.2903
16540,0.9575,0.28997
16555,0.9625,0.28968
16573,0.955,0.28933
16594,0.9475,0.28892
16640,0.885,0.28804
16656,0.96,0.28773
16670,0.965,0.28746
16692,0.945,0.28704
16710,0.955,0.2867
16731,0.9475,0.2863
16745,0.965,0.28603
16762,0.9575,0.28571
16775,0.9675,0.28546
16794,0.9525,0.2851
16816,0.945,0.28468
16840,0.94,0.28423
16858,0.955,0.28389
16881,0.9425,0.28346
16896,0.9625,0.28318
16908,0.97,0.28295
16928,0.95,0.28258
16943,0.9625,0.28229
16957,0.965,0.28203
16978,0.9475,0.28164
16994,0.96,0.28134
17014,0.95,0.28097
17035,0.9475,0.28058
17055,0.95,0.28021
17068,0.9675,0.27997
17082,0.965,0.27971
17105,0.9425,0.27929
17123,0.955,0.27895
17138,0.9625,0.27868
17160,0.945,0.27827
17176,0.96,0.27798
17193,0.9575,0.27767
17211,0.955,0.27734
17225,0.965,0.27708
17241,0.96,0.27679
17287,0.885,0.27595
17335,0.88,0.27508
17351,0.96,0.2748
17386,0.9125,0.27416
17398,0.97,0.27395
17417,0.9525,0.27361
17431,0.965,0.27336
17446,0.9625,0.27309
17473,0.9325,0.2726
17486,0.9675,0.27237
17506,0.95,0.27202
17522,0.96,0.27173
17544,0.945,0.27134
17562,0.955,0.27102
17587,0.9375,0.27058
17601,0.965,0.27033
17618,0.9575,0.27003
17638,0.95,0.26968
17653,0.9625,0.26941
17666,0.9675,0.26919
17678,0.97,0.26897
17692,0.965,0.26873
17705,0.9675,0.2685
17716,0.9725,0.26831
17732,0.96,0.26803
17753,0.9475,0.26766
17770,0.9575,0.26737
17783,0.9675,0.26714
17796,0.9675,0.26691
17819,0.9425,0.26651
17834,0.9625,0.26625
17845,0.9725,0.26606
17860,0.9625,0.26581
17879,0.9525,0.26548
17894,0.9625,0.26522
17907,0.9675,0.265
17923,0.96,0.26472
17948,0.9375,0.26429
17964,0.96,0.26402
17984,0.95,0.26367
18002,0.955,0.26337
18014,0.97,0.26316
18036,0.945,0.26279
18053,0.9575,0.2625
18071,0.955,0.26219
18084,0.9675,0.26197
18107,0.9425,0.26158
18120,0.9675,0.26136
18143,0.9425,0.26098
18161,0.955,0.26067
18181,0.95,0.26034
18193,0.97,0.26014
18210,0.9575,0.25985
18226,0.96,0.25958
18244,0.955,0.25928
18258,0.965,0.25905
18269,0.9725,0.25886
18289,0.95,0.25853
18301,0.97,0.25833
18313,0.97,0.25813
18333,0.95,0.2578
18348,0.9625,0.25755
18360,0.97,0.25735
18373,0.9675,0.25714
18387,0.965,0.25691
18408,0.9475,0.25656
18425,0.9575,0.25628
18440,0.9625,0.25603
18455,0.9625,0.25579
18469,0.965,0.25556
18483,0.965,0.25533
18496,0.9675,0.25512
18513,0.9575,0.25484
18530,0.9575,0.25456
18544,0.965,0.25433
18558,0.965,0.25411
18573,0.9625,0.25386
18588,0.9625,0.25362
18602,0.965,0.25339
18620,0.955,0.2531
18635,0.9625,0.25286
18650,0.9625,0.25262
18676,0.935,0.2522
18695,0.9525,0.25189
18710,0.9625,0.25165
18735,0.9375,0.25125
18749,0.965,0.25103
18765,0.96,0.25077
18783,0.955,0.25048
18800,0.9575,0.25021
18813,0.9675,0.25001
18829,0.96,0.24975
18841,0.97,0.24956
18852,0.9725,0.24939
18871,0.9525,0.24909
18888,0.9575,0.24882
18902,0.965,0.2486
18913,0.9725,0.24842
18933,0.95,0.24811
18947,0.965,0.24789
18963,0.96,0.24764
18976,0.9675,0.24743
18992,0.96,0.24718
19015,0.9425,0.24682
19041,0.935,0.24641
19057,0.96,0.24617
19078,0.9475,0.24584
19100,0.945,0.2455
19114,0.965,0.24528
19129,0.9625,0.24505
19146,0.9575,0.24479
19162,0.96,0.24454
19185,0.9425,0.24418
19198,0.9675,0.24398
19210,0.97,0.2438
19225,0.9625,0.24357
19247,0.945,0.24323
19262,0.9625,0.243
19277,0.9625,0.24277
19292,0.9625,0.24254
19303,0.9725,0.24238
19317,0.965,0.24216
19341,0.94,0.2418
19357,0.96,0.24156
19375,0.955,0.24128
19388,0.9675,0.24109
19401,0.9675,0.24089
19415,0.965,0.24068
19431,0.96,0.24044
19444,0.9675,0.24024
19461,0.9575,0.23998
19474,0.9675,0.23979
19488,0.965,0.23958
19504,0.96,0.23934
19523,0.9525,0.23906
19539,0.96,0.23882
19552,0.9675,0.23862
19564,0.97,0.23844
19577,0.9675,0.23825
19597,0.95,0.23795
19608,0.9725,0.23779
19620,0.97,0.23761
19636,0.96,0.23737
19650,0.965,0.23717
19670,0.95,0.23687
19682,0.97,0.23669
19697,0.9625,0.23647
19714,0.9575,0.23622
19729,0.9625,0.236
19749,0.95,0.23571
19762,0.9675,0.23552
19776,0.965,0.23531
19789,0.9675,0.23512
19808,0.9525,0.23485
19821,0.9675,0.23466
19837,0.96,0.23442
19854,0.9575,0.23418
19868,0.965,0.23397
19886,0.955,0.23371
19897,0.9725,0.23355
19911,0.965,0.23335
19928,0.9575,0.2331
19942,0.965,0.2329
19955,0.9675,0.23272
19966,0.9725,0.23256
19977,0.9725,0.2324
19994,0.9575,0.23215
20009,0.9625,0.23194
20020,0.9725,0.23178
20032,0.97,0.23161
20053,0.9475,0.23131
20066,0.9675,0.23112
20080,0.965,0.23093
20096,0.96,0.2307
20114,0.955,0.23044
20129,0.9625,0.23023
20141,0.97,0.23006
20158,0.9575,0.22982
20176,0.955,0.22956
20189,0.9675,0.22938
20206,0.9575,0.22914
20217,0.9725,0.22899
20234,0.9575,0.22875
20247,0.9675,0.22856
20265,0.955,0.22831
20279,0.965,0.22811
20290,0.9725,0.22796
20303,0.9675,0.22778
20324,0.9475,0.22749
20335,0.9725,0.22733
20349,0.965,0.22714
20386,0.9075,0.22662
20400,0.965,0.22643
20417,0.9575,0.22619
20439,0.945,0.22589
20461,0.945,0.22559
20477,0.96,0.22537
20495,0.955,0.22512
20509,0.965,0.22493
20521,0.97,0.22476
20536,0.9625,0.22456
20547,0.9725,0.22441
20576,0.9275,0.22401
20592,0.96,0.22379
20613,0.9475,0.22351
20626,0.9675,0.22333
20645,0.9525,0.22307
20658,0.9675,0.22289
20676,0.955,0.22265
20697,0.9475,0.22237
20708,0.9725,0.22222
20726,0.955,0.22198
20740,0.965,0.22179
20762,0.945,0.22149
20784,0.945,0.2212
20799,0.9625,0.221
20818,0.9525,0.22074
20832,0.965,0.22055
20853,0.9475,0.22027
20888,0.9125,0.21981
20902,0.965,0.21962
20915,0.9675,0.21945
20928,0.9675,0.21928
20945,0.9575,0.21905
20959,0.965,0.21887
20970,0.9725,0.21872
20991,0.9475,0.21845
21011,0.95,0.21818
21026,0.9625,0.21799
21041,0.9625,0.21779
21055,0.965,0.21761
21070,0.9625,0.21741
21085,0.9625,0.21722
21101,0.96,0.21701
21117,0.96,0.2168
21130,0.9675,0.21663
21143,0.9675,0.21646
21156,0.9675,0.21629
21170,0.965,0.21611
21182,0.97,0.21595
21197,0.9625,0.21576
21215,0.955,0.21553
21233,0.955,0.2153
21254,0.9475,0.21503
21268,0.965,0.21485
21286,0.955,0.21461
21301,0.9625,0.21442
21314,0.9675,0.21426
21326,0.97,0.2141
21350,0.94,0.2138
21362,0.97,0.21364
21378,0.96,0.21344
21392,0.965,0.21326
21415,0.9425,0.21297
21427,0.97,0.21282
21438,0.9725,0.21268
21454,0.96,0.21247
21465,0.9725,0.21234
21481,0.96,0.21213
21496,0.9625,0.21194
21512,0.96,0.21174
21524,0.97,0.21159
21541,0.9575,0.21138
21557,0.96,0.21118
21578,0.9475,0.21092
21590,0.97,0.21077
21602,0.97,0.21062
21615,0.9675,0.21045
21627,0.97,0.2103
21639,0.97,0.21015
21650,0.9725,0.21002
21662,0.97,0.20987
21675,0.9675,0.20971
21687,0.97,0.20956
21706,0.9525,0.20932
21717,0.9725,0.20919
21729,0.97,0.20904
21743,0.965,0.20887
21759,0.96,0.20867
21771,0.97,0.20852
21791,0.95,0.20828
21807,0.96,0.20808
21820,0.9675,0.20792
21831,0.9725,0.20779
21844,0.9675,0.20763
21858,0.965,0.20746
21872,0.965,0.20728
21883,0.9725,0.20715
21894,0.9725,0.20702
21907,0.9675,0.20686
21926,0.9525,0.20663
21938,0.97,0.20648
21957,0.9525,0.20625
21970,0.9675,0.20609
21986,0.96,0.2059
21997,0.9725,0.20577
22015,0.955,0.20555
22026,0.9725,0.20542
22042,0.96,0.20523
22054,0.97,0.20508
22065,0.9725,0.20495
22077,0.97,0.20481
22092,0.9625,0.20463
22103,0.9725,0.2045
22116,0.9675,0.20434
22134,0.955,0.20413
22147,0.9675,0.20397
22158,0.9725,0.20384
22170,0.97,0.2037
22186,0.96,0.20351
22197,0.9725,0.20338
22213,0.96,0.20319
22226,0.9675,0.20303
22237,0.9725,0.2029
22255,0.955,0.20269
22268,0.9675,0.20254
22283,0.9625,0.20236
22302,0.9525,0.20214
22323,0.9475,0.20189
22335,0.97,0.20175
22353,0.955,0.20154
22365,0.97,0.2014
22377,0.97,0.20126
22396,0.9525,0.20104
22411,0.9625,0.20086
22423,0.97,0.20072
22436,0.9675,0.20057
22447,0.9725,0.20045
22462,0.9625,0.20027
22476,0.965,0.20011
22490,0.965,0.19995
22504,0.965,0.19979
22518,0.965,0.19962
22533,0.9625,0.19945
22551,0.955,0.19924
22565,0.965,0.19908
22576,0.9725,0.19896
22588,0.97,0.19882
22600,0.97,0.19868
22611,0.9725,0.19856
22623,0.97,0.19842
22638,0.9625,0.19825
22651,0.9675,0.1981
22667,0.96,0.19792
22691,0.94,0.19765
22709,0.955,0.19744
22722,0.9675,0.19729
22735,0.9675,0.19715
22751,0.96,0.19697
22764,0.9675,0.19682
22778,0.965,0.19666
22795,0.9575,0.19647
22806,0.9725,0.19635
22819,0.9675,0.1962
22831,0.97,0.19607
22860,0.9275,0.19574
22872,0.97,0.19561
22883,0.9725,0.19548
22897,0.965,0.19533
22908,0.9725,0.1952
22928,0.95,0.19498
22939,0.9725,0.19486
22951,0.97,0.19473
22965,0.965,0.19457
22977,0.97,0.19444
22992,0.9625,0.19427
23004,0.97,0.19414
23015,0.9725,0.19402
23033,0.955,0.19382
23047,0.965,0.19366
23061,0.965,0.19351
23074,0.9675,0.19337
23088,0.965,0.19321
23105,0.9575,0.19303
23126,0.9475,0.1928
23143,0.9575,0.19261
23165,0.945,0.19237
23176,0.9725,0.19225
23193,0.9575,0.19207
23205,0.97,0.19194
23218,0.9675,0.1918
23231,0.9675,0.19166
23242,0.9725,0.19154
23253,0.9725,0.19142
23267,0.965,0.19127
23278,0.9725,0.19115
23290,0.97,0.19102
23305,0.9625,0.19086
23316,0.9725,0.19074
23331,0.9625,0.19058
23343,0.97,0.19045
23355,0.97,0.19032
23374,0.9525,0.19012
23389,0.9625,0.18995
23405,0.96,0.18978
23418,0.9675,0.18965
23440,0.945,0.18941
23454,0.965,0.18926
23469,0.9625,0.1891
23483,0.965,0.18895
23495,0.97,0.18883
23508,0.9675,0.18869
23522,0.965,0.18854
23542,0.95,0.18833
23556,0.965,0.18818
23574,0.955,0.18799
23586,0.97,0.18787
23597,0.9725,0.18775
23620,0.9425,0.18751
23635,0.9625,0.18735
23652,0.9575,0.18718
23666,0.965,0.18703
23677,0.9725,0.18692
23688,0.9725,0.1868
23704,0.96,0.18663
23718,0.965,0.18649
23732,0.965,0.18634
23746,0.965,0.1862
23761,0.9625,0.18604
23774,0.9675,0.18591
23788,0.965,0.18576
23803,0.9625,0.18561
23821,0.955,0.18542
23835,0.965,0.18528
23846,0.9725,0.18517
23857,0.9725,0.18505
23874,0.9575,0.18488
23895,0.9475,0.18466
23908,0.9675,0.18453
23929,0.9475,0.18432
23944,0.9625,0.18416
23959,0.9625,0.18401
23974,0.9625,0.18386
23987,0.9675,0.18373
23998,0.9725,0.18362
24013,0.9625,0.18346
24024,0.9725,0.18335
24036,0.97,0.18323
24052,0.96,0.18307
24066,0.965,0.18293
24080,0.965,0.18279
24098,0.955,0.18261
24110,0.97,0.18249
24122,0.97,0.18237
24135,0.9675,0.18223
24155,0.95,0.18203
24167,0.97,0.18191
24180,0.9675,0.18179
24193,0.9675,0.18166
24206,0.9675,0.18153
24217,0.9725,0.18142
24229,0.97,0.1813
24243,0.965,0.18116
24260,0.9575,0.18099
24277,0.9575,0.18082
24294,0.9575,0.18065
24312,0.955,0.18048
24324,0.97,0.18036
24336,0.97,0.18024
24348,0.97,0.18012
24362,0.965,0.17998
24373,0.9725,0.17988
24384,0.9725,0.17977
24400,0.96,0.17961
24415,0.9625,0.17946
24430,0.9625,0.17932
24442,0.97,0.1792
24456,0.965,0.17906
24473,0.9575,0.1789
24486,0.9675,0.17877
24499,0.9675,0.17865
24516,0.9575,0.17848
24531,0.9625,0.17834
24543,0.97,0.17822
24558,0.9625,0.17807
24572,0.965,0.17794
24589,0.9575,0.17778
24603,0.965,0.17764
24620,0.9575,0.17748
24633,0.9675,0.17735
24646,0.9675,0.17723
24659,0.9675,0.1771
24671,0.97,0.17699
24682,0.9725,0.17688
24698,0.96,0.17673
24711,0.9675,0.17661
24723,0.97,0.17649
24737,0.965,0.17636
24750,0.9675,0.17624
24761,0.9725,0.17613
24775,0.965,0.176
24788,0.9675,0.17588
24804,0.96,0.17572
24821,0.9575,0.17556
24833,0.97,0.17545
24848,0.9625,0.17531
24864,0.96,0.17516
24876,0.97,0.17505
24890,0.965,0.17491
24907,0.9575,0.17476
24920,0.9675,0.17463
24939,0.9525,0.17446
24954,0.9625,0.17432
24968,0.965,0.17419
24980,0.97,0.17407
24994,0.965,0.17394
25006,0.97,0.17383
25029,0.9425,0.17362
25046,0.9575,0.17346
25058,0.97,0.17335
25070,0.97,0.17324
25083,0.9675,0.17312
25094,0.9725,0.17302
25107,0.9675,0.1729
25124,0.9575,0.17274
25143,0.9525,0.17257
25155,0.97,0.17246
25166,0.9725,0.17236
25181,0.9625,0.17222
25195,0.965,0.17209
25209,0.965,0.17196
25222,0.9675,0.17184
25238,0.96,0.1717
25250,0.97,0.17159
25266,0.96,0.17144
25280,0.965,0.17132
25292,0.97,0.17121
25305,0.9675,0.17109
25319,0.965,0.17096
25330,0.9725,0.17086
25341,0.9725,0.17077
25353,0.97,0.17066
25366,0.9675,0.17054
25378,0.97,0.17043
25394,0.96,0.17029
25408,0.965,0.17016
25423,0.9625,0.17003
25443,0.95,0.16985
25455,0.97,0.16974
25468,0.9675,0.16963
25480,0.97,0.16952
25496,0.96,0.16938
25515,0.9525,0.16921
25528,0.9675,0.16909
25540,0.97,0.16899
25551,0.9725,0.16889
25563,0.97,0.16878
25574,0.9725,0.16868
25585,0.9725,0.16859
25606,0.9475,0.1684
25617,0.9725,0.16831
25629,0.97,0.1682
25643,0.965,0.16808
25655,0.97,0.16797
25671,0.96,0.16783
25687,0.96,0.16769
25702,0.9625,0.16756
25713,0.9725,0.16746
25729,0.96,0.16732
25742,0.9675,0.16721
25753,0.9725,0.16711
25775,0.945,0.16692
25789,0.965,0.1668
25800,0.9725,0.16671
25817,0.9575,0.16656
25828,0.9725,0.16646
25842,0.965,0.16634
25856,0.965,0.16622
25871,0.9625,0.16609
25882,0.9725,0.166
25896,0.965,0.16588
25907,0.9725,0.16578
25921,0.965,0.16566
25933,0.97,0.16556
25945,0.97,0.16546
25961,0.96,0.16532
25973,0.97,0.16522
25991,0.955,0.16506
26009,0.955,0.16491
26023,0.965,0.16479
26038,0.9625,0.16466
26049,0.9725,0.16457
26064,0.9625,0.16444
26078,0.965,0.16433
26094,0.96,0.16419
26106,0.97,0.16409
26118,0.97,0.16399
26130,0.97,0.16389
26142,0.97,0.16379
26163,0.9475,0.16361
26175,0.97,0.16351
26189,0.965,0.16339
26203,0.965,0.16327
26214,0.9725,0.16318
26226,0.97,0.16308
26238,0.97,0.16298
26250,0.97,0.16288
26263,0.9675,0.16277
26275,0.97,0.16267
26288,0.9675,0.16256
26301,0.9675,0.16246
26314,0.9675,0.16235
26325,0.9725,0.16226
26344,0.9525,0.1621
26359,0.9625,0.16198
26371,0.97,0.16188
26383,0.97,0.16178
26400,0.9575,0.16164
26411,0.9725,0.16155
26423,0.97,0.16145
26445,0.945,0.16127
26459,0.965,0.16115
26471,0.97,0.16106
26484,0.9675,0.16095
26496,0.97,0.16085
26508,0.97,0.16075
26521,0.9675,0.16065
26550,0.9275,0.16041
26563,0.9675,0.16031
26576,0.9675,0.1602
26588,0.97,0.1601
26601,0.9675,0.16
26617,0.96,0.15987
26636,0.9525,0.15972
26647,0.9725,0.15963
26664,0.9575,0.15949
26684,0.95,0.15933
26721,0.9075,0.15903
26735,0.965,0.15892
26751,0.96,0.15879
26764,0.9675,0.15869
26779,0.9625,0.15857
26792,0.9675,0.15847
26806,0.965,0.15836
26823,0.9575,0.15822
26837,0.965,0.15811
26851,0.965,0.158
26867,0.96,0.15787
26879,0.97,0.15778
26893,0.965,0.15767
26906,0.9675,0.15757
26917,0.9725,0.15748
26932,0.9625,0.15736
26952,0.95,0.1572
26964,0.97,0.15711
26977,0.9675,0.15701
26988,0.9725,0.15692
27001,0.9675,0.15682
27016,0.9625,0.1567
27033,0.9575,0.15657
27045,0.97,0.15648
27057,0.97,0.15638
27076,0.9525,0.15624
27094,0.955,0.1561
27110,0.96,0.15597
27123,0.9675,0.15587
27136,0.9675,0.15577
27153,0.9575,0.15564
27164,0.9725,0.15556
27177,0.9675,0.15546
27191,0.965,0.15535
27207,0.96,0.15523
27221,0.965,0.15512
27234,0.9675,0.15502
27248,0.965,0.15491
27264,0.96,0.15479
27280,0.96,0.15467
27295,0.9625,0.15455
27314,0.9525,0.15441
27327,0.9675,0.15431
27349,0.945,0.15414
27367,0.955,0.15401
27381,0.965,0.1539
27402,0.9475,0.15374
27465,0.8425,0.15327
27482,0.9575,0.15314
27512,0.925,0.15292
27532,0.95,0.15277
27550,0.955,0.15263
27562,0.97,0.15254
27578,0.96,0.15243
27593,0.9625,0.15231
27610,0.9575,0.15219
27627,0.9575,0.15206
27638,0.9725,0.15198
27650,0.97,0.15189
27673,0.9425,0.15172
27692,0.9525,0.15158
27706,0.965,0.15148
27732,0.935,0.15129
27754,0.945,0.15113
27770,0.96,0.15101
27782,0.97,0.15092
27794,0.97,0.15084
27806,0.97,0.15075
27817,0.9725,0.15067
27828,0.9725,0.15059
27841,0.9675,0.15049
27858,0.9575,0.15037
27869,0.9725,0.15029
27885,0.96,0.15018
27900,0.9625,0.15007
27912,0.97,0.14998
27924,0.97,0.14989
27937,0.9675,0.1498
27950,0.9675,0.14971
27962,0.97,0.14962
27977,0.9625,0.14951
27993,0.96,0.1494
28008,0.9625,0.14929
28030,0.945,0.14913
28042,0.97,0.14905
28056,0.965,0.14895
28068,0.97,0.14886
28079,0.9725,0.14878
28099,0.95,0.14864
28112,0.9675,0.14855
28123,0.9725,0.14847
28138,0.9625,0.14837
28154,0.96,0.14825
28168,0.965,0.14815
28181,0.9675,0.14806
28193,0.97,0.14798
28205,0.97,0.14789
28218,0.9675,0.1478
28232,0.965,0.1477
28249,0.9575,0.14758
28263,0.965,0.14749
28275,0.97,0.1474
28287,0.97,0.14732
28299,0.97,0.14723
28314,0.9625,0.14713
28325,0.9725,0.14705
28338,0.9675,0.14696
28355,0.9575,0.14684
28366,0.9725,0.14677
28390,0.94,0.1466
28408,0.955,0.14648
28424,0.96,0.14637
28439,0.9625,0.14626
28453,0.965,0.14617
28472,0.9525,0.14604
28485,0.9675,0.14595
28502,0.9575,0.14583
28516,0.965,0.14573
28534,0.955,0.14561
28546,0.97,0.14553
28563,0.9575,0.14541
28578,0.9625,0.14531
28592,0.965,0.14522
28604,0.97,0.14513
28616,0.97,0.14505
28653,0.9075,0.1448
28665,0.97,0.14472
28677,0.97,0.14464
28693,0.96,0.14453
28704,0.9725,0.14446
28716,0.97,0.14438
28730,0.965,0.14428
28742,0.97,0.1442
28754,0.97,0.14412
28765,0.9725,0.14405
28785,0.95,0.14391
28796,0.9725,0.14384
28809,0.9675,0.14375
28822,0.9675,0.14367
28835,0.9675,0.14358
28848,0.9675,0.14349
28859,0.9725,0.14342
28874,0.9625,0.14332
28887,0.9675,0.14323
28899,0.97,0.14315
28911,0.97,0.14308
28923,0.97,0.143
28934,0.9725,0.14292
28949,0.9625,0.14282
28962,0.9675,0.14274
28976,0.965,0.14265
28992,0.96,0.14254
29009,0.9575,0.14243
29022,0.9675,0.14234
29034,0.97,0.14227
29046,0.97,0.14219
29059,0.9675,0.1421
29074,0.9625,0.142
29085,0.9725,0.14193
29097,0.97,0.14185
29111,0.965,0.14176
29124,0.9675,0.14168
29139,0.9625,0.14158
29150,0.9725,0.14151
29162,0.97,0.14143
