steps,extrinsic,intrinsic,loss,td_std
313,0.0,0.004875600000000001,0.0008092399999999999,0.01252472
363,0.0,0.00487248,2.744e-05,0.00470836
413,0.0,0.004873199999999999,1.88e-05,0.00389888
463,0.0,0.00487528,1.7880000000000005e-05,0.00362
513,0.0,0.0048750799999999995,1.908e-05,0.00353988
563,0.0,0.00487588,2.0399999999999998e-05,0.0035147999999999998
613,0.0,0.0048764,2.256e-05,0.00365956
663,0.0,0.00487584,2.0359999999999998e-05,0.00350472
713,0.0,0.00487484,2.044e-05,0.00352004
763,0.0,0.0048755199999999995,2.356e-05,0.0037424399999999997
813,0.0,0.00482096,2.7040000000000002e-05,0.00396172
863,0.0,0.00475892,2.9760000000000003e-05,0.00414268
913,0.0,0.0046972,3.236e-05,0.00430864
963,0.0,0.004635360000000001,2.904e-05,0.00401316
1013,0.0,0.00457312,2.612e-05,0.00383296
1063,0.0,0.004566079999999999,2.52e-05,0.00382308
1113,0.0,0.00456668,2.468e-05,0.0037665199999999998
1163,0.0,0.00456584,2.0680000000000002e-05,0.0034735200000000003
1213,0.0,0.0045644,2.7e-05,0.00392532
1263,0.0,0.00456236,2.98e-05,0.0041286
1313,0.0,0.0045607600000000005,3.008e-05,0.0041499200000000005
1363,0.0,0.0045597599999999995,2.812e-05,0.00398116
1413,0.0,0.0045598800000000005,2.7439999999999998e-05,0.00390576
1463,0.0,0.00455812,2.7119999999999998e-05,0.00385516
1513,0.0,0.0045054,2.616e-05,0.0037245600000000005
1563,0.0,0.0044402800000000004,2.656e-05,0.0037004
1613,0.0,0.00437404,2.9279999999999997e-05,0.00392388
1663,0.0,0.00430532,3.188e-05,0.00410644
1713,0.0,0.00423744,2.856e-05,0.0038993200000000004
1763,0.0,0.004222160000000001,2.692e-05,0.0037992
1813,0.0,0.004218599999999999,2.6119999999999997e-05,0.0037406799999999997
1863,0.0,0.004215400000000001,2.508e-05,0.00367276
1913,0.0,0.0042166799999999996,2.5679999999999998e-05,0.00372604
1963,0.0,0.00421744,3.024e-05,0.004054040000000001
2013,0.0,0.00421704,3.088e-05,0.00411604
2063,0.0,0.004216760000000001,3.1519999999999996e-05,0.00417752
2113,0.0,0.00421564,2.8e-05,0.0038927199999999997
2163,0.0,0.004212120000000001,2.648e-05,0.003761
2213,0.0,0.00416096,2.58e-05,0.0037506
2263,0.0,0.00408796,3.168e-05,0.00411832
2313,0.0,0.004016479999999999,3.1519999999999996e-05,0.00409264
2363,0.0,0.0039448,3.828e-05,0.00456672
2413,0.0,0.00387244,4.0759999999999996e-05,0.00473972
2463,0.0,0.0038498,3.88e-05,0.00453624
