steps,rewards,epsilon
15195,0.91,0.31761
15220,0.9375,0.31706
15248,0.93,0.31646
15271,0.9425,0.31596
15292,0.9475,0.3155
15310,0.955,0.31512
15340,0.925,0.31447
15362,0.945,0.314
15381,0.9525,0.31359
15400,0.9525,0.31318
15427,0.9325,0.31261
15449,0.945,0.31214
15472,0.9425,0.31165
15490,0.955,0.31127
15509,0.9525,0.31086
15538,0.9275,0.31025
15563,0.9375,0.30972
15580,0.9575,0.30936
15596,0.96,0.30903
15620,0.94,0.30852
15641,0.9475,0.30808
15659,0.955,0.3077
15677,0.955,0.30733
15691,0.965,0.30704
15709,0.955,0.30666
15732,0.9425,0.30618
15752,0.95,0.30577
15773,0.9475,0.30533
15789,0.96,0.305
15808,0.9525,0.30461
15839,0.9225,0.30397
15857,0.955,0.3036
15872,0.9625,0.30329
15897,0.9375,0.30278
15913,0.96,0.30245
15938,0.9375,0.30194
15968,0.925,0.30133
16016,0.88,0.30035
16033,0.9575,0.30001
16049,0.96,0.29969
16078,0.9275,0.2991
16106,0.93,0.29854
16138,0.92,0.29789
16156,0.955,0.29753
16179,0.9425,0.29707
16213,0.915,0.29639
16241,0.93,0.29584
16265,0.94,0.29536
16303,0.905,0.29461
16347,0.89,0.29374
16365,0.955,0.29338
16384,0.9525,0.29301
16402,0.955,0.29266
16451,0.8775,0.2917
16504,0.8675,0.29067
16523,0.9525,0.2903
16543,0.95,0.28991
16573,0.925,0.28933
16599,0.935,0.28883
16620,0.9475,0.28842
16657,0.9075,0.28771
16686,0.9275,0.28716
16705,0.9525,0.28679
16723,0.955,0.28645
16748,0.9375,0.28597
16773,0.9375,0.2855
16799,0.935,0.28501
16817,0.955,0.28466
16837,0.95,0.28429
16854,0.9575,0.28397
16873,0.9525,0.28361
16894,0.9475,0.28321
16925,0.9225,0.28263
16943,0.955,0.28229
16964,0.9475,0.2819
16985,0.9475,0.28151
17011,0.935,0.28103
17031,0.95,0.28065
17062,0.9225,0.28008
17082,0.95,0.27971
17106,0.94,0.27927
17123,0.9575,0.27895
17138,0.9625,0.27868
17155,0.9575,0.27836
17178,0.9425,0.27794
17203,0.9375,0.27749
17227,0.94,0.27705
17248,0.9475,0.27666
17266,0.955,0.27634
17282,0.96,0.27605
17305,0.9425,0.27563
17321,0.96,0.27534
17348,0.9325,0.27485
17366,0.955,0.27452
17383,0.9575,0.27422
17404,0.9475,0.27384
17424,0.95,0.27348
17443,0.9525,0.27314
17458,0.9625,0.27287
17482,0.94,0.27244
17506,0.94,0.27202
17523,0.9575,0.27171
17545,0.945,0.27132
17561,0.96,0.27104
17589,0.93,0.27054
17606,0.9575,0.27024
17627,0.9475,0.26987
17648,0.9475,0.2695
17675,0.9325,0.26903
17695,0.95,0.26868
17709,0.965,0.26843
17725,0.96,0.26815
17747,0.945,0.26777
17774,0.9325,0.2673
17794,0.95,0.26695
17812,0.955,0.26664
17831,0.9525,0.26631
17846,0.9625,0.26605
17873,0.9325,0.26558
17889,0.96,0.2653
17910,0.9475,0.26494
17931,0.9475,0.26458
17950,0.9525,0.26426
17966,0.96,0.26398
17982,0.96,0.26371
17997,0.9625,0.26345
18015,0.955,0.26315
18034,0.9525,0.26282
18051,0.9575,0.26253
18065,0.965,0.2623
18099,0.915,0.26172
18127,0.93,0.26125
18148,0.9475,0.26089
18164,0.96,0.26062
18185,0.9475,0.26027
18208,0.9425,0.25988
18223,0.9625,0.25963
18245,0.945,0.25926
18267,0.945,0.2589
18285,0.955,0.2586
18305,0.95,0.25826
18326,0.9475,0.25792
18348,0.945,0.25755
18369,0.9475,0.2572
18399,0.925,0.25671
18417,0.955,0.25641
18440,0.9425,0.25603
18458,0.955,0.25574
18491,0.9175,0.2552
18515,0.94,0.25481
18533,0.955,0.25451
18562,0.9275,0.25404
18580,0.955,0.25375
18619,0.9025,0.25312
18650,0.9225,0.25262
18695,0.8875,0.25189
18772,0.8075,0.25066
18800,0.93,0.25021
18829,0.9275,0.24975
18847,0.955,0.24947
18862,0.9625,0.24923
18879,0.9575,0.24896
18901,0.945,0.24861
18919,0.955,0.24833
18936,0.9575,0.24806
18960,0.94,0.24768
18980,0.95,0.24737
18996,0.96,0.24712
19017,0.9475,0.24679
19050,0.9175,0.24627
19071,0.9475,0.24595
19088,0.9575,0.24568
19107,0.9525,0.24539
19124,0.9575,0.24513
19142,0.955,0.24485
19165,0.9425,0.24449
19184,0.9525,0.2442
19202,0.955,0.24392
19219,0.9575,0.24366
19238,0.9525,0.24337
19257,0.9525,0.24308
19284,0.9325,0.24267
19307,0.9425,0.24232
19332,0.9375,0.24193
19354,0.945,0.2416
19372,0.955,0.24133
19392,0.95,0.24103
19408,0.96,0.24078
19427,0.9525,0.2405
19447,0.95,0.2402
19473,0.935,0.2398
19497,0.94,0.23944
19519,0.945,0.23911
19541,0.945,0.23879
19558,0.9575,0.23853
19575,0.9575,0.23828
19591,0.96,0.23804
19605,0.965,0.23783
19621,0.96,0.2376
19638,0.9575,0.23734
19659,0.9475,0.23703
19680,0.9475,0.23672
19697,0.9575,0.23647
19717,0.95,0.23618
19736,0.9525,0.2359
19754,0.955,0.23564
19772,0.955,0.23537
19787,0.9625,0.23515
19808,0.9475,0.23485
19830,0.945,0.23453
19868,0.905,0.23397
19885,0.9575,0.23373
19912,0.9325,0.23334
19939,0.9325,0.23295
19974,0.9125,0.23244
20002,0.93,0.23204
20031,0.9275,0.23162
20048,0.9575,0.23138
20065,0.9575,0.23114
20090,0.9375,0.23078
20116,0.935,0.23041
20141,0.9375,0.23006
20162,0.9475,0.22976
20178,0.96,0.22954
20198,0.95,0.22925
20217,0.9525,0.22899
20231,0.965,0.22879
20252,0.9475,0.22849
20281,0.9275,0.22809
20299,0.955,0.22783
20315,0.96,0.22761
20334,0.9525,0.22735
20350,0.96,0.22712
20370,0.95,0.22685
20384,0.965,0.22665
20402,0.955,0.2264
20422,0.95,0.22612
20443,0.9475,0.22583
20461,0.955,0.22559
20479,0.955,0.22534
20502,0.9425,0.22502
20526,0.94,0.22469
20545,0.9525,0.22443
20560,0.9625,0.22423
20580,0.95,0.22395
20601,0.9475,0.22367
20632,0.9225,0.22325
20654,0.945,0.22295
20675,0.9475,0.22266
20694,0.9525,0.22241
20713,0.9525,0.22215
20730,0.9575,0.22192
20746,0.96,0.22171
20761,0.9625,0.22151
20776,0.9625,0.2213
20792,0.96,0.22109
20812,0.95,0.22082
20831,0.9525,0.22057
20846,0.9625,0.22037
20863,0.9575,0.22014
20878,0.9625,0.21994
20899,0.9475,0.21966
20918,0.9525,0.21941
20936,0.955,0.21917
20951,0.9625,0.21897
20966,0.9625,0.21878
20993,0.9325,0.21842
21015,0.945,0.21813
21035,0.95,0.21787
21055,0.95,0.21761
21070,0.9625,0.21741
21088,0.955,0.21718
21109,0.9475,0.2169
21134,0.9375,0.21658
21151,0.9575,0.21636
21166,0.9625,0.21616
21184,0.955,0.21593
21202,0.955,0.2157
21236,0.915,0.21526
21255,0.9525,0.21501
21279,0.94,0.2147
21298,0.9525,0.21446
21313,0.9625,0.21427
21334,0.9475,0.214
21362,0.93,0.21364
21379,0.9575,0.21343
21400,0.9475,0.21316
21419,0.9525,0.21292
21433,0.965,0.21274
21449,0.96,0.21254
21471,0.945,0.21226
21490,0.9525,0.21202
21508,0.955,0.21179
21525,0.9575,0.21158
21546,0.9475,0.21132
21565,0.9525,0.21108
21582,0.9575,0.21087
21597,0.9625,0.21068
21614,0.9575,0.21047
21638,0.94,0.21017
21658,0.95,0.20992
21674,0.96,0.20972
21696,0.945,0.20945
21722,0.935,0.20913
21742,0.95,0.20888
21759,0.9575,0.20867
21773,0.965,0.2085
21792,0.9525,0.20826
21810,0.955,0.20804
21835,0.9375,0.20774
21851,0.96,0.20754
21867,0.96,0.20735
21889,0.945,0.20708
21904,0.9625,0.20689
21920,0.96,0.2067
21939,0.9525,0.20647
21965,0.935,0.20615
21985,0.95,0.20591
22003,0.955,0.2057
22018,0.9625,0.20552
22037,0.9525,0.20529
22056,0.9525,0.20506
22075,0.9525,0.20483
22090,0.9625,0.20465
22111,0.9475,0.2044
22129,0.955,0.20419
22150,0.9475,0.20394
22164,0.965,0.20377
22188,0.94,0.20348
22203,0.9625,0.20331
22225,0.945,0.20305
22242,0.9575,0.20284
22263,0.9475,0.2026
22285,0.945,0.20234
22301,0.96,0.20215
22317,0.96,0.20196
22339,0.945,0.2017
22353,0.965,0.20154
22373,0.95,0.20131
22391,0.955,0.2011
22424,0.9175,0.20071
22447,0.9425,0.20045
22465,0.955,0.20024
22482,0.9575,0.20004
22497,0.9625,0.19987
22513,0.96,0.19968
22528,0.9625,0.19951
22547,0.9525,0.19929
22564,0.9575,0.1991
22578,0.965,0.19893
22599,0.9475,0.19869
22617,0.955,0.19849
22631,0.965,0.19833
22645,0.965,0.19817
22662,0.9575,0.19798
22678,0.96,0.19779
22704,0.935,0.1975
22718,0.965,0.19734
22733,0.9625,0.19717
22747,0.965,0.19701
22762,0.9625,0.19684
22783,0.9475,0.1966
22803,0.95,0.19638
22821,0.955,0.19618
22835,0.965,0.19602
22855,0.95,0.1958
22871,0.96,0.19562
22886,0.9625,0.19545
22903,0.9575,0.19526
22918,0.9625,0.19509
22937,0.9525,0.19488
22955,0.955,0.19468
22972,0.9575,0.19449
22986,0.965,0.19434
23003,0.9575,0.19415
23020,0.9575,0.19396
23046,0.935,0.19368
23067,0.9475,0.19344
23082,0.9625,0.19328
23100,0.955,0.19308
23117,0.9575,0.1929
23136,0.9525,0.19269
23158,0.945,0.19245
23172,0.965,0.1923
23189,0.9575,0.19211
23204,0.9625,0.19195
23221,0.9575,0.19176
23242,0.9475,0.19154
23258,0.96,0.19136
23276,0.955,0.19117
23291,0.9625,0.19101
23311,0.95,0.19079
23326,0.9625,0.19063
23340,0.965,0.19048
23358,0.955,0.19029
23380,0.945,0.19005
23399,0.9525,0.18985
23421,0.945,0.18961
23437,0.96,0.18944
23453,0.96,0.18927
23470,0.9575,0.18909
23489,0.9525,0.18889
23507,0.955,0.1887
23530,0.9425,0.18846
23560,0.925,0.18814
23584,0.94,0.18789
23605,0.9475,0.18767
23624,0.9525,0.18747
23646,0.945,0.18724
23677,0.9225,0.18692
23694,0.9575,0.18674
23713,0.9525,0.18654
23730,0.9575,0.18636
23745,0.9625,0.18621
23763,0.955,0.18602
23779,0.96,0.18586
23796,0.9575,0.18568
23811,0.9625,0.18553
23829,0.955,0.18534
23844,0.9625,0.18519
23863,0.9525,0.18499
23877,0.965,0.18485
23892,0.9625,0.18469
23916,0.94,0.18445
23930,0.965,0.18431
23946,0.96,0.18414
23963,0.9575,0.18397
23983,0.95,0.18377
24013,0.925,0.18346
24040,0.9325,0.18319
24055,0.9625,0.18304
24076,0.9475,0.18283
24098,0.945,0.18261
24121,0.9425,0.18238
24141,0.95,0.18217
24160,0.9525,0.18198
24177,0.9575,0.18181
24202,0.9375,0.18157
24219,0.9575,0.1814
24234,0.9625,0.18125
24253,0.9525,0.18106
24268,0.9625,0.18091
24284,0.96,0.18075
24299,0.9625,0.1806
24315,0.96,0.18045
24340,0.9375,0.1802
24355,0.9625,0.18005
24372,0.9575,0.17989
24392,0.95,0.17969
24407,0.9625,0.17954
24425,0.955,0.17937
24443,0.955,0.17919
24461,0.955,0.17902
24477,0.96,0.17886
24492,0.9625,0.17871
24509,0.9575,0.17855
24534,0.9375,0.17831
24551,0.9575,0.17814
24574,0.9425,0.17792
24591,0.9575,0.17776
24611,0.95,0.17756
24628,0.9575,0.1774
24642,0.965,0.17727
24662,0.95,0.17707
24676,0.965,0.17694
24692,0.96,0.17679
24708,0.96,0.17664
24724,0.96,0.17648
24739,0.9625,0.17634
24756,0.9575,0.17618
24774,0.955,0.17601
24789,0.9625,0.17587
24805,0.96,0.17572
24821,0.96,0.17556
24837,0.96,0.17541
24854,0.9575,0.17525
24868,0.965,0.17512
24888,0.95,0.17493
24904,0.96,0.17478
24924,0.95,0.1746
24941,0.9575,0.17444
24963,0.945,0.17423
24978,0.9625,0.17409
24993,0.9625,0.17395
25015,0.945,0.17375
25032,0.9575,0.17359
25051,0.9525,0.17341
25073,0.945,0.17321
25087,0.965,0.17308
25105,0.955,0.17292
25121,0.96,0.17277
25136,0.9625,0.17263
25151,0.9625,0.17249
25177,0.935,0.17226
25195,0.955,0.17209
25214,0.9525,0.17192
25233,0.9525,0.17174
25249,0.96,0.1716
25265,0.96,0.17145
25283,0.955,0.17129
25299,0.96,0.17115
25318,0.9525,0.17097
25337,0.9525,0.1708
25358,0.9475,0.17061
25375,0.9575,0.17046
25392,0.9575,0.17031
25410,0.955,0.17015
25426,0.96,0.17
25444,0.955,0.16984
25458,0.965,0.16972
25475,0.9575,0.16956
25489,0.965,0.16944
25504,0.9625,0.16931
25521,0.9575,0.16915
25540,0.9525,0.16899
25557,0.9575,0.16884
25572,0.9625,0.1687
25586,0.965,0.16858
25600,0.965,0.16846
25615,0.9625,0.16832
25633,0.955,0.16816
25653,0.95,0.16799
25675,0.945,0.1678
25689,0.965,0.16767
25706,0.9575,0.16752
25739,0.9175,0.16724
25754,0.9625,0.16711
25773,0.9525,0.16694
25801,0.93,0.1667
25825,0.94,0.16649
25840,0.9625,0.16636
25858,0.955,0.16621
25872,0.965,0.16608
25890,0.955,0.16593
25906,0.96,0.16579
25923,0.9575,0.16565
25940,0.9575,0.1655
25958,0.955,0.16535
25974,0.96,0.16521
25993,0.9525,0.16505
26009,0.96,0.16491
26024,0.9625,0.16478
26043,0.9525,0.16462
26062,0.9525,0.16446
26078,0.96,0.16433
26099,0.9475,0.16415
26118,0.9525,0.16399
26133,0.9625,0.16386
26150,0.9575,0.16372
26167,0.9575,0.16358
26188,0.9475,0.1634
26202,0.965,0.16328
26216,0.965,0.16316
26231,0.9625,0.16304
26248,0.9575,0.1629
26268,0.95,0.16273
26286,0.955,0.16258
26301,0.9625,0.16246
26323,0.945,0.16227
26339,0.96,0.16214
26360,0.9475,0.16197
26387,0.9325,0.16175
26401,0.965,0.16163
26419,0.955,0.16148
26436,0.9575,0.16134
26451,0.9625,0.16122
26466,0.9625,0.1611
26484,0.955,0.16095
26505,0.9475,0.16078
26524,0.9525,0.16062
26540,0.96,0.16049
26555,0.9625,0.16037
26569,0.965,0.16026
26586,0.9575,0.16012
26607,0.9475,0.15995
26628,0.9475,0.15978
26646,0.955,0.15964
26661,0.9625,0.15952
26679,0.955,0.15937
26696,0.9575,0.15923
26715,0.9525,0.15908
26730,0.9625,0.15896
26744,0.965,0.15885
26761,0.9575,0.15871
26776,0.9625,0.15859
26793,0.9575,0.15846
26812,0.9525,0.15831
26830,0.955,0.15817
26851,0.9475,0.158
26869,0.955,0.15786
26887,0.955,0.15772
26903,0.96,0.15759
26919,0.96,0.15746
26942,0.9425,0.15728
26959,0.9575,0.15715
26977,0.955,0.15701
26994,0.9575,0.15688
27013,0.9525,0.15673
27038,0.9375,0.15653
27053,0.9625,0.15642
27074,0.9475,0.15625
27091,0.9575,0.15612
27108,0.9575,0.15599
27123,0.9625,0.15587
27142,0.9525,0.15573
27157,0.9625,0.15561
27172,0.9625,0.15549
27189,0.9575,0.15536
27205,0.96,0.15524
27220,0.9625,0.15513
27237,0.9575,0.155
27254,0.9575,0.15487
27269,0.9625,0.15475
27286,0.9575,0.15462
27300,0.965,0.15452
27320,0.95,0.15436
27337,0.9575,0.15423
27359,0.945,0.15407
27373,0.965,0.15396
27392,0.9525,0.15382
27411,0.9525,0.15367
27425,0.965,0.15357
27444,0.9525,0.15343
27459,0.9625,0.15331
27478,0.9525,0.15317
27495,0.9575,0.15304
27512,0.9575,0.15292
27526,0.965,0.15281
27547,0.9475,0.15266
27567,0.95,0.15251
27584,0.9575,0.15238
27601,0.9575,0.15225
27615,0.965,0.15215
27629,0.965,0.15205
27644,0.9625,0.15194
27658,0.965,0.15183
27680,0.945,0.15167
27695,0.9625,0.15156
27709,0.965,0.15146
27727,0.955,0.15133
27742,0.9625,0.15122
27756,0.965,0.15111
27770,0.965,0.15101
27790,0.95,0.15087
27809,0.9525,0.15073
27824,0.9625,0.15062
27841,0.9575,0.15049
27857,0.96,0.15038
27873,0.96,0.15026
27894,0.9475,0.15011
27911,0.9575,0.14999
27926,0.9625,0.14988
27944,0.955,0.14975
27959,0.9625,0.14964
27976,0.9575,0.14952
27995,0.9525,0.14938
28012,0.9575,0.14926
28029,0.9575,0.14914
28044,0.9625,0.14903
28059,0.9625,0.14893
28078,0.9525,0.14879
28092,0.965,0.14869
28108,0.96,0.14858
28125,0.9575,0.14846
28143,0.955,0.14833
28159,0.96,0.14822
28174,0.9625,0.14811
28192,0.955,0.14798
28214,0.945,0.14783
28230,0.96,0.14772
28245,0.9625,0.14761
28262,0.9575,0.14749
28276,0.965,0.14739
28291,0.9625,0.14729
28310,0.9525,0.14716
28324,0.965,0.14706
28338,0.965,0.14696
28354,0.96,0.14685
28372,0.955,0.14673
28388,0.96,0.14662
28403,0.9625,0.14651
28418,0.9625,0.14641
28434,0.96,0.1463
28451,0.9575,0.14618
28468,0.9575,0.14606
28486,0.955,0.14594
28502,0.96,0.14583
28527,0.9375,0.14566
28543,0.96,0.14555
28558,0.9625,0.14545
28574,0.96,0.14534
28590,0.96,0.14523
28610,0.95,0.14509
28628,0.955,0.14497
28650,0.945,0.14482
28670,0.95,0.14469
28687,0.9575,0.14457
28703,0.96,0.14446
28720,0.9575,0.14435
28738,0.955,0.14423
28753,0.9625,0.14413
28768,0.9625,0.14403
28790,0.945,0.14388
28805,0.9625,0.14378
28820,0.9625,0.14368
28836,0.96,0.14357
28852,0.96,0.14347
28866,0.965,0.14337
28885,0.9525,0.14325
28899,0.965,0.14315
28915,0.96,0.14305
28933,0.955,0.14293
28949,0.96,0.14282
28964,0.9625,0.14273
28980,0.96,0.14262
28997,0.9575,0.14251
29011,0.965,0.14242
29029,0.955,0.1423
29044,0.9625,0.1422
29058,0.965,0.14211
29076,0.955,0.14199
29118,0.895,0.14172
29134,0.96,0.14161
29149,0.9625,0.14152
29165,0.96,0.14141
29181,0.96,0.14131
29201,0.95,0.14118
29215,0.965,0.14109
29229,0.965,0.141
29246,0.9575,0.14089
29266,0.95,0.14076
29280,0.965,0.14067
29301,0.9475,0.14054
29317,0.96,0.14044
29340,0.9425,0.14029
29355,0.9625,0.14019
29369,0.965,0.1401
29394,0.9375,0.13995
29415,0.9475,0.13981
29434,0.9525,0.13969
29452,0.955,0.13958
29466,0.965,0.13949
29480,0.965,0.1394
29498,0.955,0.13929
29515,0.9575,0.13918
29529,0.965,0.13909
29546,0.9575,0.13899
29562,0.96,0.13889
29578,0.96,0.13879
29601,0.9425,0.13864
29617,0.96,0.13855
29632,0.9625,0.13845
29648,0.96,0.13835
29662,0.965,0.13827
29677,0.9625,0.13817
29693,0.96,0.13807
29711,0.955,0.13796
29725,0.965,0.13788
29745,0.95,0.13775
29761,0.96,0.13765
29782,0.9475,0.13753
29805,0.9425,0.13738
29840,0.9125,0.13717
29859,0.9525,0.13705
29884,0.9375,0.1369
29922,0.905,0.13667
29937,0.9625,0.13658
29956,0.9525,0.13647
29974,0.955,0.13636
29994,0.95,0.13624
30009,0.9625,0.13615
30027,0.955,0.13604
30041,0.965,0.13595
30056,0.9625,0.13586
30074,0.955,0.13576
30089,0.9625,0.13567
30106,0.9575,0.13557
30122,0.96,0.13547
30138,0.96,0.13538
30159,0.9475,0.13525
30182,0.9425,0.13511
30196,0.965,0.13503
30214,0.955,0.13492
30229,0.9625,0.13484
30247,0.955,0.13473
30262,0.9625,0.13464
30278,0.96,0.13455
30302,0.94,0.13441
30325,0.9425,0.13427
30340,0.9625,0.13418
30358,0.955,0.13408
30374,0.96,0.13399
30388,0.965,0.1339
30414,0.935,0.13375
30458,0.89,0.1335
30475,0.9575,0.1334
30491,0.96,0.13331
30507,0.96,0.13322
30525,0.955,0.13311
30544,0.9525,0.133
30559,0.9625,0.13292
30579,0.95,0.1328
30599,0.95,0.13269
30617,0.955,0.13259
30641,0.94,0.13245
30657,0.96,0.13236
30672,0.9625,0.13227
30695,0.9425,0.13214
30718,0.9425,0.13201
30733,0.9625,0.13193
30748,0.9625,0.13184
30764,0.96,0.13175
30778,0.965,0.13167
30799,0.9475,0.13156
30813,0.965,0.13148
30828,0.9625,0.13139
30842,0.965,0.13131
30857,0.9625,0.13123
30871,0.965,0.13115
30895,0.94,0.13102
30914,0.9525,0.13091
30931,0.9575,0.13082
30951,0.95,0.13071
30966,0.9625,0.13062
30981,0.9625,0.13054
30995,0.965,0.13046
31009,0.965,0.13039
31024,0.9625,0.1303
31038,0.965,0.13023
31052,0.965,0.13015
31066,0.965,0.13007
31080,0.965,0.13
31094,0.965,0.12992
31108,0.965,0.12984
31123,0.9625,0.12976
31138,0.9625,0.12968
31153,0.9625,0.1296
31170,0.9575,0.1295
31196,0.935,0.12936
31211,0.9625,0.12928
31225,0.965,0.12921
31241,0.96,0.12912
31256,0.9625,0.12904
31272,0.96,0.12895
31290,0.955,0.12886
31309,0.9525,0.12875
31328,0.9525,0.12865
31347,0.9525,0.12855
31371,0.94,0.12842
31389,0.955,0.12833
31407,0.955,0.12823
31427,0.95,0.12812
31442,0.9625,0.12804
31457,0.9625,0.12796
31478,0.9475,0.12785
31497,0.9525,0.12775
31512,0.9625,0.12767
31533,0.9475,0.12756
31547,0.965,0.12749
31566,0.9525,0.12739
31580,0.965,0.12731
31595,0.9625,0.12724
31613,0.955,0.12714
31631,0.955,0.12705
31645,0.965,0.12697
31660,0.9625,0.1269
31677,0.9575,0.12681
31693,0.96,0.12672
31725,0.92,0.12656
31749,0.94,0.12643
31763,0.965,0.12636
31780,0.9575,0.12627
31796,0.96,0.12619
31811,0.9625,0.12611
31825,0.965,0.12604
31842,0.9575,0.12596
31861,0.9525,0.12586
31880,0.9525,0.12576
31915,0.9125,0.12558
31937,0.945,0.12547
31956,0.9525,0.12537
31975,0.9525,0.12528
31995,0.95,0.12518
32009,0.965,0.12511
32032,0.9425,0.12499
32049,0.9575,0.1249
32069,0.95,0.1248
32088,0.9525,0.12471
32102,0.965,0.12464
32120,0.955,0.12455
32137,0.9575,0.12446
32151,0.965,0.12439
32170,0.9525,0.1243
32184,0.965,0.12423
32201,0.9575,0.12414
32216,0.9625,0.12407
32232,0.96,0.12399
32246,0.965,0.12392
32262,0.96,0.12384
32280,0.955,0.12375
32296,0.96,0.12367
32313,0.9575,0.12359
32335,0.945,0.12348
32351,0.96,0.1234
32372,0.9475,0.1233
32392,0.95,0.1232
32413,0.9475,0.1231
32428,0.9625,0.12303
32442,0.965,0.12296
32457,0.9625,0.12288
32473,0.96,0.12281
32487,0.965,0.12274
32506,0.9525,0.12265
32524,0.955,0.12256
32550,0.935,0.12243
32568,0.955,0.12235
32584,0.96,0.12227
32600,0.96,0.12219
32614,0.965,0.12213
32633,0.9525,0.12203
32648,0.9625,0.12196
32662,0.965,0.1219
32678,0.96,0.12182
32697,0.9525,0.12173
