steps,rewards,epsilon
17792,0.9625,0.26698
17808,0.96,0.26671
17824,0.96,0.26643
17842,0.955,0.26612
17865,0.9425,0.26572
17883,0.955,0.26541
17897,0.965,0.26517
17914,0.9575,0.26487
17935,0.9475,0.26451
17965,0.925,0.264
17992,0.9325,0.26354
18031,0.9025,0.26287
18065,0.915,0.2623
18088,0.9425,0.26191
18109,0.9475,0.26155
18159,0.875,0.26071
18183,0.94,0.2603
18217,0.915,0.25973
18233,0.96,0.25946
18246,0.9675,0.25925
18259,0.9675,0.25903
18281,0.945,0.25866
18299,0.955,0.25836
18316,0.9575,0.25808
18329,0.9675,0.25787
18344,0.9625,0.25762
18357,0.9675,0.2574
18373,0.96,0.25714
18390,0.9575,0.25686
18418,0.93,0.2564
18430,0.97,0.2562
18447,0.9575,0.25592
18465,0.955,0.25562
18480,0.9625,0.25538
18501,0.9475,0.25503
18523,0.945,0.25468
18549,0.935,0.25425
18564,0.9625,0.25401
18588,0.94,0.25362
18617,0.9275,0.25315
18642,0.9375,0.25274
18670,0.93,0.25229
18704,0.915,0.25175
18717,0.9675,0.25154
18746,0.9275,0.25107
18768,0.945,0.25072
18788,0.95,0.2504
18809,0.9475,0.25007
18843,0.915,0.24953
18876,0.9175,0.24901
18894,0.955,0.24872
18921,0.9325,0.2483
18939,0.955,0.24801
18956,0.9575,0.24775
18976,0.95,0.24743
18996,0.95,0.24712
19013,0.9575,0.24685
19030,0.9575,0.24659
19052,0.945,0.24624
19066,0.965,0.24603
19102,0.91,0.24547
19125,0.9425,0.24511
19140,0.9625,0.24488
19161,0.9475,0.24455
19175,0.965,0.24434
19190,0.9625,0.24411
19204,0.965,0.24389
19223,0.9525,0.2436
19236,0.9675,0.2434
19250,0.965,0.24319
19266,0.96,0.24294
19282,0.96,0.2427
19301,0.9525,0.24241
19319,0.955,0.24213
19334,0.9625,0.2419
19352,0.955,0.24163
19366,0.965,0.24142
19380,0.965,0.24121
19394,0.965,0.24099
19435,0.8975,0.24038
19451,0.96,0.24014
19466,0.9625,0.23991
19484,0.955,0.23964
19500,0.96,0.2394
19514,0.965,0.23919
19526,0.97,0.23901
19544,0.955,0.23874
19557,0.9675,0.23855
19572,0.9625,0.23832
19599,0.9325,0.23792
19619,0.95,0.23763
19635,0.96,0.23739
19653,0.955,0.23712
19668,0.9625,0.2369
19684,0.96,0.23666
19705,0.9475,0.23636
19721,0.96,0.23612
19743,0.945,0.2358
19783,0.9,0.23521
19805,0.945,0.23489
19822,0.9575,0.23464
19843,0.9475,0.23434
19858,0.9625,0.23412
19880,0.945,0.2338
19915,0.9125,0.23329
19929,0.965,0.23309
19953,0.94,0.23274
19969,0.96,0.23251
19982,0.9675,0.23233
19999,0.9575,0.23208
20019,0.95,0.2318
20032,0.9675,0.23161
20048,0.96,0.23138
20060,0.97,0.23121
20081,0.9475,0.23091
20095,0.965,0.23071
20116,0.9475,0.23041
20140,0.94,0.23007
20190,0.875,0.22937
20211,0.9475,0.22907
20226,0.9625,0.22886
20248,0.945,0.22855
20263,0.9625,0.22834
20278,0.9625,0.22813
20292,0.965,0.22793
20339,0.8825,0.22728
20357,0.955,0.22703
20387,0.925,0.22661
20415,0.93,0.22622
20445,0.925,0.22581
20489,0.89,0.2252
20581,0.77,0.22394
20604,0.9425,0.22363
20651,0.8825,0.22299
20669,0.955,0.22275
20683,0.965,0.22256
20695,0.97,0.22239
20726,0.9225,0.22198
20747,0.9475,0.22169
20761,0.965,0.22151
20783,0.945,0.22121
20797,0.965,0.22102
20809,0.97,0.22086
20823,0.965,0.22067
20862,0.9025,0.22015
20896,0.915,0.2197
20938,0.895,0.21915
20950,0.97,0.21899
20971,0.9475,0.21871
20984,0.9675,0.21854
21004,0.95,0.21828
21017,0.9675,0.21811
21033,0.96,0.2179
21101,0.83,0.21701
21116,0.9625,0.21681
21178,0.845,0.21601
21243,0.8375,0.21517
21263,0.95,0.21491
21279,0.96,0.2147
21297,0.955,0.21447
21320,0.9425,0.21418
21333,0.9675,0.21401
21358,0.9375,0.21369
21380,0.945,0.21341
21397,0.9575,0.2132
21411,0.965,0.21302
21425,0.965,0.21284
21442,0.9575,0.21263
21456,0.965,0.21245
21473,0.9575,0.21223
21488,0.9625,0.21205
21503,0.9625,0.21186
21523,0.95,0.2116
21548,0.9375,0.21129
21562,0.965,0.21112
21575,0.9675,0.21095
21590,0.9625,0.21077
21605,0.9625,0.21058
21624,0.9525,0.21034
21641,0.9575,0.21013
21654,0.9675,0.20997
21666,0.97,0.20982
21684,0.955,0.2096
21696,0.97,0.20945
21711,0.9625,0.20926
21731,0.95,0.20901
21757,0.935,0.20869
21773,0.96,0.2085
21788,0.9625,0.20831
21806,0.955,0.20809
21827,0.9475,0.20783
21841,0.965,0.20766
21855,0.965,0.20749
21871,0.96,0.2073
21889,0.955,0.20708
21904,0.9625,0.20689
21927,0.9425,0.20662
21948,0.9475,0.20636
21963,0.9625,0.20618
21975,0.97,0.20603
21992,0.9575,0.20583
22007,0.9625,0.20565
22024,0.9575,0.20544
22045,0.9475,0.20519
22060,0.9625,0.20501
22073,0.9675,0.20485
22090,0.9575,0.20465
22116,0.935,0.20434
22134,0.955,0.20413
22147,0.9675,0.20397
22166,0.9525,0.20375
22181,0.9625,0.20357
22201,0.95,0.20333
22222,0.9475,0.20308
22244,0.945,0.20282
22265,0.9475,0.20257
22280,0.9625,0.2024
22297,0.9575,0.2022
22312,0.9625,0.20202
22328,0.96,0.20183
22348,0.95,0.2016
22367,0.9525,0.20138
22381,0.965,0.20121
22403,0.945,0.20096
22417,0.965,0.20079
22431,0.965,0.20063
22447,0.96,0.20045
22468,0.9475,0.2002
22486,0.955,0.19999
22506,0.95,0.19976
22533,0.9325,0.19945
22555,0.945,0.1992
22571,0.96,0.19902
22611,0.9,0.19856
22634,0.9425,0.19829
22655,0.9475,0.19805
22676,0.9475,0.19782
22693,0.9575,0.19762
22708,0.9625,0.19745
22725,0.9575,0.19726
22766,0.8975,0.1968
22787,0.9475,0.19656
22815,0.93,0.19624
22832,0.9575,0.19605
22846,0.965,0.1959
22860,0.965,0.19574
22873,0.9675,0.1956
22888,0.9625,0.19543
22903,0.9625,0.19526
22923,0.95,0.19504
22938,0.9625,0.19487
22959,0.9475,0.19464
22977,0.955,0.19444
22997,0.95,0.19422
23011,0.965,0.19406
23028,0.9575,0.19387
23043,0.9625,0.19371
23059,0.96,0.19353
23081,0.945,0.19329
23098,0.9575,0.1931
23119,0.9475,0.19287
23132,0.9675,0.19273
23147,0.9625,0.19257
23159,0.97,0.19244
23175,0.96,0.19226
23192,0.9575,0.19208
23212,0.95,0.19186
23227,0.9625,0.1917
23244,0.9575,0.19151
23260,0.96,0.19134
23275,0.9625,0.19118
23297,0.945,0.19094
23309,0.97,0.19081
23323,0.965,0.19066
23336,0.9675,0.19052
23351,0.9625,0.19036
23366,0.9625,0.1902
23380,0.965,0.19005
23395,0.9625,0.18989
23410,0.9625,0.18973
23426,0.96,0.18956
23441,0.9625,0.1894
23456,0.9625,0.18924
23469,0.9675,0.1891
23485,0.96,0.18893
23504,0.9525,0.18873
23517,0.9675,0.18859
23534,0.9575,0.18841
23547,0.9675,0.18828
23561,0.965,0.18813
23574,0.9675,0.18799
23590,0.96,0.18783
23604,0.965,0.18768
23621,0.9575,0.1875
23637,0.96,0.18733
23651,0.965,0.18719
23663,0.97,0.18706
23680,0.9575,0.18688
23697,0.9575,0.18671
23713,0.96,0.18654
23728,0.9625,0.18638
23740,0.97,0.18626
23754,0.965,0.18612
23769,0.9625,0.18596
23783,0.965,0.18582
23805,0.945,0.18559
23826,0.9475,0.18537
23840,0.965,0.18523
23860,0.95,0.18502
23881,0.9475,0.18481
23894,0.9675,0.18467
23910,0.96,0.18451
23931,0.9475,0.1843
23946,0.9625,0.18414
23965,0.9525,0.18395
23979,0.965,0.18381
23993,0.965,0.18367
24007,0.965,0.18352
24020,0.9675,0.18339
24037,0.9575,0.18322
24050,0.9675,0.18309
24062,0.97,0.18297
24076,0.965,0.18283
24091,0.9625,0.18268
24107,0.96,0.18252
24125,0.955,0.18234
24141,0.96,0.18217
24157,0.96,0.18201
24171,0.965,0.18187
24192,0.9475,0.18167
24207,0.9625,0.18152
24225,0.955,0.18134
24239,0.965,0.1812
24258,0.9525,0.18101
24272,0.965,0.18087
24288,0.96,0.18071
24305,0.9575,0.18054
24317,0.97,0.18043
24332,0.9625,0.18028
24352,0.95,0.18008
24372,0.95,0.17989
24384,0.97,0.17977
24398,0.965,0.17963
24415,0.9575,0.17946
24430,0.9625,0.17932
24446,0.96,0.17916
24459,0.9675,0.17903
24472,0.9675,0.17891
24484,0.97,0.17879
24499,0.9625,0.17865
24511,0.97,0.17853
24530,0.9525,0.17835
24545,0.9625,0.1782
24558,0.9675,0.17807
24570,0.97,0.17796
24583,0.9675,0.17783
24597,0.965,0.1777
24613,0.96,0.17754
24634,0.9475,0.17734
24650,0.96,0.17719
24667,0.9575,0.17703
24680,0.9675,0.1769
24699,0.9525,0.17672
24717,0.955,0.17655
24730,0.9675,0.17643
24743,0.9675,0.1763
24762,0.9525,0.17612
24776,0.965,0.17599
24788,0.97,0.17588
24805,0.9575,0.17572
24818,0.9675,0.17559
24832,0.965,0.17546
24844,0.97,0.17535
24858,0.965,0.17522
24872,0.965,0.17508
24885,0.9675,0.17496
24898,0.9675,0.17484
24911,0.9675,0.17472
24924,0.9675,0.1746
24937,0.9675,0.17447
24953,0.96,0.17433
24971,0.955,0.17416
24985,0.965,0.17403
25003,0.955,0.17386
25016,0.9675,0.17374
25031,0.9625,0.1736
25043,0.97,0.17349
25056,0.9675,0.17337
25068,0.97,0.17326
25083,0.9625,0.17312
25098,0.9625,0.17298
25123,0.9375,0.17275
25143,0.95,0.17257
25160,0.9575,0.17241
25174,0.965,0.17228
25187,0.9675,0.17216
25199,0.97,0.17205
25214,0.9625,0.17192
25226,0.97,0.17181
25240,0.965,0.17168
25253,0.9675,0.17156
25267,0.965,0.17144
25279,0.97,0.17133
25292,0.9675,0.17121
25309,0.9575,0.17105
25322,0.9675,0.17094
25340,0.955,0.17077
25353,0.9675,0.17066
25367,0.965,0.17053
25380,0.9675,0.17041
25394,0.965,0.17029
25408,0.965,0.17016
25422,0.965,0.17004
25434,0.97,0.16993
25446,0.97,0.16982
25462,0.96,0.16968
25479,0.9575,0.16953
25495,0.96,0.16939
25512,0.9575,0.16923
25536,0.94,0.16902
25553,0.9575,0.16887
25566,0.9675,0.16876
25586,0.95,0.16858
25600,0.965,0.16846
25612,0.97,0.16835
25624,0.97,0.16824
25637,0.9675,0.16813
25650,0.9675,0.16802
25663,0.9675,0.1679
25681,0.955,0.16774
25693,0.97,0.16764
25708,0.9625,0.16751
25722,0.965,0.16738
25734,0.97,0.16728
25750,0.96,0.16714
25765,0.9625,0.16701
25782,0.9575,0.16686
25797,0.9625,0.16673
25821,0.94,0.16652
25842,0.9475,0.16634
25856,0.965,0.16622
25898,0.895,0.16586
25929,0.9225,0.16559
25945,0.96,0.16546
25959,0.965,0.16534
25981,0.945,0.16515
25994,0.9675,0.16504
26021,0.9325,0.16481
26035,0.965,0.16469
26050,0.9625,0.16456
26064,0.965,0.16444
26076,0.97,0.16434
26092,0.96,0.16421
26107,0.9625,0.16408
26122,0.9625,0.16395
26137,0.9625,0.16383
26149,0.97,0.16373
26164,0.9625,0.1636
26177,0.9675,0.16349
26193,0.96,0.16336
26205,0.97,0.16326
26243,0.905,0.16294
26286,0.8925,0.16258
26300,0.965,0.16247
26320,0.95,0.1623
26335,0.9625,0.16218
26390,0.8625,0.16172
26405,0.9625,0.1616
26417,0.97,0.1615
26435,0.955,0.16135
26449,0.965,0.16124
26468,0.9525,0.16108
26486,0.955,0.16093
26501,0.9625,0.16081
26513,0.97,0.16071
26527,0.965,0.1606
26549,0.945,0.16042
26563,0.965,0.16031
26585,0.945,0.16013
26601,0.96,0.16
26619,0.955,0.15985
26631,0.97,0.15976
26648,0.9575,0.15962
26666,0.955,0.15948
26683,0.9575,0.15934
26701,0.955,0.15919
26726,0.9375,0.15899
26751,0.9375,0.15879
26764,0.9675,0.15869
26783,0.9525,0.15854
26798,0.9625,0.15842
26810,0.97,0.15832
26828,0.955,0.15818
26898,0.825,0.15763
26921,0.9425,0.15745
26960,0.9025,0.15714
26975,0.9625,0.15702
26987,0.97,0.15693
27001,0.965,0.15682
27025,0.94,0.15663
27037,0.97,0.15654
27052,0.9625,0.15642
27066,0.965,0.15631
27081,0.9625,0.1562
27101,0.95,0.15604
27121,0.95,0.15589
27136,0.9625,0.15577
27150,0.965,0.15566
27164,0.965,0.15556
27183,0.9525,0.15541
27197,0.965,0.1553
27213,0.96,0.15518
27225,0.97,0.15509
27239,0.965,0.15498
27257,0.955,0.15484
27270,0.9675,0.15474
27290,0.95,0.15459
27315,0.9375,0.1544
27332,0.9575,0.15427
27365,0.9175,0.15402
27379,0.965,0.15392
27394,0.9625,0.1538
27406,0.97,0.15371
27423,0.9575,0.15358
27437,0.965,0.15348
27449,0.97,0.15339
27464,0.9625,0.15328
27478,0.965,0.15317
27492,0.965,0.15307
27506,0.965,0.15296
27520,0.965,0.15286
27533,0.9675,0.15276
27545,0.97,0.15267
27563,0.955,0.15254
27576,0.9675,0.15244
27590,0.965,0.15234
27605,0.9625,0.15223
27620,0.9625,0.15211
27638,0.955,0.15198
27653,0.9625,0.15187
27666,0.9675,0.15177
27679,0.9675,0.15168
27692,0.9675,0.15158
27704,0.97,0.15149
27720,0.96,0.15138
27732,0.97,0.15129
27749,0.9575,0.15116
27767,0.955,0.15103
27781,0.965,0.15093
27795,0.965,0.15083
27808,0.9675,0.15073
27826,0.955,0.1506
27838,0.97,0.15052
27852,0.965,0.15041
27866,0.965,0.15031
27882,0.96,0.1502
27896,0.965,0.1501
27908,0.97,0.15001
27924,0.96,0.14989
27938,0.965,0.14979
27955,0.9575,0.14967
27974,0.9525,0.14953
27989,0.9625,0.14943
28003,0.965,0.14933
28024,0.9475,0.14918
28037,0.9675,0.14908
28050,0.9675,0.14899
28064,0.965,0.14889
28080,0.96,0.14878
28092,0.97,0.14869
28106,0.965,0.14859
28120,0.965,0.14849
28138,0.955,0.14837
28150,0.97,0.14828
28164,0.965,0.14818
28177,0.9675,0.14809
28190,0.9675,0.148
28203,0.9675,0.14791
28219,0.96,0.14779
28233,0.965,0.1477
28248,0.9625,0.14759
28268,0.95,0.14745
28280,0.97,0.14737
28295,0.9625,0.14726
28309,0.965,0.14716
28331,0.945,0.14701
28344,0.9675,0.14692
28357,0.9675,0.14683
28370,0.9675,0.14674
28384,0.965,0.14664
28396,0.97,0.14656
28410,0.965,0.14646
28432,0.945,0.14631
28444,0.97,0.14623
28459,0.9625,0.14613
28472,0.9675,0.14604
28485,0.9675,0.14595
28498,0.9675,0.14586
28514,0.96,0.14575
28530,0.96,0.14564
28549,0.9525,0.14551
28561,0.97,0.14543
28574,0.9675,0.14534
28589,0.9625,0.14524
28603,0.965,0.14514
28615,0.97,0.14506
28630,0.9625,0.14496
28644,0.965,0.14486
28658,0.965,0.14477
28672,0.965,0.14467
28684,0.97,0.14459
28700,0.96,0.14448
28714,0.965,0.14439
28731,0.9575,0.14428
28743,0.97,0.1442
28761,0.955,0.14407
28774,0.9675,0.14399
28788,0.965,0.14389
28800,0.97,0.14381
28814,0.965,0.14372
28828,0.965,0.14363
28842,0.965,0.14353
28857,0.9625,0.14343
28875,0.955,0.14331
28891,0.96,0.14321
28906,0.9625,0.14311
28923,0.9575,0.143
28937,0.965,0.1429
28954,0.9575,0.14279
28973,0.9525,0.14267
28988,0.9625,0.14257
29006,0.955,0.14245
29018,0.97,0.14237
29036,0.955,0.14225
29054,0.955,0.14214
29066,0.97,0.14206
29079,0.9675,0.14197
29093,0.965,0.14188
29105,0.97,0.1418
29124,0.9525,0.14168
29140,0.96,0.14158
29154,0.965,0.14148
29175,0.9475,0.14135
29193,0.955,0.14123
29210,0.9575,0.14112
29223,0.9675,0.14104
29241,0.955,0.14092
29255,0.965,0.14083
29267,0.97,0.14076
29281,0.965,0.14067
29294,0.9675,0.14058
29307,0.9675,0.1405
29320,0.9675,0.14042
29334,0.965,0.14033
29354,0.95,0.1402
29367,0.9675,0.14012
29390,0.9425,0.13997
29402,0.97,0.1399
29415,0.9675,0.13981
29430,0.9625,0.13972
29444,0.965,0.13963
29464,0.95,0.1395
29476,0.97,0.13943
29490,0.965,0.13934
29507,0.9575,0.13923
29530,0.9425,0.13909
29552,0.945,0.13895
29571,0.9525,0.13883
29583,0.97,0.13876
29599,0.96,0.13866
29611,0.97,0.13858
29623,0.97,0.13851
29640,0.9575,0.1384
29655,0.9625,0.13831
29667,0.97,0.13823
29679,0.97,0.13816
29691,0.97,0.13809
29705,0.965,0.138
29720,0.9625,0.13791
29736,0.96,0.13781
29750,0.965,0.13772
29763,0.9675,0.13764
29775,0.97,0.13757
29787,0.97,0.1375
29802,0.9625,0.1374
29814,0.97,0.13733
29827,0.9675,0.13725
29840,0.9675,0.13717
29858,0.955,0.13706
29870,0.97,0.13699
29888,0.955,0.13688
29902,0.965,0.13679
29916,0.965,0.13671
29929,0.9675,0.13663
29942,0.9675,0.13655
29958,0.96,0.13645
29974,0.96,0.13636
29988,0.965,0.13627
30001,0.9675,0.1362
30014,0.9675,0.13612
30026,0.97,0.13604
30039,0.9675,0.13597
30053,0.965,0.13588
30067,0.965,0.1358
30084,0.9575,0.1357
30098,0.965,0.13561
30114,0.96,0.13552
30128,0.965,0.13543
30141,0.9675,0.13536
30153,0.97,0.13529
30168,0.9625,0.1352
30180,0.97,0.13513
30198,0.955,0.13502
30211,0.9675,0.13494
30225,0.965,0.13486
30242,0.9575,0.13476
30255,0.9675,0.13468
30271,0.96,0.13459
30283,0.97,0.13452
30296,0.9675,0.13444
30308,0.97,0.13437
30323,0.9625,0.13428
30336,0.9675,0.13421
30349,0.9675,0.13413
30367,0.955,0.13403
30381,0.965,0.13395
30394,0.9675,0.13387
30412,0.955,0.13377
30428,0.96,0.13367
30455,0.9325,0.13352
30468,0.9675,0.13344
30488,0.95,0.13333
30501,0.9675,0.13325
30514,0.9675,0.13318
30526,0.97,0.13311
30539,0.9675,0.13303
30551,0.97,0.13296
30565,0.965,0.13288
30578,0.9675,0.13281
30590,0.97,0.13274
30610,0.95,0.13263
30624,0.965,0.13255
30638,0.965,0.13247
30652,0.965,0.13239
30666,0.965,0.13231
30680,0.965,0.13223
30693,0.9675,0.13215
30709,0.96,0.13206
30725,0.96,0.13197
30742,0.9575,0.13188
30755,0.9675,0.1318
30768,0.9675,0.13173
30786,0.955,0.13163
30803,0.9575,0.13153
30822,0.9525,0.13143
30837,0.9625,0.13134
30851,0.965,0.13126
30871,0.95,0.13115
30884,0.9675,0.13108
30896,0.97,0.13101
30911,0.9625,0.13093
30923,0.97,0.13086
30937,0.965,0.13078
30949,0.97,0.13072
30961,0.97,0.13065
30974,0.9675,0.13058
30988,0.965,0.1305
31001,0.9675,0.13043
31013,0.97,0.13036
31025,0.97,0.1303
31037,0.97,0.13023
31051,0.965,0.13016
31065,0.965,0.13008
31082,0.9575,0.12999
31095,0.9675,0.12991
31111,0.96,0.12983
31125,0.965,0.12975
31140,0.9625,0.12967
31152,0.97,0.1296
31164,0.97,0.12954
31178,0.965,0.12946
31214,0.91,0.12927
31228,0.965,0.12919
31242,0.965,0.12911
31255,0.9675,0.12904
31271,0.96,0.12896
31290,0.9525,0.12886
31307,0.9575,0.12876
31319,0.97,0.1287
31334,0.9625,0.12862
31346,0.97,0.12856
31360,0.965,0.12848
31372,0.97,0.12842
31384,0.97,0.12835
31398,0.965,0.12828
31412,0.965,0.1282
31425,0.9675,0.12813
31438,0.9675,0.12806
31452,0.965,0.12799
31464,0.97,0.12793
31476,0.97,0.12786
31490,0.965,0.12779
31502,0.97,0.12773
31525,0.9425,0.1276
31538,0.9675,0.12754
31557,0.9525,0.12744
31595,0.905,0.12724
31607,0.97,0.12717
31621,0.965,0.1271
31634,0.9675,0.12703
31646,0.97,0.12697
31659,0.9675,0.1269
31671,0.97,0.12684
31683,0.97,0.12678
31695,0.97,0.12671
31708,0.9675,0.12665
31725,0.9575,0.12656
31737,0.97,0.1265
31751,0.965,0.12642
31783,0.92,0.12626
31829,0.885,0.12602
31845,0.96,0.12594
31872,0.9325,0.1258
31892,0.95,0.1257
31905,0.9675,0.12563
31917,0.97,0.12557
31929,0.97,0.12551
31947,0.955,0.12542
31961,0.965,0.12535
31974,0.9675,0.12528
31999,0.9375,0.12516
32015,0.96,0.12508
32039,0.94,0.12495
32051,0.97,0.12489
32063,0.97,0.12483
32078,0.9625,0.12476
32091,0.9675,0.12469
32103,0.97,0.12463
32118,0.9625,0.12456
32133,0.9625,0.12448
32152,0.9525,0.12439
32173,0.9475,0.12428
32186,0.9675,0.12422
32200,0.965,0.12415
32214,0.965,0.12408
32226,0.97,0.12402
32239,0.9675,0.12395
32256,0.9575,0.12387
32271,0.9625,0.1238
32284,0.9675,0.12373
32297,0.9675,0.12367
32313,0.96,0.12359
32327,0.965,0.12352
32341,0.965,0.12345
32358,0.9575,0.12337
32373,0.9625,0.12329
32387,0.965,0.12323
32404,0.9575,0.12314
32417,0.9675,0.12308
32430,0.9675,0.12302
32445,0.9625,0.12294
32457,0.97,0.12288
32469,0.97,0.12283
32483,0.965,0.12276
32501,0.955,0.12267
32515,0.965,0.1226
32527,0.97,0.12254
32539,0.97,0.12249
32554,0.9625,0.12241
32568,0.965,0.12235
32580,0.97,0.12229
32606,0.935,0.12216
32636,0.925,0.12202
32649,0.9675,0.12196
32673,0.94,0.12184
32685,0.97,0.12179
32699,0.965,0.12172
32712,0.9675,0.12166
32724,0.97,0.1216
32736,0.97,0.12154
32749,0.9675,0.12148
32764,0.9625,0.12141
32776,0.97,0.12135
32791,0.9625,0.12128
32807,0.96,0.12121
32823,0.96,0.12113
32839,0.96,0.12106
32851,0.97,0.121
32863,0.97,0.12094
32875,0.97,0.12089
32887,0.97,0.12083
32900,0.9675,0.12077
32914,0.965,0.12071
32927,0.9675,0.12064
32940,0.9675,0.12058
32956,0.96,0.12051
32969,0.9675,0.12045
32981,0.97,0.12039
32998,0.9575,0.12031
33012,0.965,0.12025
33024,0.97,0.12019
33037,0.9675,0.12013
33050,0.9675,0.12007
33063,0.9675,0.12001
33079,0.96,0.11994
33092,0.9675,0.11988
33106,0.965,0.11982
33120,0.965,0.11975
33132,0.97,0.1197
33148,0.96,0.11962
33161,0.9675,0.11956
33178,0.9575,0.11949
33191,0.9675,0.11943
33204,0.9675,0.11937
33217,0.9675,0.11931
33236,0.9525,0.11922
33249,0.9675,0.11916
33263,0.965,0.1191
33276,0.9675,0.11904
33290,0.965,0.11898
33302,0.97,0.11892
33315,0.9675,0.11886
33329,0.965,0.1188
33342,0.9675,0.11874
33360,0.955,0.11866
33376,0.96,0.11859
33389,0.9675,0.11853
33401,0.97,0.11848
33414,0.9675,0.11842
