steps,rewards,epsilon
23630,0.95,0.18741
23653,0.9425,0.18717
23683,0.925,0.18685
23726,0.8925,0.18641
23813,0.7825,0.18551
23859,0.885,0.18503
24219,0.0,0.1814
24309,0.775,0.18051
24335,0.935,0.18025
24388,0.8675,0.17973
24479,0.7725,0.17884
24498,0.9525,0.17866
24583,0.7875,0.17783
24609,0.935,0.17758
24624,0.9625,0.17744
24640,0.96,0.17729
24683,0.8925,0.17687
24713,0.925,0.17659
24734,0.9475,0.17639
24750,0.96,0.17624
24766,0.96,0.17608
24792,0.935,0.17584
24808,0.96,0.17569
24833,0.9375,0.17545
24849,0.96,0.1753
24865,0.96,0.17515
24881,0.96,0.175
24896,0.9625,0.17486
24913,0.9575,0.1747
24931,0.955,0.17453
24950,0.9525,0.17435
24969,0.9525,0.17418
24989,0.95,0.17399
25003,0.965,0.17386
25022,0.9525,0.17368
25037,0.9625,0.17354
25056,0.9525,0.17337
25073,0.9575,0.17321
25089,0.96,0.17306
25107,0.955,0.1729
25125,0.955,0.17273
25142,0.9575,0.17258
25167,0.9375,0.17235
25213,0.885,0.17193
25228,0.9625,0.17179
25245,0.9575,0.17164
25268,0.9425,0.17143
25289,0.9475,0.17124
25306,0.9575,0.17108
25322,0.96,0.17094
25338,0.96,0.17079
25359,0.9475,0.1706
25374,0.9625,0.17047
25393,0.9525,0.1703
25408,0.9625,0.17016
25425,0.9575,0.17001
25441,0.96,0.16987
25460,0.9525,0.1697
25476,0.96,0.16955
25510,0.915,0.16925
25544,0.915,0.16895
25576,0.92,0.16867
25602,0.935,0.16844
25669,0.8325,0.16785
25700,0.9225,0.16758
25769,0.8275,0.16698
25785,0.96,0.16684
25806,0.9475,0.16665
25823,0.9575,0.16651
25859,0.91,0.1662
25878,0.9525,0.16603
25902,0.94,0.16583
25927,0.9375,0.16561
25950,0.9425,0.16541
25978,0.93,0.16518
25996,0.955,0.16502
26051,0.8625,0.16455
26068,0.9575,0.16441
26085,0.9575,0.16427
26105,0.95,0.1641
26119,0.965,0.16398
26136,0.9575,0.16384
26154,0.955,0.16368
26170,0.96,0.16355
26189,0.9525,0.16339
26207,0.955,0.16324
26225,0.955,0.16309
26239,0.965,0.16297
26259,0.95,0.16281
26276,0.9575,0.16266
26310,0.915,0.16238
26329,0.9525,0.16222
26357,0.93,0.16199
26399,0.895,0.16165
26417,0.955,0.1615
26435,0.955,0.16135
26449,0.965,0.16124
26465,0.96,0.16111
26485,0.95,0.16094
26499,0.965,0.16083
26517,0.955,0.16068
26531,0.965,0.16057
26545,0.965,0.16045
26561,0.96,0.16032
26576,0.9625,0.1602
26592,0.96,0.16007
26611,0.9525,0.15992
26628,0.9575,0.15978
26648,0.95,0.15962
26667,0.9525,0.15947
26690,0.9425,0.15928
26709,0.9525,0.15913
26729,0.95,0.15897
26755,0.935,0.15876
26773,0.955,0.15862
26789,0.96,0.15849
26805,0.96,0.15836
26832,0.9325,0.15815
26850,0.955,0.15801
26868,0.955,0.15787
26890,0.945,0.15769
26912,0.945,0.15752
26928,0.96,0.15739
26944,0.96,0.15727
26960,0.96,0.15714
26975,0.9625,0.15702
26989,0.965,0.15691
27007,0.955,0.15677
27023,0.96,0.15665
27038,0.9625,0.15653
27052,0.965,0.15642
27068,0.96,0.1563
27085,0.9575,0.15617
27101,0.96,0.15604
27119,0.955,0.1559
27135,0.96,0.15578
27155,0.95,0.15563
27171,0.96,0.1555
27188,0.9575,0.15537
27209,0.9475,0.15521
27232,0.9425,0.15503
27248,0.96,0.15491
27265,0.9575,0.15478
27287,0.945,0.15461
27340,0.8675,0.15421
27375,0.9125,0.15395
27393,0.955,0.15381
27422,0.9275,0.15359
27462,0.9,0.15329
27483,0.9475,0.15313
27504,0.9475,0.15298
27533,0.9275,0.15276
27550,0.9575,0.15263
27568,0.955,0.1525
27586,0.955,0.15237
27606,0.95,0.15222
27621,0.9625,0.15211
27638,0.9575,0.15198
27682,0.89,0.15166
27698,0.96,0.15154
27716,0.955,0.15141
27732,0.96,0.15129
27747,0.9625,0.15118
27762,0.9625,0.15107
27776,0.965,0.15097
27790,0.965,0.15087
27808,0.955,0.15073
27822,0.965,0.15063
27838,0.96,0.15052
27861,0.9425,0.15035
27878,0.9575,0.15023
27896,0.955,0.1501
27912,0.96,0.14998
27927,0.9625,0.14987
27941,0.965,0.14977
27958,0.9575,0.14965
27974,0.96,0.14953
27994,0.95,0.14939
28010,0.96,0.14928
28030,0.95,0.14913
28046,0.96,0.14902
28065,0.9525,0.14888
28080,0.9625,0.14878
28098,0.955,0.14865
28115,0.9575,0.14853
28136,0.9475,0.14838
28156,0.95,0.14824
28172,0.96,0.14813
28193,0.9475,0.14798
28211,0.955,0.14785
28226,0.9625,0.14774
28244,0.955,0.14762
28260,0.96,0.14751
28274,0.965,0.14741
28290,0.96,0.1473
28304,0.965,0.1472
28320,0.96,0.14709
28335,0.9625,0.14698
28351,0.96,0.14687
28370,0.9525,0.14674
28387,0.9575,0.14662
28403,0.96,0.14651
28419,0.96,0.1464
28435,0.96,0.14629
28450,0.9625,0.14619
28466,0.96,0.14608
28484,0.955,0.14595
28499,0.9625,0.14585
28513,0.965,0.14575
28529,0.96,0.14565
28549,0.95,0.14551
28565,0.96,0.1454
28580,0.9625,0.1453
28595,0.9625,0.1452
28619,0.94,0.14503
28642,0.9425,0.14488
28658,0.96,0.14477
28672,0.965,0.14467
28687,0.9625,0.14457
28706,0.9525,0.14444
28722,0.96,0.14434
28741,0.9525,0.14421
28764,0.9425,0.14405
28778,0.965,0.14396
28795,0.9575,0.14385
28809,0.965,0.14375
28827,0.955,0.14363
28842,0.9625,0.14353
28860,0.955,0.14341
28877,0.9575,0.1433
28893,0.96,0.14319
28910,0.9575,0.14308
28926,0.96,0.14298
28943,0.9575,0.14286
28957,0.965,0.14277
28971,0.965,0.14268
28987,0.96,0.14257
29002,0.9625,0.14248
29017,0.9625,0.14238
29034,0.9575,0.14227
29062,0.93,0.14208
29077,0.9625,0.14199
29091,0.965,0.14189
29125,0.915,0.14167
29147,0.945,0.14153
29162,0.9625,0.14143
29178,0.96,0.14133
29194,0.96,0.14123
29210,0.96,0.14112
29226,0.96,0.14102
29241,0.9625,0.14092
29258,0.9575,0.14081
29277,0.9525,0.14069
29294,0.9575,0.14058
29311,0.9575,0.14047
29329,0.955,0.14036
29343,0.965,0.14027
29358,0.9625,0.14017
29376,0.955,0.14006
29392,0.96,0.13996
29408,0.96,0.13986
29425,0.9575,0.13975
29440,0.9625,0.13965
29454,0.965,0.13957
29469,0.9625,0.13947
29484,0.9625,0.13938
29500,0.96,0.13928
29523,0.9425,0.13913
29539,0.96,0.13903
29557,0.955,0.13892
29572,0.9625,0.13883
29588,0.96,0.13873
29604,0.96,0.13863
29619,0.9625,0.13853
29638,0.9525,0.13841
29657,0.9525,0.1383
29671,0.965,0.13821
29685,0.965,0.13812
29701,0.96,0.13802
29718,0.9575,0.13792
29734,0.96,0.13782
29756,0.945,0.13769
29776,0.95,0.13756
29790,0.965,0.13748
29808,0.955,0.13737
29823,0.9625,0.13727
29840,0.9575,0.13717
29854,0.965,0.13709
29871,0.9575,0.13698
29887,0.96,0.13688
29901,0.965,0.1368
29917,0.96,0.1367
29933,0.96,0.13661
29947,0.965,0.13652
29962,0.9625,0.13643
29977,0.9625,0.13634
29997,0.95,0.13622
30012,0.9625,0.13613
30026,0.965,0.13604
30043,0.9575,0.13594
30062,0.9525,0.13583
30076,0.965,0.13575
30090,0.965,0.13566
30104,0.965,0.13558
30118,0.965,0.13549
30132,0.965,0.13541
30147,0.9625,0.13532
30163,0.96,0.13523
30184,0.9475,0.1351
30200,0.96,0.13501
30215,0.9625,0.13492
30229,0.965,0.13484
30250,0.9475,0.13471
30264,0.965,0.13463
30279,0.9625,0.13454
30294,0.9625,0.13445
30310,0.96,0.13436
30325,0.9625,0.13427
30344,0.9525,0.13416
30363,0.9525,0.13405
30377,0.965,0.13397
30391,0.965,0.13389
30407,0.96,0.13379
30426,0.9525,0.13368
30448,0.945,0.13356
30464,0.96,0.13346
30478,0.965,0.13338
30496,0.955,0.13328
30515,0.9525,0.13317
30535,0.95,0.13305
30551,0.96,0.13296
30569,0.955,0.13286
30586,0.9575,0.13276
30601,0.9625,0.13268
30615,0.965,0.1326
30629,0.965,0.13252
30646,0.9575,0.13242
30669,0.9425,0.13229
30684,0.9625,0.1322
30701,0.9575,0.13211
30715,0.965,0.13203
30736,0.9475,0.13191
30751,0.9625,0.13183
30767,0.96,0.13174
30783,0.96,0.13164
30799,0.96,0.13156
30813,0.965,0.13148
30830,0.9575,0.13138
30848,0.955,0.13128
30863,0.9625,0.1312
30883,0.95,0.13109
30897,0.965,0.13101
30911,0.965,0.13093
30927,0.96,0.13084
30941,0.965,0.13076
30957,0.96,0.13067
30973,0.96,0.13059
30989,0.96,0.1305
31003,0.965,0.13042
31021,0.955,0.13032
31037,0.96,0.13023
31053,0.96,0.13014
31069,0.96,0.13006
31085,0.96,0.12997
31100,0.9625,0.12989
31117,0.9575,0.12979
31134,0.9575,0.1297
31151,0.9575,0.12961
31166,0.9625,0.12953
31185,0.9525,0.12942
31202,0.9575,0.12933
31229,0.9325,0.12919
31251,0.945,0.12907
31270,0.9525,0.12896
31284,0.965,0.12889
31298,0.965,0.12881
31321,0.9425,0.12869
31342,0.9475,0.12858
31357,0.9625,0.1285
31373,0.96,0.12841
31387,0.965,0.12834
31401,0.965,0.12826
31422,0.9475,0.12815
31437,0.9625,0.12807
31453,0.96,0.12798
31474,0.9475,0.12787
31495,0.9475,0.12776
31511,0.96,0.12768
31525,0.965,0.1276
31542,0.9575,0.12751
31562,0.95,0.12741
31576,0.965,0.12734
31594,0.955,0.12724
31608,0.965,0.12717
31622,0.965,0.12709
31636,0.965,0.12702
31650,0.965,0.12695
31665,0.9625,0.12687
31683,0.955,0.12678
31701,0.955,0.12668
31716,0.9625,0.12661
31731,0.9625,0.12653
31748,0.9575,0.12644
31765,0.9575,0.12635
31782,0.9575,0.12626
31796,0.965,0.12619
31812,0.96,0.12611
31830,0.955,0.12602
31844,0.965,0.12595
31862,0.955,0.12585
31879,0.9575,0.12577
31895,0.96,0.12568
31910,0.9625,0.12561
31929,0.9525,0.12551
31946,0.9575,0.12542
31963,0.9575,0.12534
31977,0.965,0.12527
31995,0.955,0.12518
32012,0.9575,0.12509
32028,0.96,0.12501
32044,0.96,0.12493
32063,0.9525,0.12483
32077,0.965,0.12476
32092,0.9625,0.12469
32108,0.96,0.12461
32123,0.9625,0.12453
32140,0.9575,0.12445
32156,0.96,0.12437
32171,0.9625,0.12429
32186,0.9625,0.12422
32200,0.965,0.12415
32221,0.9475,0.12404
32236,0.9625,0.12397
32254,0.955,0.12388
32269,0.9625,0.12381
32283,0.965,0.12374
32300,0.9575,0.12365
32314,0.965,0.12358
32333,0.9525,0.12349
32351,0.955,0.1234
32368,0.9575,0.12332
32383,0.9625,0.12325
32397,0.965,0.12318
32411,0.965,0.12311
32427,0.96,0.12303
32441,0.965,0.12296
32458,0.9575,0.12288
32545,0.7825,0.12246
32561,0.96,0.12238
32579,0.955,0.12229
32594,0.9625,0.12222
32614,0.95,0.12213
32628,0.965,0.12206
32642,0.965,0.12199
32657,0.9625,0.12192
32675,0.955,0.12183
32697,0.945,0.12173
32715,0.955,0.12164
32732,0.9575,0.12156
32749,0.9575,0.12148
32764,0.9625,0.12141
32779,0.9625,0.12134
32794,0.9625,0.12127
32811,0.9575,0.12119
32829,0.955,0.1211
32844,0.9625,0.12103
32861,0.9575,0.12095
32875,0.965,0.12089
32890,0.9625,0.12082
32906,0.96,0.12074
32921,0.9625,0.12067
32937,0.96,0.1206
32952,0.9625,0.12053
32970,0.955,0.12044
32991,0.9475,0.12035
33007,0.96,0.12027
33022,0.9625,0.1202
33037,0.9625,0.12013
33054,0.9575,0.12006
33072,0.955,0.11997
33089,0.9575,0.11989
33105,0.96,0.11982
33119,0.965,0.11976
33137,0.955,0.11967
33152,0.9625,0.1196
33168,0.96,0.11953
33187,0.9525,0.11944
33204,0.9575,0.11937
33218,0.965,0.1193
33235,0.9575,0.11923
33249,0.965,0.11916
33263,0.965,0.1191
33283,0.95,0.11901
33301,0.955,0.11893
33319,0.955,0.11885
33335,0.96,0.11877
33352,0.9575,0.1187
33373,0.9475,0.1186
33390,0.9575,0.11853
33405,0.9625,0.11846
33419,0.965,0.1184
33440,0.9475,0.1183
33457,0.9575,0.11823
33474,0.9575,0.11815
33495,0.9475,0.11806
33509,0.965,0.118
33528,0.9525,0.11791
33543,0.9625,0.11785
33559,0.96,0.11777
33573,0.965,0.11771
33589,0.96,0.11764
33611,0.945,0.11755
33625,0.965,0.11748
33639,0.965,0.11742
33657,0.955,0.11734
33674,0.9575,0.11727
33689,0.9625,0.1172
33709,0.95,0.11712
33724,0.9625,0.11705
33742,0.955,0.11697
33758,0.96,0.1169
33775,0.9575,0.11683
33792,0.9575,0.11676
33806,0.965,0.11669
33827,0.9475,0.1166
33844,0.9575,0.11653
33865,0.9475,0.11644
33879,0.965,0.11638
33901,0.945,0.11629
33918,0.9575,0.11621
33935,0.9575,0.11614
33950,0.9625,0.11608
33967,0.9575,0.116
33987,0.95,0.11592
34005,0.955,0.11584
34019,0.965,0.11578
34038,0.9525,0.1157
34054,0.96,0.11563
34070,0.96,0.11557
34085,0.9625,0.1155
34099,0.965,0.11544
34113,0.965,0.11538
34128,0.9625,0.11532
34144,0.96,0.11525
34163,0.9525,0.11517
34180,0.9575,0.1151
34196,0.96,0.11504
34210,0.965,0.11498
34224,0.965,0.11492
34243,0.9525,0.11484
34257,0.965,0.11478
34276,0.9525,0.1147
34291,0.9625,0.11464
34305,0.965,0.11458
34319,0.965,0.11452
34334,0.9625,0.11446
34352,0.955,0.11439
34369,0.9575,0.11432
34386,0.9575,0.11425
34403,0.9575,0.11418
34422,0.9525,0.1141
34438,0.96,0.11404
34454,0.96,0.11397
34469,0.9625,0.11391
34483,0.965,0.11385
34499,0.96,0.11379
34517,0.955,0.11371
34531,0.965,0.11366
34547,0.96,0.11359
34562,0.9625,0.11353
34576,0.965,0.11347
34595,0.9525,0.1134
34612,0.9575,0.11333
34628,0.96,0.11326
34645,0.9575,0.1132
34659,0.965,0.11314
34676,0.9575,0.11307
34695,0.9525,0.11299
34711,0.96,0.11293
34732,0.9475,0.11285
34749,0.9575,0.11278
34764,0.9625,0.11272
34778,0.965,0.11266
34792,0.965,0.11261
34812,0.95,0.11253
34828,0.96,0.11247
34842,0.965,0.11241
34857,0.9625,0.11235
34875,0.955,0.11228
34892,0.9575,0.11221
34906,0.965,0.11216
34921,0.9625,0.1121
34935,0.965,0.11204
34949,0.965,0.11199
34966,0.9575,0.11192
34982,0.96,0.11186
34997,0.9625,0.1118
35011,0.965,0.11175
35036,0.9375,0.11165
35058,0.945,0.11156
35072,0.965,0.11151
35087,0.9625,0.11145
35105,0.955,0.11138
35119,0.965,0.11133
35135,0.96,0.11127
35151,0.96,0.1112
35165,0.965,0.11115
35182,0.9575,0.11109
35196,0.965,0.11103
35216,0.95,0.11096
35231,0.9625,0.1109
35246,0.9625,0.11084
35263,0.9575,0.11078
35282,0.9525,0.1107
35296,0.965,0.11065
35311,0.9625,0.11059
35325,0.965,0.11054
35344,0.9525,0.11047
35362,0.955,0.1104
35377,0.9625,0.11034
35391,0.965,0.11029
35406,0.9625,0.11023
35421,0.9625,0.11018
35435,0.965,0.11013
35452,0.9575,0.11006
35467,0.9625,0.11001
35481,0.965,0.10995
35496,0.9625,0.1099
35511,0.9625,0.10984
35525,0.965,0.10979
35539,0.965,0.10974
35556,0.9575,0.10967
35570,0.965,0.10962
35586,0.96,0.10956
35604,0.955,0.1095
35619,0.9625,0.10944
35639,0.95,0.10937
35657,0.955,0.1093
35673,0.96,0.10924
35693,0.95,0.10917
35711,0.955,0.1091
35730,0.9525,0.10903
35747,0.9575,0.10897
35763,0.96,0.10891
35778,0.9625,0.10886
35795,0.9575,0.10879
35815,0.95,0.10872
35829,0.965,0.10867
35845,0.96,0.10861
35861,0.96,0.10856
35875,0.965,0.1085
35892,0.9575,0.10844
35906,0.965,0.10839
35925,0.9525,0.10832
35939,0.965,0.10827
35954,0.9625,0.10822
35971,0.9575,0.10816
35988,0.9575,0.1081
36006,0.955,0.10803
36020,0.965,0.10798
36034,0.965,0.10793
36048,0.965,0.10788
36064,0.96,0.10783
36078,0.965,0.10778
36095,0.9575,0.10772
36113,0.955,0.10765
36129,0.96,0.1076
36145,0.96,0.10754
36162,0.9575,0.10748
36179,0.9575,0.10742
36196,0.9575,0.10736
36210,0.965,0.10731
36224,0.965,0.10726
36238,0.965,0.10721
36254,0.96,0.10716
36270,0.96,0.1071
36284,0.965,0.10705
36299,0.9625,0.107
36313,0.965,0.10695
36334,0.9475,0.10688
36352,0.955,0.10682
36366,0.965,0.10677
36382,0.96,0.10671
36397,0.9625,0.10666
36411,0.965,0.10661
36426,0.9625,0.10656
36440,0.965,0.10651
36456,0.96,0.10646
36470,0.965,0.10641
36485,0.9625,0.10636
36499,0.965,0.10631
36518,0.9525,0.10624
36533,0.9625,0.10619
36548,0.9625,0.10614
36563,0.9625,0.10609
36581,0.955,0.10603
36596,0.9625,0.10598
36611,0.9625,0.10593
36628,0.9575,0.10587
36642,0.965,0.10582
36656,0.965,0.10578
36671,0.9625,0.10573
36686,0.9625,0.10568
36700,0.965,0.10563
36714,0.965,0.10558
36731,0.9575,0.10552
36748,0.9575,0.10547
36765,0.9575,0.10541
36781,0.96,0.10536
36796,0.9625,0.10531
36815,0.9525,0.10524
36830,0.9625,0.10519
36844,0.965,0.10515
36858,0.965,0.1051
36877,0.9525,0.10504
36894,0.9575,0.10498
36911,0.9575,0.10492
36925,0.965,0.10488
36940,0.9625,0.10483
36954,0.965,0.10478
36968,0.965,0.10474
36982,0.965,0.10469
36997,0.9625,0.10464
37012,0.9625,0.10459
37034,0.945,0.10452
37049,0.9625,0.10447
37063,0.965,0.10443
37078,0.9625,0.10438
37093,0.9625,0.10433
37109,0.96,0.10428
37128,0.9525,0.10421
37147,0.9525,0.10415
37161,0.965,0.10411
37177,0.96,0.10406
37192,0.9625,0.10401
37208,0.96,0.10396
37227,0.9525,0.1039
37241,0.965,0.10385
37257,0.96,0.1038
37273,0.96,0.10375
37288,0.9625,0.1037
37309,0.9475,0.10363
37327,0.955,0.10358
37343,0.96,0.10352
37361,0.955,0.10347
37379,0.955,0.10341
37396,0.9575,0.10336
37411,0.9625,0.10331
37426,0.9625,0.10326
37446,0.95,0.1032
37461,0.9625,0.10315
37477,0.96,0.1031
37492,0.9625,0.10305
37507,0.9625,0.10301
37525,0.955,0.10295
37539,0.965,0.10291
37556,0.9575,0.10285
37572,0.96,0.1028
37590,0.955,0.10275
37607,0.9575,0.10269
37622,0.9625,0.10265
37638,0.96,0.1026
37652,0.965,0.10255
37669,0.9575,0.1025
37687,0.955,0.10245
37701,0.965,0.1024
37716,0.9625,0.10236
37735,0.9525,0.1023
37751,0.96,0.10225
37772,0.9475,0.10218
37787,0.9625,0.10214
37804,0.9575,0.10209
37819,0.9625,0.10204
37834,0.9625,0.102
37848,0.965,0.10195
37864,0.96,0.1019
37879,0.9625,0.10186
37896,0.9575,0.10181
37910,0.965,0.10176
37926,0.96,0.10172
37942,0.96,0.10167
37957,0.9625,0.10162
37972,0.9625,0.10158
37989,0.9575,0.10153
38003,0.965,0.10148
38017,0.965,0.10144
38038,0.9475,0.10138
38060,0.945,0.10131
38075,0.9625,0.10127
38090,0.9625,0.10122
38105,0.9625,0.10118
38120,0.9625,0.10113
38135,0.9625,0.10109
38149,0.965,0.10105
38173,0.94,0.10098
38190,0.9575,0.10093
38204,0.965,0.10089
38218,0.965,0.10084
38241,0.9425,0.10078
38257,0.96,0.10073
38273,0.96,0.10068
38288,0.9625,0.10064
38303,0.9625,0.10059
38318,0.9625,0.10055
38336,0.955,0.1005
38351,0.9625,0.10045
38368,0.9575,0.1004
38383,0.9625,0.10036
38397,0.965,0.10032
38413,0.96,0.10027
38429,0.96,0.10023
38444,0.9625,0.10018
38464,0.95,0.10013
38478,0.965,0.10009
38492,0.965,0.10005
38507,0.9625,0.1
38521,0.965,0.09996
38535,0.965,0.09992
38549,0.965,0.09988
38567,0.955,0.09983
38581,0.965,0.09979
38595,0.965,0.09975
38610,0.9625,0.09971
38628,0.955,0.09966
38643,0.9625,0.09961
38657,0.965,0.09957
38674,0.9575,0.09953
38690,0.96,0.09948
38704,0.965,0.09944
38718,0.965,0.0994
38733,0.9625,0.09936
38751,0.955,0.09931
38765,0.965,0.09927
38779,0.965,0.09923
38793,0.965,0.09919
38807,0.965,0.09915
38822,0.9625,0.09911
38836,0.965,0.09907
38855,0.9525,0.09902
38869,0.965,0.09898
38886,0.9575,0.09893
38903,0.9575,0.09888
38921,0.955,0.09883
38935,0.965,0.09879
38949,0.965,0.09876
38967,0.955,0.09871
38984,0.9575,0.09866
39000,0.96,0.09862
39014,0.965,0.09858
39028,0.965,0.09854
39044,0.96,0.09849
39061,0.9575,0.09845
39077,0.96,0.0984
39094,0.9575,0.09836
39108,0.965,0.09832
39122,0.965,0.09828
39137,0.9625,0.09824
39153,0.96,0.0982
39171,0.955,0.09815
39185,0.965,0.09811
39199,0.965,0.09807
39219,0.95,0.09802
39236,0.9575,0.09797
39250,0.965,0.09793
39264,0.965,0.0979
39280,0.96,0.09785
39296,0.96,0.09781
39311,0.9625,0.09777
39327,0.96,0.09773
39344,0.9575,0.09768
39360,0.96,0.09764
39375,0.9625,0.0976
39390,0.9625,0.09756
39406,0.96,0.09752
39424,0.955,0.09747
39439,0.9625,0.09743
39453,0.965,0.09739
39467,0.965,0.09735
39483,0.96,0.09731
39498,0.9625,0.09727
39513,0.9625,0.09723
39527,0.965,0.0972
39543,0.96,0.09715
39559,0.96,0.09711
39578,0.9525,0.09706
39594,0.96,0.09702
39609,0.9625,0.09698
39625,0.96,0.09694
39641,0.96,0.0969
39657,0.96,0.09686
39672,0.9625,0.09682
39688,0.96,0.09678
39702,0.965,0.09674
39719,0.9575,0.0967
39733,0.965,0.09666
39749,0.96,0.09662
39767,0.955,0.09657
39782,0.9625,0.09653
39798,0.96,0.09649
39812,0.965,0.09646
39828,0.96,0.09641
39846,0.955,0.09637
39860,0.965,0.09633
39874,0.965,0.0963
39890,0.96,0.09626
39904,0.965,0.09622
39921,0.9575,0.09618
39937,0.96,0.09614
39953,0.96,0.0961
39967,0.965,0.09606
39982,0.9625,0.09602
39997,0.9625,0.09598
40012,0.9625,0.09595
40028,0.96,0.09591
40043,0.9625,0.09587
40057,0.965,0.09583
40072,0.9625,0.0958
40086,0.965,0.09576
40103,0.9575,0.09572
40120,0.9575,0.09568
40134,0.965,0.09564
40150,0.96,0.0956
40166,0.96,0.09556
40185,0.9525,0.09551
40199,0.965,0.09548
40215,0.96,0.09544
40229,0.965,0.0954
40248,0.9525,0.09536
40263,0.9625,0.09532
40277,0.965,0.09529
