steps,extrinsic,intrinsic,loss,td_std
313,0.0,0.0031644,0.000919,0.01249184
363,0.0,0.0031648000000000006,3.208e-05,0.00524932
413,0.0,0.0031647600000000004,2.7520000000000004e-05,0.004799239999999999
463,0.0,0.0031642800000000002,2.596e-05,0.00453644
513,0.0,0.003165,2.8840000000000002e-05,0.0045902
563,0.0,0.003163,2.776e-05,0.00438712
613,0.0,0.0031617599999999996,3.0680000000000004e-05,0.00455024
663,0.0,0.00316032,2.5679999999999998e-05,0.0041596
713,0.0,0.00315956,2.564e-05,0.00418536
763,0.0,0.00315712,2.632e-05,0.0042848
813,0.0,0.0031114000000000003,3.112e-05,0.00462
863,0.0,0.00306136,2.932e-05,0.00450076
913,0.0,0.00301224,2.9480000000000002e-05,0.004516
963,0.0,0.0029629599999999997,2.9e-05,0.00439288
1013,0.0,0.0029139599999999997,2.776e-05,0.0042761200000000004
1063,0.0,0.00290904,2.488e-05,0.00404852
1113,0.0,0.00290868,2.56e-05,0.0040427200000000005
1163,0.0,0.0029082,2.9719999999999997e-05,0.00423588
1213,0.0,0.0029082,3.5720000000000004e-05,0.00463764
1263,0.0,0.00290816,3.56e-05,0.0046013600000000005
1313,0.0,0.0029080399999999998,3.632e-05,0.004645000000000001
1363,0.0,0.0029083599999999996,3.963999999999999e-05,0.0048422
1413,0.0,0.0029084,3.847999999999999e-05,0.0048414
1463,0.0,0.0029074,3.488e-05,0.0045758
1513,0.0,0.0028756,3.399999999999999e-05,0.004470999999999999
1563,0.0,0.00283632,3.4439999999999996e-05,0.00441896
1613,0.0,0.002797,3.176e-05,0.004268119999999999
1663,0.0,0.00275832,3.044e-05,0.0041569599999999995
1713,0.0,0.00271952,3.096e-05,0.00414916
1763,0.0,0.00271204,3.164e-05,0.00420244
1813,0.0,0.0027124000000000002,3.712e-05,0.00463228
1863,0.0,0.0027124400000000004,3.9120000000000005e-05,0.00471188
1913,0.0,0.0027120800000000004,3.88e-05,0.00467208
1963,0.0,0.00271244,4.06e-05,0.00489748
2013,0.0,0.0027126,4.156e-05,0.00494728
2063,0.0,0.00271248,3.68e-05,0.00460008
2113,0.0,0.00271252,3.412e-05,0.004401
2163,0.0,0.0027123600000000005,3.464e-05,0.00439364
2213,0.0,0.0026892,3.252e-05,0.0042158
2263,0.0,0.00265552,3.388e-05,0.004351359999999999
2313,0.0,0.00262176,3.22e-05,0.00431332
2363,0.0,0.00258836,3.332e-05,0.004426879999999999
2413,0.0,0.00255528,3.2239999999999996e-05,0.00439224
2463,0.0,0.0025442000000000004,2.9160000000000002e-05,0.004148
2513,0.0,0.0025435600000000003,2.968e-05,0.00418296
2563,0.0,0.0025438400000000003,2.9679999999999997e-05,0.004138
2613,0.0,0.0025436,2.9e-05,0.00405116
2663,0.0,0.0025433599999999997,2.928e-05,0.00405004
2713,0.0,0.00254392,3.18e-05,0.004227000000000001
2763,0.0,0.00254456,2.752e-05,0.00391656
2813,0.0,0.0025443200000000005,2.748e-05,0.00389548
2863,0.0,0.00254456,2.964e-05,0.00410032
2913,0.0,0.0025253600000000004,2.9880000000000002e-05,0.004169040000000001
2963,0.0,0.0024924800000000005,2.888e-05,0.004133679999999999
3013,0.0,0.0024597200000000003,2.936e-05,0.00415164
3063,0.0,0.00242748,3.2919999999999997e-05,0.00439668
3113,0.0,0.0023949600000000002,3.16e-05,0.004303640000000001
3163,0.0,0.0023817599999999997,3.1799999999999994e-05,0.004252120000000001
3213,0.0,0.00238216,3.5159999999999995e-05,0.00444296
3263,0.0,0.00238196,3.752e-05,0.00457904
3313,0.0,0.0023810000000000003,3.496e-05,0.00445224
3363,0.0,0.0023808,3.3079999999999995e-05,0.00427668
3413,0.0,0.0023806400000000003,3.332e-05,0.0043
3463,0.0,0.0023802000000000003,3.096e-05,0.00414936
3513,0.0,0.0023806800000000005,2.7960000000000003e-05,0.00397068
3563,0.0,0.0023814,2.888e-05,0.00396096
3613,0.0,0.00236516,2.96e-05,0.00399816
3663,0.0,0.0023323600000000003,3.0879999999999996e-05,0.00408052
3713,0.0,0.00230016,3.3e-05,0.00421036
3763,0.0,0.0022669200000000004,3.68e-05,0.00449848
3813,0.0,0.00223332,3.5319999999999994e-05,0.00445004
3863,0.0,0.0022161200000000002,3.460000000000001e-05,0.004423719999999999
3913,0.0,0.00221628,3.2160000000000004e-05,0.00426056
3963,0.0,0.0022153600000000004,2.848e-05,0.00400568
4013,0.0,0.00221516,2.476e-05,0.0036690399999999997
4063,0.0,0.00221592,2.4639999999999998e-05,0.00358868
4113,0.0,0.0022165600000000002,2.18e-05,0.0033914
4163,0.0,0.00221656,2.32e-05,0.0034398
4213,0.0,0.00221688,2.3760000000000003e-05,0.00347656
4263,0.00010776,0.00221692,7.139999999999999e-05,0.0046811199999999996
4313,0.00010776,0.0022034800000000003,7.468000000000001e-05,0.00495324
4363,0.00021552,0.0021706800000000004,0.00011184,0.00596584
4413,0.00021552,0.0021378400000000002,0.00011448,0.0063247600000000005
4463,0.00021552,0.00210532,0.0001196,0.006736519999999999
4513,0.00021552000000000002,0.0020726800000000004,0.00010512000000000001,0.0064274399999999995
4563,0.00021552000000000002,0.00205324,0.00010356,0.00634232
4613,0.00010776,0.00205296,7.08e-05,0.00571772
4663,0.00014368,0.0020528400000000002,7.904e-05,0.0057427599999999995
4713,0.00021552,0.0020526000000000003,9.32e-05,0.0059866
4763,0.00010776,0.00205236,6.328e-05,0.00546476
4813,0.00010776,0.00205228,6.46e-05,0.00556204
4863,0.00014368,0.00205232,7.363999999999999e-05,0.00577196
4913,0.00014367999999999998,0.0020518400000000005,7.416000000000001e-05,0.0058430800000000005
4963,0.00010776,0.0020519600000000002,6.54e-05,0.00574192
5013,0.00014368,0.00204244,7.492e-05,0.00604056
5063,0.00014368,0.00200936,7.311999999999999e-05,0.005965799999999999
5113,0.00010776,0.00197664,6.372e-05,0.00575872
5163,7.184e-05,0.00194428,4.968e-05,0.005241119999999999
5213,7.184e-05,0.0019115199999999999,4.8960000000000006e-05,0.00512316
5263,3.592e-05,0.00188828,4.168e-05,0.00497764
5313,3.592e-05,0.0018886,4.46e-05,0.005199280000000001
5363,3.592e-05,0.00188856,5.08e-05,0.005512919999999999
5413,3.592e-05,0.00188832,5.6080000000000005e-05,0.00594104
5463,0.0,0.00188784,5.276e-05,0.00598344
5513,0.0,0.00188784,5.3400000000000004e-05,0.0060510799999999995
5563,3.592e-05,0.00188724,6.568000000000001e-05,0.00651936
