steps,rewards,epsilon
28568,0.9725,0.14538
28580,0.97,0.1453
28599,0.9525,0.14517
28611,0.97,0.14509
28636,0.9375,0.14492
28657,0.9475,0.14477
28672,0.9625,0.14467
28695,0.9425,0.14452
28713,0.955,0.1444
28731,0.955,0.14428
28748,0.9575,0.14416
28760,0.97,0.14408
28811,0.8725,0.14374
28829,0.955,0.14362
28861,0.92,0.14341
28886,0.9375,0.14324
28898,0.97,0.14316
28910,0.97,0.14308
28946,0.91,0.14284
28960,0.965,0.14275
29027,0.8325,0.14231
29042,0.9625,0.14221
29071,0.9275,0.14202
29084,0.9675,0.14194
29097,0.9675,0.14185
29108,0.9725,0.14178
29120,0.97,0.14171
29131,0.9725,0.14163
29186,0.8625,0.14128
29197,0.9725,0.14121
29259,0.845,0.14081
29278,0.9525,0.14069
29293,0.9625,0.14059
29322,0.9275,0.1404
29376,0.865,0.14006
29397,0.9475,0.13993
29408,0.9725,0.13986
29419,0.9725,0.13979
29431,0.97,0.13971
29443,0.97,0.13964
29458,0.9625,0.13954
29474,0.96,0.13944
29492,0.955,0.13933
29506,0.965,0.13924
29522,0.96,0.13914
29534,0.97,0.13906
29547,0.9675,0.13898
29573,0.935,0.13882
29589,0.96,0.13872
29605,0.96,0.13862
29624,0.9525,0.1385
29635,0.9725,0.13843
29662,0.9325,0.13827
29692,0.925,0.13808
29705,0.9675,0.138
29737,0.92,0.1378
29748,0.9725,0.13773
29760,0.97,0.13766
29774,0.965,0.13757
29786,0.97,0.1375
29798,0.97,0.13743
29809,0.9725,0.13736
29824,0.9625,0.13727
29878,0.865,0.13694
29921,0.8925,0.13668
29946,0.9375,0.13653
29965,0.9525,0.13641
29981,0.96,0.13632
29994,0.9675,0.13624
30005,0.9725,0.13617
30021,0.96,0.13607
30032,0.9725,0.13601
30044,0.97,0.13594
30059,0.9625,0.13585
30072,0.9675,0.13577
30085,0.9675,0.13569
30100,0.9625,0.1356
30111,0.9725,0.13554
30124,0.9675,0.13546
30141,0.9575,0.13536
30153,0.97,0.13529
30167,0.965,0.1352
30178,0.9725,0.13514
30189,0.9725,0.13507
30200,0.9725,0.13501
30212,0.97,0.13494
30231,0.9525,0.13482
30243,0.97,0.13475
30262,0.9525,0.13464
30274,0.97,0.13457
30289,0.9625,0.13448
30302,0.9675,0.13441
30313,0.9725,0.13434
30327,0.965,0.13426
30338,0.9725,0.1342
30350,0.97,0.13413
30361,0.9725,0.13406
30377,0.96,0.13397
30391,0.965,0.13389
30426,0.9125,0.13368
30471,0.8875,0.13342
30485,0.965,0.13334
30500,0.9625,0.13326
30514,0.965,0.13318
30526,0.97,0.13311
30539,0.9675,0.13303
30557,0.955,0.13293
30570,0.9675,0.13285
30587,0.9575,0.13276
30600,0.9675,0.13268
30614,0.965,0.1326
30626,0.97,0.13253
30638,0.97,0.13247
30654,0.96,0.13237
30665,0.9725,0.13231
30682,0.9575,0.13222
30697,0.9625,0.13213
30716,0.9525,0.13202
30759,0.8925,0.13178
30770,0.9725,0.13172
30785,0.9625,0.13163
30796,0.9725,0.13157
30814,0.955,0.13147
30833,0.9525,0.13136
30857,0.94,0.13123
30894,0.9075,0.13102
30909,0.9625,0.13094
30922,0.9675,0.13087
30933,0.9725,0.13081
30946,0.9675,0.13073
30957,0.9725,0.13067
30969,0.97,0.13061
30984,0.9625,0.13052
30999,0.9625,0.13044
31010,0.9725,0.13038
31027,0.9575,0.13029
31040,0.9675,0.13022
31062,0.945,0.13009
31081,0.9525,0.12999
31094,0.9675,0.12992
31107,0.9675,0.12985
31119,0.97,0.12978
31135,0.96,0.1297
31147,0.97,0.12963
31160,0.9675,0.12956
31177,0.9575,0.12947
31190,0.9675,0.1294
31202,0.97,0.12933
31214,0.97,0.12927
31227,0.9675,0.1292
31238,0.9725,0.12914
31257,0.9525,0.12903
31293,0.91,0.12884
31304,0.9725,0.12878
31321,0.9575,0.12869
31332,0.9725,0.12863
31358,0.935,0.12849
31372,0.965,0.12842
31384,0.97,0.12835
31399,0.9625,0.12827
31411,0.97,0.12821
31426,0.9625,0.12813
31440,0.965,0.12805
31451,0.9725,0.128
31485,0.915,0.12782
31499,0.965,0.12774
31516,0.9575,0.12765
31533,0.9575,0.12756
31545,0.97,0.1275
31557,0.97,0.12744
31568,0.9725,0.12738
31585,0.9575,0.12729
31598,0.9675,0.12722
31612,0.965,0.12715
31627,0.9625,0.12707
31642,0.9625,0.12699
31659,0.9575,0.1269
31670,0.9725,0.12684
31684,0.965,0.12677
31696,0.97,0.12671
31709,0.9675,0.12664
31720,0.9725,0.12658
31733,0.9675,0.12652
31746,0.9675,0.12645
31762,0.96,0.12637
31786,0.94,0.12624
31804,0.955,0.12615
31819,0.9625,0.12607
31830,0.9725,0.12602
31842,0.97,0.12596
31853,0.9725,0.1259
31866,0.9675,0.12583
31879,0.9675,0.12577
31890,0.9725,0.12571
31910,0.95,0.12561
31921,0.9725,0.12555
31932,0.9725,0.1255
31943,0.9725,0.12544
31954,0.9725,0.12538
31966,0.97,0.12532
31978,0.97,0.12526
31989,0.9725,0.12521
32000,0.9725,0.12515
32012,0.97,0.12509
32023,0.9725,0.12503
32039,0.96,0.12495
32058,0.9525,0.12486
32073,0.9625,0.12478
32087,0.965,0.12471
32133,0.885,0.12448
32148,0.9625,0.12441
32159,0.9725,0.12435
32172,0.9675,0.12429
32183,0.9725,0.12423
32195,0.97,0.12417
32211,0.96,0.12409
32222,0.9725,0.12404
32235,0.9675,0.12397
32246,0.9725,0.12392
32258,0.97,0.12386
32271,0.9675,0.1238
32288,0.9575,0.12371
32299,0.9725,0.12366
32318,0.9525,0.12356
32333,0.9625,0.12349
32348,0.9625,0.12342
32360,0.97,0.12336
32371,0.9725,0.1233
32382,0.9725,0.12325
32393,0.9725,0.1232
32406,0.9675,0.12313
32417,0.9725,0.12308
32432,0.9625,0.12301
32445,0.9675,0.12294
32456,0.9725,0.12289
32475,0.9525,0.1228
32487,0.97,0.12274
32498,0.9725,0.12269
32509,0.9725,0.12263
32543,0.915,0.12247
32557,0.965,0.1224
32569,0.97,0.12234
32581,0.97,0.12228
32592,0.9725,0.12223
32603,0.9725,0.12218
32616,0.9675,0.12212
32628,0.97,0.12206
32641,0.9675,0.122
32652,0.9725,0.12194
32663,0.9725,0.12189
32676,0.9675,0.12183
32697,0.9475,0.12173
32710,0.9675,0.12167
32722,0.97,0.12161
32735,0.9675,0.12155
32748,0.9675,0.12149
32759,0.9725,0.12143
32771,0.97,0.12138
32815,0.89,0.12117
32832,0.9575,0.12109
32844,0.97,0.12103
32857,0.9675,0.12097
32893,0.91,0.1208
32920,0.9325,0.12068
32934,0.965,0.12061
32946,0.97,0.12056
32957,0.9725,0.12051
32970,0.9675,0.12044
32999,0.9275,0.12031
33020,0.9475,0.12021
33050,0.925,0.12007
33063,0.9675,0.12001
33075,0.97,0.11996
33086,0.9725,0.11991
33100,0.965,0.11984
33111,0.9725,0.11979
33123,0.97,0.11974
33136,0.9675,0.11968
33157,0.9475,0.11958
33168,0.9725,0.11953
33201,0.9175,0.11938
33212,0.9725,0.11933
33223,0.9725,0.11928
33238,0.9625,0.11921
33253,0.9625,0.11914
33265,0.97,0.11909
33279,0.965,0.11903
33292,0.9675,0.11897
33305,0.9675,0.11891
33318,0.9675,0.11885
33329,0.9725,0.1188
33342,0.9675,0.11874
33354,0.97,0.11869
33367,0.9675,0.11863
33383,0.96,0.11856
33399,0.96,0.11849
33413,0.965,0.11842
33436,0.9425,0.11832
33450,0.965,0.11826
33463,0.9675,0.1182
33475,0.97,0.11815
33490,0.9625,0.11808
33501,0.9725,0.11803
33513,0.97,0.11798
33524,0.9725,0.11793
33556,0.92,0.11779
33569,0.9675,0.11773
33583,0.965,0.11767
33594,0.9725,0.11762
33606,0.97,0.11757
33618,0.97,0.11751
33631,0.9675,0.11746
33643,0.97,0.1174
33657,0.965,0.11734
33671,0.965,0.11728
33683,0.97,0.11723
33699,0.96,0.11716
33711,0.97,0.11711
33722,0.9725,0.11706
33735,0.9675,0.117
33746,0.9725,0.11695
33759,0.9675,0.1169
33770,0.9725,0.11685
33811,0.8975,0.11667
33826,0.9625,0.11661
33844,0.955,0.11653
33857,0.9675,0.11647
33875,0.955,0.1164
33888,0.9675,0.11634
33902,0.965,0.11628
33914,0.97,0.11623
33925,0.9725,0.11618
33936,0.9725,0.11614
33950,0.965,0.11608
33964,0.965,0.11602
33975,0.9725,0.11597
33987,0.97,0.11592
34001,0.965,0.11586
34016,0.9625,0.11579
34029,0.9675,0.11574
34040,0.9725,0.11569
34053,0.9675,0.11564
34069,0.96,0.11557
34081,0.97,0.11552
34092,0.9725,0.11547
34107,0.9625,0.11541
34120,0.9675,0.11535
34131,0.9725,0.11531
34142,0.9725,0.11526
34153,0.9725,0.11522
34168,0.9625,0.11515
34179,0.9725,0.11511
34190,0.9725,0.11506
34201,0.9725,0.11502
34213,0.97,0.11497
34233,0.95,0.11488
34247,0.965,0.11482
34261,0.965,0.11477
34272,0.9725,0.11472
34283,0.9725,0.11467
34296,0.9675,0.11462
34307,0.9725,0.11457
34321,0.965,0.11452
34333,0.97,0.11447
34348,0.9625,0.1144
34361,0.9675,0.11435
34376,0.9625,0.11429
34388,0.97,0.11424
34403,0.9625,0.11418
34420,0.9575,0.11411
34431,0.9725,0.11406
34443,0.97,0.11401
34456,0.9675,0.11396
34469,0.9675,0.11391
34482,0.9675,0.11386
34493,0.9725,0.11381
34505,0.97,0.11376
34517,0.97,0.11371
34530,0.9675,0.11366
34541,0.9725,0.11362
34553,0.97,0.11357
34566,0.9675,0.11351
34577,0.9725,0.11347
34590,0.9675,0.11342
34604,0.965,0.11336
34615,0.9725,0.11332
34630,0.9625,0.11326
34644,0.965,0.1132
34655,0.9725,0.11316
34668,0.9675,0.1131
34682,0.965,0.11305
34697,0.9625,0.11299
34708,0.9725,0.11294
34720,0.97,0.11289
34733,0.9675,0.11284
34749,0.96,0.11278
34761,0.97,0.11273
34772,0.9725,0.11269
34789,0.9575,0.11262
34800,0.9725,0.11258
34811,0.9725,0.11253
34825,0.965,0.11248
34836,0.9725,0.11243
34849,0.9675,0.11238
34861,0.97,0.11233
34874,0.9675,0.11228
34886,0.97,0.11224
34897,0.9725,0.11219
34908,0.9725,0.11215
34919,0.9725,0.11211
34930,0.9725,0.11206
34942,0.97,0.11202
34954,0.97,0.11197
34966,0.97,0.11192
34977,0.9725,0.11188
34988,0.9725,0.11184
35001,0.9675,0.11179
35014,0.9675,0.11174
35025,0.9725,0.11169
35036,0.9725,0.11165
35054,0.955,0.11158
35065,0.9725,0.11154
35078,0.9675,0.11149
35090,0.97,0.11144
35102,0.97,0.11139
35113,0.9725,0.11135
35126,0.9675,0.1113
35141,0.9625,0.11124
35162,0.9475,0.11116
35173,0.9725,0.11112
35185,0.97,0.11107
35198,0.9675,0.11102
35209,0.9725,0.11098
35222,0.9675,0.11093
35237,0.9625,0.11088
35248,0.9725,0.11083
35260,0.97,0.11079
35271,0.9725,0.11075
35284,0.9675,0.1107
35299,0.9625,0.11064
35312,0.9675,0.11059
35327,0.9625,0.11053
35338,0.9725,0.11049
35349,0.9725,0.11045
35362,0.9675,0.1104
35378,0.96,0.11034
35389,0.9725,0.1103
35400,0.9725,0.11026
35415,0.9625,0.1102
35428,0.9675,0.11015
35440,0.97,0.11011
35457,0.9575,0.11004
35468,0.9725,0.11
35480,0.97,0.10996
35492,0.97,0.10991
35504,0.97,0.10987
35515,0.9725,0.10983
35528,0.9675,0.10978
35541,0.9675,0.10973
35555,0.965,0.10968
35566,0.9725,0.10964
35581,0.9625,0.10958
35592,0.9725,0.10954
35603,0.9725,0.1095
35615,0.97,0.10945
35627,0.97,0.10941
35642,0.9625,0.10936
35653,0.9725,0.10931
35664,0.9725,0.10927
35675,0.9725,0.10923
35688,0.9675,0.10919
35703,0.9625,0.10913
35715,0.97,0.10909
35729,0.965,0.10904
35742,0.9675,0.10899
35755,0.9675,0.10894
35772,0.9575,0.10888
35783,0.9725,0.10884
35794,0.9725,0.1088
35806,0.97,0.10875
35818,0.97,0.10871
35829,0.9725,0.10867
35840,0.9725,0.10863
35852,0.97,0.10859
35863,0.9725,0.10855
35874,0.9725,0.10851
35886,0.97,0.10846
35898,0.97,0.10842
35910,0.97,0.10838
35921,0.9725,0.10834
35934,0.9675,0.10829
35945,0.9725,0.10825
35957,0.97,0.10821
35968,0.9725,0.10817
35980,0.97,0.10813
35992,0.97,0.10808
36005,0.9675,0.10804
36019,0.965,0.10799
36030,0.9725,0.10795
36041,0.9725,0.10791
36054,0.9675,0.10786
36067,0.9675,0.10782
36078,0.9725,0.10778
36089,0.9725,0.10774
36103,0.965,0.10769
36114,0.9725,0.10765
36125,0.9725,0.10761
36137,0.97,0.10757
36150,0.9675,0.10752
36167,0.9575,0.10746
36180,0.9675,0.10742
36199,0.9525,0.10735
36211,0.97,0.10731
36222,0.9725,0.10727
36233,0.9725,0.10723
36247,0.965,0.10718
36258,0.9725,0.10714
36269,0.9725,0.10711
36283,0.965,0.10706
36296,0.9675,0.10701
36310,0.965,0.10696
36321,0.9725,0.10692
36332,0.9725,0.10689
36345,0.9675,0.10684
36359,0.965,0.10679
36370,0.9725,0.10675
36383,0.9675,0.10671
36398,0.9625,0.10666
36412,0.965,0.10661
36426,0.965,0.10656
36441,0.9625,0.10651
36458,0.9575,0.10645
36478,0.95,0.10638
36492,0.965,0.10633
36506,0.965,0.10629
36518,0.97,0.10624
36530,0.97,0.1062
36542,0.97,0.10616
36555,0.9675,0.10612
36566,0.9725,0.10608
36577,0.9725,0.10604
36588,0.9725,0.10601
36599,0.9725,0.10597
36613,0.965,0.10592
36624,0.9725,0.10588
36636,0.97,0.10584
36648,0.97,0.1058
36659,0.9725,0.10577
36670,0.9725,0.10573
36682,0.97,0.10569
36699,0.9575,0.10563
36711,0.97,0.10559
36723,0.97,0.10555
36737,0.965,0.1055
36750,0.9675,0.10546
36761,0.9725,0.10542
36779,0.955,0.10536
36790,0.9725,0.10533
36803,0.9675,0.10528
36815,0.97,0.10524
36827,0.97,0.1052
36841,0.965,0.10516
36852,0.9725,0.10512
36863,0.9725,0.10508
36877,0.965,0.10504
36892,0.9625,0.10499
36903,0.9725,0.10495
36915,0.97,0.10491
36927,0.97,0.10487
36938,0.9725,0.10484
36953,0.9625,0.10479
36964,0.9725,0.10475
36975,0.9725,0.10471
36990,0.9625,0.10466
37002,0.97,0.10463
37016,0.965,0.10458
37029,0.9675,0.10454
37042,0.9675,0.10449
37054,0.97,0.10446
37066,0.97,0.10442
37079,0.9675,0.10437
37090,0.9725,0.10434
37106,0.96,0.10429
37118,0.97,0.10425
37133,0.9625,0.1042
37144,0.9725,0.10416
37155,0.9725,0.10413
37168,0.9675,0.10409
37181,0.9675,0.10404
37193,0.97,0.104
37205,0.97,0.10397
37218,0.9675,0.10392
37229,0.9725,0.10389
37241,0.97,0.10385
37254,0.9675,0.10381
37268,0.965,0.10376
37280,0.97,0.10373
37291,0.9725,0.10369
37304,0.9675,0.10365
37315,0.9725,0.10361
37332,0.9575,0.10356
37343,0.9725,0.10352
37356,0.9675,0.10348
37368,0.97,0.10344
37380,0.97,0.10341
37391,0.9725,0.10337
37402,0.9725,0.10334
37416,0.965,0.10329
37434,0.955,0.10324
37447,0.9675,0.1032
37460,0.9675,0.10315
37471,0.9725,0.10312
37482,0.9725,0.10308
37494,0.97,0.10305
37507,0.9675,0.10301
37519,0.97,0.10297
37531,0.97,0.10293
37542,0.9725,0.1029
37554,0.97,0.10286
37565,0.9725,0.10283
37576,0.9725,0.10279
37589,0.9675,0.10275
37602,0.9675,0.10271
37614,0.97,0.10267
37625,0.9725,0.10264
37639,0.965,0.10259
37651,0.97,0.10256
37666,0.9625,0.10251
37677,0.9725,0.10248
37688,0.9725,0.10244
37699,0.9725,0.10241
37710,0.9725,0.10238
37721,0.9725,0.10234
37736,0.9625,0.1023
37749,0.9675,0.10226
37760,0.9725,0.10222
37773,0.9675,0.10218
37786,0.9675,0.10214
37799,0.9675,0.1021
37811,0.97,0.10207
37822,0.9725,0.10203
37837,0.9625,0.10199
37848,0.9725,0.10195
37860,0.97,0.10192
37872,0.97,0.10188
37885,0.9675,0.10184
37898,0.9675,0.1018
37909,0.9725,0.10177
37920,0.9725,0.10173
37931,0.9725,0.1017
37945,0.965,0.10166
37957,0.97,0.10162
37971,0.965,0.10158
37983,0.97,0.10154
37995,0.97,0.10151
38006,0.9725,0.10148
38017,0.9725,0.10144
38034,0.9575,0.10139
38047,0.9675,0.10135
38059,0.97,0.10132
38072,0.9675,0.10128
38091,0.9525,0.10122
38104,0.9675,0.10118
38116,0.97,0.10115
38128,0.97,0.10111
38141,0.9675,0.10107
38153,0.97,0.10104
38164,0.9725,0.101
38175,0.9725,0.10097
38190,0.9625,0.10093
38204,0.965,0.10089
38215,0.9725,0.10085
38228,0.9675,0.10081
38240,0.97,0.10078
38251,0.9725,0.10075
38262,0.9725,0.10071
38274,0.97,0.10068
38285,0.9725,0.10065
38296,0.9725,0.10062
38307,0.9725,0.10058
38319,0.97,0.10055
38331,0.97,0.10051
38345,0.965,0.10047
38356,0.9725,0.10044
38369,0.9675,0.1004
38381,0.97,0.10037
38395,0.965,0.10033
38410,0.9625,0.10028
38425,0.9625,0.10024
38437,0.97,0.1002
38450,0.9675,0.10017
38461,0.9725,0.10014
38473,0.97,0.1001
38484,0.9725,0.10007
38495,0.9725,0.10004
38507,0.97,0.1
38520,0.9675,0.09997
38531,0.9725,0.09993
38544,0.9675,0.0999
38556,0.97,0.09986
38569,0.9675,0.09983
38581,0.97,0.09979
38594,0.9675,0.09975
38606,0.97,0.09972
38617,0.9725,0.09969
38630,0.9675,0.09965
38641,0.9725,0.09962
38655,0.965,0.09958
38668,0.9675,0.09954
38682,0.965,0.0995
38694,0.97,0.09947
38705,0.9725,0.09944
38716,0.9725,0.09941
38727,0.9725,0.09938
38738,0.9725,0.09935
38751,0.9675,0.09931
38765,0.965,0.09927
38777,0.97,0.09924
38788,0.9725,0.0992
38805,0.9575,0.09916
38817,0.97,0.09912
38828,0.9725,0.09909
38841,0.9675,0.09906
38852,0.9725,0.09903
38865,0.9675,0.09899
38876,0.9725,0.09896
38890,0.965,0.09892
38901,0.9725,0.09889
38912,0.9725,0.09886
38925,0.9675,0.09882
38938,0.9675,0.09879
38951,0.9675,0.09875
38963,0.97,0.09872
38976,0.9675,0.09868
38991,0.9625,0.09864
39002,0.9725,0.09861
39016,0.965,0.09857
39028,0.97,0.09854
39041,0.9675,0.0985
39061,0.95,0.09845
39074,0.9675,0.09841
39086,0.97,0.09838
39099,0.9675,0.09834
39110,0.9725,0.09831
39123,0.9675,0.09828
39134,0.9725,0.09825
39147,0.9675,0.09821
39161,0.965,0.09818
39173,0.97,0.09814
39184,0.9725,0.09811
39195,0.9725,0.09808
39209,0.965,0.09804
39222,0.9675,0.09801
39233,0.9725,0.09798
39248,0.9625,0.09794
39259,0.9725,0.09791
39277,0.955,0.09786
39292,0.9625,0.09782
39305,0.9675,0.09779
39317,0.97,0.09775
39331,0.965,0.09772
39342,0.9725,0.09769
39354,0.97,0.09766
39366,0.97,0.09762
39377,0.9725,0.09759
39388,0.9725,0.09756
39401,0.9675,0.09753
39412,0.9725,0.0975
39423,0.9725,0.09747
39436,0.9675,0.09744
39448,0.97,0.09741
39459,0.9725,0.09738
39476,0.9575,0.09733
39489,0.9675,0.0973
39502,0.9675,0.09726
39523,0.9475,0.09721
39538,0.9625,0.09717
39549,0.9725,0.09714
39574,0.9375,0.09707
39587,0.9675,0.09704
39598,0.9725,0.09701
39609,0.9725,0.09698
39620,0.9725,0.09695
39631,0.9725,0.09692
39644,0.9675,0.09689
39657,0.9675,0.09686
39669,0.97,0.09683
39682,0.9675,0.09679
39693,0.9725,0.09676
39705,0.97,0.09673
39717,0.97,0.0967
39728,0.9725,0.09667
39739,0.9725,0.09664
39751,0.97,0.09661
39766,0.9625,0.09657
39779,0.9675,0.09654
39790,0.9725,0.09651
39805,0.9625,0.09647
39816,0.9725,0.09645
39832,0.96,0.0964
39843,0.9725,0.09638
39856,0.9675,0.09634
39872,0.96,0.0963
39885,0.9675,0.09627
39896,0.9725,0.09624
39909,0.9675,0.09621
39922,0.9675,0.09617
39933,0.9725,0.09615
39947,0.965,0.09611
39972,0.9375,0.09605
39983,0.9725,0.09602
39995,0.97,0.09599
40007,0.97,0.09596
40018,0.9725,0.09593
40032,0.965,0.0959
40044,0.97,0.09587
40074,0.925,0.09579
40087,0.9675,0.09576
40106,0.9525,0.09571
40141,0.9125,0.09562
40175,0.915,0.09554
40186,0.9725,0.09551
40199,0.9675,0.09548
40222,0.9425,0.09542
40233,0.9725,0.09539
40245,0.97,0.09536
40256,0.9725,0.09534
40267,0.9725,0.09531
40278,0.9725,0.09528
40289,0.9725,0.09526
40308,0.9525,0.09521
40319,0.9725,0.09518
40334,0.9625,0.09515
40347,0.9675,0.09511
40363,0.96,0.09507
40381,0.955,0.09503
40392,0.9725,0.095
40407,0.9625,0.09497
40418,0.9725,0.09494
40429,0.9725,0.09491
40447,0.955,0.09487
40458,0.9725,0.09484
40469,0.9725,0.09482
40481,0.97,0.09479
40499,0.955,0.09474
40510,0.9725,0.09472
40522,0.97,0.09469
40537,0.9625,0.09465
40548,0.9725,0.09463
40561,0.9675,0.09459
40575,0.965,0.09456
40587,0.97,0.09453
40600,0.9675,0.0945
40611,0.9725,0.09447
40623,0.97,0.09445
40637,0.965,0.09441
40648,0.9725,0.09439
40659,0.9725,0.09436
40674,0.9625,0.09432
40694,0.95,0.09428
40706,0.97,0.09425
40717,0.9725,0.09422
40728,0.9725,0.0942
40740,0.97,0.09417
40752,0.97,0.09414
40764,0.97,0.09411
40775,0.9725,0.09408
40790,0.9625,0.09405
40804,0.965,0.09402
40819,0.9625,0.09398
40833,0.965,0.09395
40846,0.9675,0.09392
40860,0.965,0.09388
40873,0.9675,0.09385
40885,0.97,0.09383
40897,0.97,0.0938
40910,0.9675,0.09377
40926,0.96,0.09373
40937,0.9725,0.0937
40952,0.9625,0.09367
40963,0.9725,0.09364
40974,0.9725,0.09362
40985,0.9725,0.09359
40999,0.965,0.09356
41012,0.9675,0.09353
41023,0.9725,0.09351
41034,0.9725,0.09348
41045,0.9725,0.09345
41062,0.9575,0.09342
41075,0.9675,0.09339
41086,0.9725,0.09336
41097,0.9725,0.09333
41108,0.9725,0.09331
41119,0.9725,0.09328
41131,0.97,0.09326
41145,0.965,0.09322
41158,0.9675,0.0932
41189,0.9225,0.09312
41201,0.97,0.0931
41238,0.9075,0.09301
41308,0.825,0.09285
41377,0.8275,0.0927
41423,0.885,0.0926
41454,0.9225,0.09253
41468,0.965,0.0925
41480,0.97,0.09247
41492,0.97,0.09244
41505,0.9675,0.09241
41516,0.9725,0.09239
41527,0.9725,0.09237
41548,0.9475,0.09232
41567,0.9525,0.09228
41578,0.9725,0.09225
41592,0.965,0.09222
41613,0.9475,0.09218
