steps,extrinsic,intrinsic,loss,td_std
313,0.0,0.0045449999999999996,0.00208852,0.01950196
363,0.0,0.0045522800000000006,7.124000000000002e-05,0.0065662
413,0.0,0.004553240000000001,3.192e-05,0.0050666
463,0.0,0.00455464,3.752000000000001e-05,0.00522776
513,0.0,0.004557520000000001,4.056e-05,0.00528836
563,0.0,0.0045602,5.0520000000000004e-05,0.00590068
613,0.0,0.00456368,5.668e-05,0.006370359999999999
663,0.0,0.00456468,4.86e-05,0.005914119999999999
713,0.0,0.00456392,4.284e-05,0.0055851600000000005
763,0.0,0.0045606399999999995,4.7760000000000004e-05,0.00577696
813,0.0,0.0044767999999999995,4.2640000000000005e-05,0.005460479999999999
863,0.0,0.00438204,4.116e-05,0.00534888
913,0.0,0.004289479999999999,4.092000000000001e-05,0.0053206
963,0.0,0.004197080000000001,4.424e-05,0.0054632
1013,0.0,0.004106080000000001,4.3520000000000003e-05,0.00547868
1063,0.0,0.004095280000000001,4.616e-05,0.005620600000000001
1113,0.0,0.00409436,4.876000000000001e-05,0.005691320000000001
1163,0.0,0.0040942800000000005,5.292e-05,0.005919560000000001
1213,0.0,0.00409388,5.164e-05,0.005828440000000001
1263,0.0,0.00409392,4.9000000000000005e-05,0.005588320000000001
1313,0.0,0.00409368,5.2680000000000004e-05,0.005721039999999999
1363,0.0,0.0040942800000000005,5.6800000000000005e-05,0.0060622
1413,0.0,0.0040922400000000005,5.4879999999999996e-05,0.00594832
1463,0.0,0.004093,5.976000000000001e-05,0.0062196
1513,0.0,0.004038760000000001,6.42e-05,0.006516159999999999
1563,0.0,0.0039714799999999995,6.615999999999999e-05,0.006613840000000001
1613,0.0,0.00390368,6.615999999999999e-05,0.00652972
1663,0.0,0.0038380000000000003,7.175999999999999e-05,0.006802
1713,0.0,0.0037696400000000003,6.948e-05,0.006666399999999999
1763,0.0,0.00375572,6.092e-05,0.006174160000000001
1813,0.0,0.00375536,5.576e-05,0.005823279999999999
1863,0.0,0.00375536,5.312e-05,0.005566359999999999
1913,0.0,0.0037551999999999998,5.736e-05,0.00571768
1963,0.0,0.0037549999999999997,5.7799999999999995e-05,0.00564864
2013,0.0,0.003755,6.384e-05,0.00594588
2063,0.0,0.00375472,6.044e-05,0.00570816
2113,0.0,0.0037550799999999996,5.520000000000001e-05,0.0054402
2163,0.0,0.0037552399999999995,5.1240000000000004e-05,0.00511032
2213,0.0,0.00371104,5.076000000000001e-05,0.0051236
2263,0.0,0.0036492799999999995,5.172e-05,0.00509076
2313,0.0,0.00358752,5.996e-05,0.00557308
2363,0.0,0.0035252,6.204e-05,0.00569344
2413,0.0,0.0034621599999999997,6.212000000000001e-05,0.00577728
2463,0.0,0.00344448,5.9040000000000004e-05,0.005643560000000001
2513,0.0,0.00344492,5.772e-05,0.005581720000000001
2563,0.0,0.00344516,4.812e-05,0.0051042399999999995
2613,0.0,0.0034452000000000003,4.8200000000000006e-05,0.0050779200000000005
2663,0.0,0.00344628,4.12e-05,0.00466592
2713,0.0,0.00344608,4.264e-05,0.00461696
2763,0.0,0.00344512,4.452e-05,0.00469604
2813,0.0,0.0034450399999999995,5.144000000000001e-05,0.0050430399999999995
2863,0.0,0.0034449599999999995,5.384e-05,0.0052466
2913,0.0,0.00341184,5.824e-05,0.0055416
2963,0.0,0.00335716,6.332e-05,0.005838319999999999
3013,0.0,0.0033031199999999997,5.84e-05,0.005591479999999999
3063,0.0,0.00324852,5.724e-05,0.005484120000000001
3113,0.0,0.00319336,5.3360000000000004e-05,0.0052032400000000005
3163,0.0,0.0031717200000000003,5.928000000000001e-05,0.00547692
3213,0.0,0.0031722,5.9600000000000005e-05,0.005488440000000001
3263,0.0,0.0031725200000000003,5.892e-05,0.00543212
3313,0.0,0.00317268,6.872e-05,0.0058184
3363,0.0,0.0031734800000000002,7.252e-05,0.00601988
3413,0.0,0.0031736,7.144000000000001e-05,0.00592392
3463,0.0,0.0031732,6.528e-05,0.00559136
3513,0.0,0.0031732,6.792e-05,0.005765279999999999
3563,0.0,0.00317308,5.896e-05,0.00547004
3613,0.0,0.00314612,6.128e-05,0.0055622
3663,0.0,0.00309232,5.72e-05,0.005385440000000001
3713,0.0,0.00303844,6.152000000000001e-05,0.005607999999999999
3763,0.0,0.0029850399999999996,6.092e-05,0.005587239999999999
3813,0.0,0.0029321599999999996,5.96e-05,0.0054681600000000006
3863,0.0,0.0029057199999999997,5.788e-05,0.00541976
3913,0.0,0.0029055599999999997,5.280000000000001e-05,0.00511928
3963,0.0,0.00290576,4.604e-05,0.00467616
4013,0.0,0.00290592,4.444e-05,0.00457972
4063,0.0,0.0029054000000000003,4.160000000000001e-05,0.0043893199999999995
4113,0.0,0.0029052799999999997,4.68e-05,0.0046457600000000005
4163,0.0,0.0029054,5.088e-05,0.0048648400000000005
4213,0.0,0.00290576,5.7680000000000003e-05,0.0053016
4263,0.0,0.00290472,6.26e-05,0.005568280000000001
4313,0.0,0.0028820399999999998,6.256000000000001e-05,0.00562528
4363,0.0,0.0028266800000000003,5.888e-05,0.0054418800000000005
4413,0.0,0.00277116,5.9319999999999994e-05,0.0054538799999999995
4463,0.0,0.00271544,6.12e-05,0.00550736
4513,0.0,0.0026607600000000003,5.996e-05,0.00542396
4563,0.0,0.0026279199999999997,6.523999999999999e-05,0.00564512
