steps,rewards,epsilon
28253,0.9625,0.14756
28263,0.975,0.14749
28275,0.97,0.1474
28286,0.9725,0.14732
28299,0.9675,0.14723
28310,0.9725,0.14716
28329,0.9525,0.14703
28340,0.9725,0.14695
28352,0.97,0.14687
28366,0.965,0.14677
28381,0.9625,0.14666
28394,0.9675,0.14657
28404,0.975,0.1465
28418,0.965,0.14641
28433,0.9625,0.1463
28444,0.9725,0.14623
28458,0.965,0.14613
28471,0.9675,0.14604
28482,0.9725,0.14597
28494,0.97,0.14588
28504,0.975,0.14582
28516,0.97,0.14573
28526,0.975,0.14567
28536,0.975,0.1456
28550,0.965,0.1455
28571,0.9475,0.14536
28585,0.965,0.14526
28633,0.88,0.14494
28645,0.97,0.14486
28655,0.975,0.14479
28667,0.97,0.14471
28678,0.9725,0.14463
28688,0.975,0.14457
28705,0.9575,0.14445
28719,0.965,0.14436
28729,0.975,0.14429
28741,0.97,0.14421
28763,0.945,0.14406
28776,0.9675,0.14397
28786,0.975,0.14391
28797,0.9725,0.14383
28807,0.975,0.14377
28820,0.9675,0.14368
28832,0.97,0.1436
28853,0.9475,0.14346
28968,0.7125,0.1427
28981,0.9675,0.14261
28994,0.9675,0.14253
29004,0.975,0.14246
29019,0.9625,0.14236
29029,0.975,0.1423
29042,0.9675,0.14221
29056,0.965,0.14212
29068,0.97,0.14204
29091,0.9425,0.14189
29115,0.94,0.14174
29128,0.9675,0.14165
29138,0.975,0.14159
29150,0.97,0.14151
29160,0.975,0.14145
29173,0.9675,0.14136
29193,0.95,0.14123
29203,0.975,0.14117
29213,0.975,0.1411
29225,0.97,0.14103
29237,0.97,0.14095
29249,0.97,0.14087
29259,0.975,0.14081
29269,0.975,0.14074
29281,0.97,0.14067
29295,0.965,0.14058
29320,0.9375,0.14042
29330,0.975,0.14035
29340,0.975,0.14029
29351,0.9725,0.14022
29366,0.9625,0.14012
29394,0.93,0.13995
29405,0.9725,0.13988
29417,0.97,0.1398
29432,0.9625,0.13971
29445,0.9675,0.13962
29459,0.965,0.13953
29473,0.965,0.13945
29498,0.9375,0.13929
29510,0.97,0.13921
29520,0.975,0.13915
29530,0.975,0.13909
29543,0.9675,0.13901
29553,0.975,0.13894
29639,0.785,0.13841
29649,0.975,0.13835
29661,0.97,0.13827
29671,0.975,0.13821
29683,0.97,0.13814
29694,0.9725,0.13807
29705,0.9725,0.138
29716,0.9725,0.13793
29727,0.9725,0.13786
29739,0.97,0.13779
29749,0.975,0.13773
29765,0.96,0.13763
29778,0.9675,0.13755
29788,0.975,0.13749
29800,0.97,0.13742
29818,0.955,0.13731
29830,0.97,0.13723
29842,0.97,0.13716
29852,0.975,0.1371
29862,0.975,0.13704
29874,0.97,0.13696
29884,0.975,0.1369
29895,0.9725,0.13684
29906,0.9725,0.13677
29917,0.9725,0.1367
29927,0.975,0.13664
29941,0.965,0.13656
29951,0.975,0.1365
29961,0.975,0.13644
29973,0.97,0.13636
29985,0.97,0.13629
29996,0.9725,0.13623
30007,0.9725,0.13616
30020,0.9675,0.13608
30031,0.9725,0.13601
30042,0.9725,0.13595
30055,0.9675,0.13587
30068,0.9675,0.13579
30078,0.975,0.13573
30091,0.9675,0.13566
30101,0.975,0.1356
30113,0.97,0.13552
30125,0.97,0.13545
30136,0.9725,0.13539
30149,0.9675,0.13531
30159,0.975,0.13525
30169,0.975,0.13519
30179,0.975,0.13513
30191,0.97,0.13506
30205,0.965,0.13498
30219,0.965,0.1349
30233,0.965,0.13481
30244,0.9725,0.13475
30254,0.975,0.13469
30265,0.9725,0.13462
30275,0.975,0.13457
30294,0.9525,0.13445
30309,0.9625,0.13437
30321,0.97,0.1343
30343,0.945,0.13417
30379,0.91,0.13396
30396,0.9575,0.13386
30407,0.9725,0.13379
30419,0.97,0.13372
30447,0.93,0.13356
30458,0.9725,0.1335
30468,0.975,0.13344
30483,0.9625,0.13335
30493,0.975,0.1333
30506,0.9675,0.13322
30516,0.975,0.13316
30529,0.9675,0.13309
30539,0.975,0.13303
30550,0.9725,0.13297
30564,0.965,0.13289
30574,0.975,0.13283
30585,0.9725,0.13277
30610,0.9375,0.13263
30688,0.805,0.13218
30713,0.9375,0.13204
30729,0.96,0.13195
30739,0.975,0.13189
30751,0.97,0.13183
30763,0.97,0.13176
30773,0.975,0.1317
30788,0.9625,0.13162
30806,0.955,0.13152
30827,0.9475,0.1314
30837,0.975,0.13134
30854,0.9575,0.13125
30864,0.975,0.13119
30876,0.97,0.13112
30888,0.97,0.13106
30899,0.9725,0.131
30915,0.96,0.13091
30936,0.9475,0.13079
30949,0.9675,0.13072
31004,0.8625,0.13041
31025,0.9475,0.1303
31035,0.975,0.13024
31070,0.9125,0.13005
31093,0.9425,0.12993
31189,0.76,0.1294
31216,0.9325,0.12926
31226,0.975,0.1292
31237,0.9725,0.12914
31297,0.85,0.12882
31315,0.955,0.12872
31325,0.975,0.12867
31336,0.9725,0.12861
31346,0.975,0.12856
31356,0.975,0.1285
31374,0.955,0.12841
31384,0.975,0.12835
31396,0.97,0.12829
31409,0.9675,0.12822
31420,0.9725,0.12816
31435,0.9625,0.12808
31446,0.9725,0.12802
31460,0.965,0.12795
31470,0.975,0.12789
31493,0.9425,0.12777
31534,0.8975,0.12756
31554,0.95,0.12745
31579,0.9375,0.12732
31595,0.96,0.12724
31607,0.97,0.12717
31627,0.95,0.12707
31638,0.9725,0.12701
31649,0.9725,0.12695
31661,0.97,0.12689
31673,0.97,0.12683
31695,0.945,0.12671
31708,0.9675,0.12665
31736,0.93,0.1265
31749,0.9675,0.12643
31760,0.9725,0.12638
31778,0.955,0.12628
31798,0.95,0.12618
31810,0.97,0.12612
31834,0.94,0.126
31845,0.9725,0.12594
31871,0.935,0.12581
31885,0.965,0.12574
31961,0.81,0.12535
31971,0.975,0.1253
31984,0.9675,0.12523
31995,0.9725,0.12518
32049,0.865,0.1249
32088,0.9025,0.12471
32104,0.96,0.12463
32115,0.9725,0.12457
32129,0.965,0.1245
32159,0.925,0.12435
32170,0.9725,0.1243
32181,0.9725,0.12424
32237,0.86,0.12396
32249,0.97,0.1239
32259,0.975,0.12386
32271,0.97,0.1238
32281,0.975,0.12375
32291,0.975,0.1237
32344,0.8675,0.12344
32358,0.965,0.12337
32368,0.975,0.12332
32378,0.975,0.12327
32388,0.975,0.12322
32398,0.975,0.12317
32409,0.9725,0.12312
32422,0.9675,0.12305
32433,0.9725,0.123
32443,0.975,0.12295
32462,0.9525,0.12286
32478,0.96,0.12278
32498,0.95,0.12269
32508,0.975,0.12264
32525,0.9575,0.12255
32542,0.9575,0.12247
32581,0.9025,0.12228
32609,0.93,0.12215
32640,0.9225,0.122
32670,0.925,0.12186
32690,0.95,0.12176
32715,0.9375,0.12164
32756,0.8975,0.12145
32784,0.93,0.12132
32824,0.9,0.12113
32845,0.9475,0.12103
33016,0.5725,0.12023
33030,0.965,0.12017
33044,0.965,0.1201
33077,0.9175,0.11995
33092,0.9625,0.11988
33113,0.9475,0.11978
33123,0.975,0.11974
33136,0.9675,0.11968
33153,0.9575,0.1196
33176,0.9425,0.1195
33186,0.975,0.11945
33196,0.975,0.1194
33209,0.9675,0.11934
33224,0.9625,0.11928
33237,0.9675,0.11922
33257,0.95,0.11913
33283,0.935,0.11901
33293,0.975,0.11896
33341,0.88,0.11875
33352,0.9725,0.1187
33371,0.9525,0.11861
33381,0.975,0.11857
33399,0.955,0.11849
33412,0.9675,0.11843
33422,0.975,0.11838
33432,0.975,0.11834
33445,0.9675,0.11828
33470,0.9375,0.11817
33482,0.97,0.11812
33518,0.91,0.11796
33545,0.9325,0.11784
33555,0.975,0.11779
33569,0.965,0.11773
33584,0.9625,0.11766
33594,0.975,0.11762
33606,0.97,0.11757
33625,0.9525,0.11748
33635,0.975,0.11744
33646,0.9725,0.11739
33659,0.9675,0.11733
33681,0.945,0.11724
33693,0.97,0.11719
33727,0.915,0.11704
33759,0.92,0.1169
33770,0.9725,0.11685
33781,0.9725,0.1168
33791,0.975,0.11676
33809,0.955,0.11668
33834,0.9375,0.11657
33863,0.9275,0.11645
33874,0.9725,0.1164
33884,0.975,0.11636
33898,0.965,0.1163
33911,0.9675,0.11624
33928,0.9575,0.11617
33940,0.97,0.11612
33950,0.975,0.11608
33960,0.975,0.11603
34007,0.8825,0.11583
34022,0.9625,0.11577
34035,0.9675,0.11571
34062,0.9325,0.1156
34072,0.975,0.11556
34084,0.97,0.11551
34107,0.9425,0.11541
34117,0.975,0.11537
34127,0.975,0.11533
34139,0.97,0.11528
34155,0.96,0.11521
34179,0.94,0.11511
34194,0.9625,0.11504
34204,0.975,0.115
34214,0.975,0.11496
34224,0.975,0.11492
34236,0.97,0.11487
34246,0.975,0.11483
34256,0.975,0.11479
34267,0.9725,0.11474
34278,0.9725,0.11469
34296,0.955,0.11462
34306,0.975,0.11458
34316,0.975,0.11454
34326,0.975,0.1145
34338,0.97,0.11445
34349,0.9725,0.1144
34361,0.97,0.11435
34374,0.9675,0.1143
34384,0.975,0.11426
34400,0.96,0.11419
34412,0.97,0.11414
34424,0.97,0.11409
34436,0.97,0.11404
34451,0.9625,0.11398
34462,0.9725,0.11394
34473,0.9725,0.11389
34486,0.9675,0.11384
34496,0.975,0.1138
34508,0.97,0.11375
34522,0.965,0.11369
34532,0.975,0.11365
34542,0.975,0.11361
34552,0.975,0.11357
34562,0.975,0.11353
34573,0.9725,0.11349
34584,0.9725,0.11344
34596,0.97,0.11339
34607,0.9725,0.11335
34618,0.9725,0.1133
34628,0.975,0.11326
34638,0.975,0.11322
34648,0.975,0.11318
34660,0.97,0.11313
34670,0.975,0.11309
34681,0.9725,0.11305
34691,0.975,0.11301
34701,0.975,0.11297
34713,0.97,0.11292
34723,0.975,0.11288
34733,0.975,0.11284
34744,0.9725,0.1128
34756,0.97,0.11275
34766,0.975,0.11271
34776,0.975,0.11267
34786,0.975,0.11263
34802,0.96,0.11257
34813,0.9725,0.11252
34826,0.9675,0.11247
34840,0.965,0.11242
34850,0.975,0.11238
34860,0.975,0.11234
34871,0.9725,0.1123
34881,0.975,0.11226
34891,0.975,0.11222
34922,0.9225,0.11209
34940,0.955,0.11202
34952,0.97,0.11198
34966,0.965,0.11192
34988,0.945,0.11184
35002,0.965,0.11178
35039,0.9075,0.11164
35050,0.9725,0.1116
35062,0.97,0.11155
35081,0.9525,0.11147
35102,0.9475,0.11139
35112,0.975,0.11136
35122,0.975,0.11132
35135,0.9675,0.11127
35145,0.975,0.11123
35156,0.9725,0.11119
35166,0.975,0.11115
35176,0.975,0.11111
35190,0.965,0.11105
35205,0.9625,0.111
35216,0.9725,0.11096
35235,0.9525,0.11088
35258,0.9425,0.11079
35280,0.945,0.11071
35303,0.9425,0.11062
35314,0.9725,0.11058
35329,0.9625,0.11053
35399,0.825,0.11026
35411,0.97,0.11022
35421,0.975,0.11018
35433,0.97,0.11013
35454,0.9475,0.11005
35465,0.9725,0.11001
35477,0.97,0.10997
35490,0.9675,0.10992
35501,0.9725,0.10988
35516,0.9625,0.10982
35529,0.9675,0.10977
35539,0.975,0.10974
35549,0.975,0.1097
35560,0.9725,0.10966
35575,0.9625,0.1096
35585,0.975,0.10957
35595,0.975,0.10953
35606,0.9725,0.10949
35616,0.975,0.10945
35632,0.96,0.10939
35642,0.975,0.10936
35666,0.94,0.10927
35686,0.95,0.10919
35696,0.975,0.10916
35710,0.965,0.10911
35721,0.9725,0.10906
35734,0.9675,0.10902
35744,0.975,0.10898
35754,0.975,0.10894
35764,0.975,0.10891
35774,0.975,0.10887
35786,0.97,0.10883
35798,0.97,0.10878
35808,0.975,0.10875
35822,0.965,0.1087
35833,0.9725,0.10866
35844,0.9725,0.10862
35854,0.975,0.10858
35864,0.975,0.10854
35874,0.975,0.10851
35885,0.9725,0.10847
35898,0.9675,0.10842
35912,0.965,0.10837
35922,0.975,0.10834
35934,0.97,0.10829
35946,0.97,0.10825
35956,0.975,0.10821
35967,0.9725,0.10817
35977,0.975,0.10814
35992,0.9625,0.10808
36003,0.9725,0.10804
36015,0.97,0.108
36026,0.9725,0.10796
36036,0.975,0.10793
36049,0.9675,0.10788
36060,0.9725,0.10784
36070,0.975,0.10781
36082,0.97,0.10776
36092,0.975,0.10773
36110,0.955,0.10766
36122,0.97,0.10762
36142,0.95,0.10755
36156,0.965,0.1075
36169,0.9675,0.10746
36181,0.97,0.10741
36191,0.975,0.10738
36215,0.94,0.10729
36229,0.965,0.10724
36242,0.9675,0.1072
36258,0.96,0.10714
36270,0.97,0.1071
36280,0.975,0.10707
36293,0.9675,0.10702
36311,0.955,0.10696
36325,0.965,0.10691
36364,0.9025,0.10677
36397,0.9175,0.10666
36422,0.9375,0.10657
36451,0.9275,0.10647
36462,0.9725,0.10644
36482,0.95,0.10637
36501,0.9525,0.1063
36551,0.875,0.10613
36594,0.8925,0.10599
36606,0.97,0.10595
36618,0.97,0.1059
36636,0.955,0.10584
36646,0.975,0.10581
36658,0.97,0.10577
36673,0.9625,0.10572
36683,0.975,0.10569
36693,0.975,0.10565
36703,0.975,0.10562
36713,0.975,0.10558
36723,0.975,0.10555
36740,0.9575,0.10549
36751,0.9725,0.10546
36767,0.96,0.1054
36778,0.9725,0.10537
36788,0.975,0.10533
36798,0.975,0.1053
36821,0.9425,0.10522
36831,0.975,0.10519
36843,0.97,0.10515
36855,0.97,0.10511
36865,0.975,0.10508
36877,0.97,0.10504
36887,0.975,0.105
36897,0.975,0.10497
36914,0.9575,0.10491
36926,0.97,0.10488
36940,0.965,0.10483
36962,0.945,0.10476
36975,0.9675,0.10471
36989,0.965,0.10467
36999,0.975,0.10464
37015,0.96,0.10458
37025,0.975,0.10455
37049,0.94,0.10447
37059,0.975,0.10444
37073,0.965,0.10439
37086,0.9675,0.10435
37102,0.96,0.1043
37141,0.9025,0.10417
37153,0.97,0.10413
37171,0.955,0.10408
37184,0.9675,0.10403
37194,0.975,0.104
37212,0.955,0.10394
37223,0.9725,0.10391
37250,0.9325,0.10382
37261,0.9725,0.10379
37277,0.96,0.10373
37288,0.9725,0.1037
37301,0.9675,0.10366
37315,0.965,0.10361
37325,0.975,0.10358
37349,0.94,0.10351
37364,0.9625,0.10346
37378,0.965,0.10341
37390,0.97,0.10338
37418,0.93,0.10329
37448,0.925,0.10319
37459,0.9725,0.10316
37469,0.975,0.10313
37493,0.94,0.10305
37511,0.955,0.10299
37521,0.975,0.10296
37535,0.965,0.10292
37547,0.97,0.10288
37562,0.9625,0.10283
37572,0.975,0.1028
37594,0.945,0.10273
37604,0.975,0.1027
37627,0.9425,0.10263
37643,0.96,0.10258
37653,0.975,0.10255
37694,0.8975,0.10242
37707,0.9675,0.10238
37785,0.805,0.10215
37802,0.9575,0.10209
37831,0.9275,0.102
37846,0.9625,0.10196
37856,0.975,0.10193
37866,0.975,0.1019
37890,0.94,0.10183
37925,0.9125,0.10172
37942,0.9575,0.10167
37954,0.97,0.10163
37964,0.975,0.1016
37979,0.9625,0.10156
37996,0.9575,0.10151
38016,0.95,0.10145
38034,0.955,0.10139
38045,0.9725,0.10136
38056,0.9725,0.10133
38070,0.965,0.10128
38085,0.9625,0.10124
38096,0.9725,0.10121
38112,0.96,0.10116
38127,0.9625,0.10111
38137,0.975,0.10108
38149,0.97,0.10105
38163,0.965,0.10101
38177,0.965,0.10097
38191,0.965,0.10092
38203,0.97,0.10089
38213,0.975,0.10086
38240,0.9325,0.10078
38257,0.9575,0.10073
38267,0.975,0.1007
38277,0.975,0.10067
38290,0.9675,0.10063
38300,0.975,0.1006
38310,0.975,0.10057
38321,0.9725,0.10054
38331,0.975,0.10051
38341,0.975,0.10048
38353,0.97,0.10045
38366,0.9675,0.10041
38378,0.97,0.10038
38391,0.9675,0.10034
38405,0.965,0.1003
38415,0.975,0.10027
38425,0.975,0.10024
38439,0.965,0.1002
38452,0.9675,0.10016
38462,0.975,0.10013
38478,0.96,0.10009
38492,0.965,0.10005
38510,0.955,0.09999
38525,0.9625,0.09995
38566,0.8975,0.09983
38585,0.9525,0.09978
38599,0.965,0.09974
38620,0.9475,0.09968
38646,0.935,0.09961
38658,0.97,0.09957
38680,0.945,0.09951
38722,0.895,0.09939
38738,0.96,0.09935
38748,0.975,0.09932
38758,0.975,0.09929
38770,0.97,0.09926
38781,0.9725,0.09922
38791,0.975,0.0992
38801,0.975,0.09917
38812,0.9725,0.09914
38825,0.9675,0.0991
38836,0.9725,0.09907
38850,0.965,0.09903
38860,0.975,0.099
38871,0.9725,0.09897
38900,0.9275,0.09889
38910,0.975,0.09886
38920,0.975,0.09884
38935,0.9625,0.09879
38945,0.975,0.09877
38957,0.97,0.09873
38970,0.9675,0.0987
38982,0.97,0.09867
38992,0.975,0.09864
39004,0.97,0.0986
39016,0.97,0.09857
39032,0.96,0.09853
39050,0.955,0.09848
39062,0.97,0.09845
39090,0.93,0.09837
39106,0.96,0.09832
39118,0.97,0.09829
39130,0.97,0.09826
39140,0.975,0.09823
39150,0.975,0.0982
39161,0.9725,0.09818
39175,0.965,0.09814
39185,0.975,0.09811
39196,0.9725,0.09808
39209,0.9675,0.09804
39221,0.97,0.09801
39231,0.975,0.09799
39243,0.97,0.09795
39254,0.9725,0.09792
39271,0.9575,0.09788
39281,0.975,0.09785
39292,0.9725,0.09782
39316,0.94,0.09776
39328,0.97,0.09772
39339,0.9725,0.0977
39349,0.975,0.09767
39359,0.975,0.09764
39370,0.9725,0.09761
39381,0.9725,0.09758
39393,0.97,0.09755
39404,0.9725,0.09752
39419,0.9625,0.09748
39440,0.9475,0.09743
39451,0.9725,0.0974
39461,0.975,0.09737
39476,0.9625,0.09733
39486,0.975,0.0973
39496,0.975,0.09728
39510,0.965,0.09724
39524,0.965,0.0972
39534,0.975,0.09718
39544,0.975,0.09715
39554,0.975,0.09713
39572,0.955,0.09708
39585,0.9675,0.09704
39602,0.9575,0.097
39617,0.9625,0.09696
39631,0.965,0.09692
39651,0.95,0.09687
39661,0.975,0.09685
39672,0.9725,0.09682
39682,0.975,0.09679
39692,0.975,0.09677
39702,0.975,0.09674
39712,0.975,0.09671
39722,0.975,0.09669
39732,0.975,0.09666
39744,0.97,0.09663
39754,0.975,0.09661
39775,0.9475,0.09655
39787,0.97,0.09652
39800,0.9675,0.09649
39811,0.9725,0.09646
39830,0.9525,0.09641
39842,0.97,0.09638
39852,0.975,0.09635
39862,0.975,0.09633
39887,0.9375,0.09626
39898,0.9725,0.09624
39909,0.9725,0.09621
39919,0.975,0.09618
39929,0.975,0.09616
39945,0.96,0.09612
39962,0.9575,0.09607
39972,0.975,0.09605
39982,0.975,0.09602
39992,0.975,0.096
40007,0.9625,0.09596
40017,0.975,0.09593
40030,0.9675,0.0959
40040,0.975,0.09588
40054,0.965,0.09584
40064,0.975,0.09582
40075,0.9725,0.09579
40086,0.9725,0.09576
40096,0.975,0.09574
40108,0.97,0.09571
40120,0.97,0.09568
40130,0.975,0.09565
40141,0.9725,0.09562
40154,0.9675,0.09559
40166,0.97,0.09556
40185,0.9525,0.09551
40197,0.97,0.09548
40211,0.965,0.09545
40221,0.975,0.09542
40233,0.97,0.09539
40246,0.9675,0.09536
40258,0.97,0.09533
40268,0.975,0.09531
40281,0.9675,0.09528
40292,0.9725,0.09525
40303,0.9725,0.09522
40314,0.9725,0.09519
40326,0.97,0.09517
40336,0.975,0.09514
40350,0.965,0.09511
40362,0.97,0.09508
40376,0.965,0.09504
40386,0.975,0.09502
40397,0.9725,0.09499
40407,0.975,0.09497
40417,0.975,0.09494
40429,0.97,0.09491
40441,0.97,0.09488
40451,0.975,0.09486
40463,0.97,0.09483
40476,0.9675,0.0948
40490,0.965,0.09477
40500,0.975,0.09474
40510,0.975,0.09472
40521,0.9725,0.09469
40531,0.975,0.09467
40544,0.9675,0.09464
40554,0.975,0.09461
40570,0.96,0.09457
40580,0.975,0.09455
40590,0.975,0.09452
40606,0.96,0.09449
40616,0.975,0.09446
40637,0.9475,0.09441
40647,0.975,0.09439
40659,0.97,0.09436
40671,0.97,0.09433
40682,0.9725,0.0943
40711,0.9275,0.09424
40735,0.94,0.09418
40756,0.9475,0.09413
40773,0.9575,0.09409
40792,0.9525,0.09404
40842,0.875,0.09393
40853,0.9725,0.0939
40865,0.97,0.09387
40875,0.975,0.09385
40885,0.975,0.09383
40901,0.96,0.09379
40913,0.97,0.09376
40923,0.975,0.09374
40933,0.975,0.09371
40943,0.975,0.09369
40955,0.97,0.09366
40968,0.9675,0.09363
40978,0.975,0.09361
40990,0.97,0.09358
41002,0.97,0.09355
41015,0.9675,0.09352
41028,0.9675,0.09349
41040,0.97,0.09347
41050,0.975,0.09344
41062,0.97,0.09342
41072,0.975,0.09339
41084,0.97,0.09336
41095,0.9725,0.09334
41108,0.9675,0.09331
41120,0.97,0.09328
41131,0.9725,0.09326
41145,0.965,0.09322
41155,0.975,0.0932
41165,0.975,0.09318
41175,0.975,0.09316
41185,0.975,0.09313
41195,0.975,0.09311
41207,0.97,0.09308
41218,0.9725,0.09306
41229,0.9725,0.09303
41241,0.97,0.09301
41252,0.9725,0.09298
41265,0.9675,0.09295
41275,0.975,0.09293
41285,0.975,0.09291
41296,0.9725,0.09288
41306,0.975,0.09286
41316,0.975,0.09284
41326,0.975,0.09281
41336,0.975,0.09279
41346,0.975,0.09277
41356,0.975,0.09275
41369,0.9675,0.09272
41388,0.9525,0.09267
41409,0.9475,0.09263
41425,0.96,0.09259
41439,0.965,0.09256
41449,0.975,0.09254
41459,0.975,0.09252
41470,0.9725,0.09249
41480,0.975,0.09247
41491,0.9725,0.09245
41501,0.975,0.09242
41513,0.97,0.0924
41539,0.935,0.09234
41550,0.9725,0.09231
41565,0.9625,0.09228
41582,0.9575,0.09224
41592,0.975,0.09222
41603,0.9725,0.0922
41613,0.975,0.09218
41628,0.9625,0.09214
41640,0.97,0.09212
41652,0.97,0.09209
41670,0.955,0.09205
41682,0.97,0.09203
41692,0.975,0.092
41702,0.975,0.09198
41712,0.975,0.09196
41726,0.965,0.09193
41736,0.975,0.09191
41749,0.9675,0.09188
41762,0.9675,0.09185
41773,0.9725,0.09183
41783,0.975,0.09181
41794,0.9725,0.09178
41804,0.975,0.09176
41814,0.975,0.09174
41824,0.975,0.09172
41837,0.9675,0.09169
41847,0.975,0.09167
41857,0.975,0.09165
41873,0.96,0.09161
41884,0.9725,0.09159
41894,0.975,0.09157
41906,0.97,0.09154
41916,0.975,0.09152
41929,0.9675,0.09149
41941,0.97,0.09147
41952,0.9725,0.09144
41962,0.975,0.09142
41972,0.975,0.0914
41983,0.9725,0.09138
41993,0.975,0.09136
42007,0.965,0.09133
42020,0.9675,0.0913
42030,0.975,0.09128
42041,0.9725,0.09125
42052,0.9725,0.09123
42063,0.9725,0.09121
42073,0.975,0.09119
42083,0.975,0.09117
42094,0.9725,0.09114
42104,0.975,0.09112
42114,0.975,0.0911
42124,0.975,0.09108
42134,0.975,0.09106
42146,0.97,0.09103
42156,0.975,0.09101
42168,0.97,0.09099
42178,0.975,0.09097
