steps,extrinsic,intrinsic,loss,td_std
313,0.0,0.004599160000000001,0.0007454800000000001,0.00952336
363,0.0,0.0045974,1.744e-05,0.0037657199999999997
413,0.0,0.00459464,1.6800000000000002e-05,0.0034842
463,0.0,0.00459448,1.7480000000000002e-05,0.00346788
513,0.0,0.00459352,1.724e-05,0.0034284
563,0.0,0.00459356,1.6600000000000004e-05,0.0033541200000000004
613,0.0,0.0045944,1.624e-05,0.0032916
663,0.0,0.004596,9.600000000000001e-06,0.0028301600000000004
713,0.0,0.0045972800000000005,8.28e-06,0.0027322799999999997
763,0.0,0.00459928,1.54e-05,0.00322536
813,0.0,0.0045344800000000005,2.0440000000000004e-05,0.00356784
863,0.0,0.004462680000000001,2.5440000000000004e-05,0.00398412
913,0.0,0.00439048,2.8360000000000003e-05,0.0041617600000000005
963,0.0,0.00431884,3.448e-05,0.004535
1013,0.0,0.0042462,2.9640000000000004e-05,0.00426072
1063,0.0,0.0042406,2.732e-05,0.00409888
1113,0.0,0.00424128,2.7e-05,0.00390084
1163,0.0,0.0042420800000000005,3.224e-05,0.00417368
1213,0.0,0.0042424,3.38e-05,0.0042623999999999995
1263,0.0,0.00424272,3.712e-05,0.00439764
1313,0.0,0.0042422399999999996,4e-05,0.00458464
1363,0.0,0.00424232,4.016000000000001e-05,0.00468464
1413,0.0,0.00424188,3.8440000000000005e-05,0.00463312
1463,0.0,0.00424148,4.312e-05,0.0048566
1513,0.0,0.0041986,5.212e-05,0.00533204
1563,0.0,0.00414512,5.348000000000001e-05,0.00547176
1613,0.0,0.00409164,6.036e-05,0.005901679999999999
1663,0.0,0.00403804,6.528e-05,0.0062090800000000005
1713,0.0,0.00398364,6.368e-05,0.0061072800000000005
1763,0.0,0.0039728,5.652e-05,0.00579012
1813,0.0,0.00397304,5.864e-05,0.005875
1863,0.0,0.00397364,6.016000000000001e-05,0.00590612
1913,0.0,0.00397424,6.52e-05,0.00617912
1963,0.0,0.00397548,6.303999999999999e-05,0.0061549199999999995
2013,0.0,0.00397632,6.116e-05,0.006017000000000001
2063,0.0,0.003976759999999999,5.94e-05,0.00584736
2113,0.0,0.003976759999999999,5.316e-05,0.0055172400000000005
2163,0.0,0.003977359999999999,4.8e-05,0.00527472
2213,0.0,0.00394424,5.256e-05,0.00557236
2263,0.0,0.00389604,6.36e-05,0.0061284799999999995
2313,0.0,0.00384804,7.7e-05,0.00693264
2363,0.0,0.00379996,8.564000000000001e-05,0.00747968
2413,0.0,0.0037514799999999997,8.652e-05,0.007614599999999999
2463,0.0,0.00373708,8.468000000000001e-05,0.00747644
2513,0.0,0.00373716,7.664e-05,0.0071438
2563,0.0,0.0037373999999999997,7.048e-05,0.00676992
2613,0.0,0.00373692,6.768e-05,0.00655504
2663,0.0,0.00373676,6.548e-05,0.00639196
2713,0.0,0.00373628,6.615999999999999e-05,0.006406080000000001
2763,0.0,0.00373664,6.656000000000001e-05,0.00642056
2813,0.0,0.00373692,6.104e-05,0.00619944
2863,0.0,0.0037377999999999995,5.8840000000000006e-05,0.00609508
2913,0.0,0.003713,6.904e-05,0.00639828
2963,0.0,0.00367064,6.776e-05,0.00632516
3013,0.0,0.00362824,7.227999999999999e-05,0.00649464
3063,0.0,0.0035856,7.579999999999999e-05,0.00664736
3113,0.0,0.0035423200000000003,7.104e-05,0.006453799999999999
3163,0.0,0.00352496,6.116e-05,0.0061001200000000005
3213,0.0,0.00352512,5.7520000000000005e-05,0.005922080000000001
3263,0.0,0.0035239200000000003,5.8960000000000005e-05,0.00602052
3313,0.0,0.0035231600000000004,6.452000000000001e-05,0.00630472
3363,0.0,0.0035230400000000003,7.808e-05,0.0068782
3413,0.0,0.0035228,7.984000000000001e-05,0.00696324
3463,0.0,0.00352212,8.96e-05,0.00744552
3513,0.0,0.00352256,8.692e-05,0.00734032
3563,0.0,0.00352284,8.116000000000002e-05,0.00702244
3613,0.0,0.00350396,7.224000000000001e-05,0.0066167199999999995
3663,0.0,0.0034647199999999997,6.668e-05,0.00630524
3713,0.0,0.00342564,6.164e-05,0.0060022
3763,0.0,0.00338608,5.888e-05,0.00585892
3813,0.0,0.0033463200000000003,6.3e-05,0.0060763200000000005
3863,0.0,0.00332508,6.808e-05,0.0063335200000000005
3913,0.0,0.0033246800000000004,7.108e-05,0.006529039999999999
3963,0.0,0.00332388,6.56e-05,0.00623272
4013,0.0,0.00332316,6.668e-05,0.00621108
4063,0.0,0.0033227599999999997,5.8360000000000004e-05,0.00576552
4113,0.0,0.0033229600000000002,5.4080000000000004e-05,0.0054852
4163,0.0,0.00332272,5.6160000000000004e-05,0.005498760000000001
4213,0.0,0.00332288,6.464e-05,0.0058578400000000004
4263,0.0,0.0033226,6.552000000000001e-05,0.00591908
4313,0.0,0.0033069600000000003,6.768e-05,0.00603616
4363,0.0,0.00326908,6.628000000000001e-05,0.00601364
4413,0.0,0.00323068,6.828e-05,0.0061458
4463,0.0,0.0031928,6.412e-05,0.00607824
4513,3.7199999999999996e-05,0.00315516,7.892000000000001e-05,0.00647444
4563,3.7199999999999996e-05,0.003133,7.952000000000001e-05,0.006476880000000001
4613,7.439999999999999e-05,0.0031330399999999997,9.296e-05,0.0068434
4663,7.439999999999999e-05,0.00313288,9.2e-05,0.00684656
4713,7.439999999999999e-05,0.00313232,9.632e-05,0.0070171999999999995
4763,0.00011159999999999999,0.00313212,0.00010872,0.0073500399999999995
4813,0.00014879999999999998,0.00313176,0.000122,0.0077778
4863,0.00014879999999999998,0.0031318799999999996,0.0001238,0.00790716
4913,0.00014879999999999998,0.0031326799999999997,0.00011892,0.00762448
4963,0.0002232,0.0031332,0.0001424,0.008313520000000001
5013,0.000186,0.0031222399999999997,0.00012696,0.00802548
5063,0.00014879999999999998,0.0030836,0.00011448,0.0077204
5113,0.00014879999999999998,0.0030447200000000003,0.00011324,0.00776876
5163,0.00014879999999999998,0.0030060800000000004,0.00011127999999999999,0.00772628
5213,7.439999999999999e-05,0.0029673999999999994,8.568e-05,0.0069565600000000005
5263,0.00014879999999999998,0.00294008,9.188000000000001e-05,0.00693708
5313,0.000186,0.00294008,0.00010304,0.007343
5363,0.00014879999999999998,0.00294044,9.092e-05,0.006991679999999999
5413,0.000186,0.00294052,9.916e-05,0.007289639999999999
5463,0.00022319999999999998,0.0029412,0.00010636,0.00755628
5513,0.000186,0.0029411999999999997,9.491999999999999e-05,0.0073682800000000005
5563,0.00014879999999999998,0.0029414,0.00010068,0.00784204
5613,0.00014879999999999998,0.0029415199999999996,0.00011296,0.00839228
5663,0.00011159999999999999,0.00294108,0.00011296,0.0086486
5713,7.439999999999999e-05,0.00293232,0.00010904,0.0085932
5763,0.0,0.0028928400000000003,0.00010800000000000001,0.008755879999999999
5813,0.0,0.00285344,0.00010012,0.008357519999999998
5863,0.00011159999999999999,0.00281408,0.00010684,0.0087432
5913,0.00011159999999999999,0.0027744799999999997,0.00011144,0.0089666
5963,0.00011159999999999999,0.00274292,0.00010996,0.008986359999999999
6013,0.00011159999999999999,0.00274328,0.00010316000000000001,0.0086972
6063,0.00014879999999999998,0.00274284,0.00010032,0.00856868
6113,3.7199999999999996e-05,0.00274252,9.54e-05,0.00827716
6163,3.7199999999999996e-05,0.00274316,0.000112,0.0089516
6213,7.439999999999999e-05,0.0027438,0.00010804,0.00882352
6263,0.00011159999999999999,0.0027436399999999994,0.00012528,0.009514799999999999
6313,0.00014879999999999998,0.0027443999999999997,0.000129,0.00972636
6363,0.00014879999999999998,0.0027447199999999995,0.00012939999999999997,0.009783680000000001
6413,0.00022319999999999998,0.0027402,0.0001176,0.0092388
6463,0.0002232,0.00269852,0.00014916000000000002,0.01046512
6513,0.000186,0.0026569600000000003,0.00015784000000000002,0.010840000000000002
6563,0.00011159999999999999,0.00261528,0.00016800000000000002,0.01124344
6613,0.00012988,0.0025731200000000004,0.00018460000000000001,0.011624639999999999
6663,5.5480000000000004e-05,0.0025354400000000003,0.0001904,0.011874560000000001
6713,5.5480000000000004e-05,0.00253512,0.00018128,0.011419680000000001
6763,9.268e-05,0.0025348799999999998,0.00020268,0.01204468
6813,0.00011096000000000001,0.0025346,0.00022384,0.012779
6863,9.268e-05,0.0025352,0.00023707999999999997,0.013309000000000001
6913,9.268e-05,0.00253544,0.0002436,0.01362944
6963,0.00011096000000000001,0.0025353200000000006,0.0002408,0.013535279999999998
7013,9.203999999999999e-05,0.00253528,0.00022888,0.013241
7063,9.203999999999999e-05,0.00253536,0.000247,0.0137264
7113,0.00011032,0.00253484,0.00023868,0.013546599999999999
7163,0.0001658,0.00249188,0.0002478,0.01372752
7213,0.00012859999999999998,0.00244948,0.0002682,0.014386040000000001
7263,0.00011032,0.0024072,0.00025904,0.01410016
7313,0.00012923999999999998,0.00236492,0.00022036,0.012873240000000001
7363,0.00011096,0.00232276,0.00028036,0.014411160000000001
7413,5.548e-05,0.00232328,0.00031244,0.01533616
7463,5.547999999999999e-05,0.00232336,0.00032179999999999996,0.01572628
7513,5.547999999999999e-05,0.00232336,0.00037352,0.0170764
7563,9.267999999999999e-05,0.00232272,0.00040604000000000004,0.01805532
7613,9.267999999999999e-05,0.00232256,0.00036192,0.016989439999999998
7663,9.267999999999999e-05,0.00232248,0.00042364000000000003,0.018308120000000004
7713,9.267999999999999e-05,0.0023223600000000003,0.00046928000000000003,0.019398159999999998
7763,9.267999999999999e-05,0.0023223600000000003,0.00046728,0.019334680000000003
7813,1.8279999999999988e-05,0.0023226400000000004,0.00050416,0.02023128
7863,3.655999999999999e-05,0.00228432,0.0005282399999999999,0.020874560000000004
7913,3.655999999999999e-05,0.00224192,0.00047068,0.019791839999999998
7963,1.8279999999999988e-05,0.00219956,0.00051668,0.0206112
8013,5.547999999999999e-05,0.0021571599999999995,0.0005554000000000001,0.02160324
8063,5.547999999999999e-05,0.00211564,0.0005472399999999999,0.02159336
8113,3.719999999999998e-05,0.00211172,0.0005659200000000001,0.02195176
